""	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0009787"	"GO:0009787"	"regulation of abscisic acid-activated signaling pathway"	"1/179"	"11/7706"	0.227944994047965	0.704329092572338	0.676601973823235	"LOC103643204"	1
"GO:0009914"	"GO:0009914"	"hormone transport"	"1/179"	"11/7706"	0.227944994047965	0.704329092572338	0.676601973823235	"LOC100273056"	1
"GO:0010466"	"GO:0010466"	"negative regulation of peptidase activity"	"1/179"	"11/7706"	0.227944994047965	0.704329092572338	0.676601973823235	"LOC103631780"	1
"GO:0015833"	"GO:0015833"	"peptide transport"	"1/179"	"11/7706"	0.227944994047965	0.704329092572338	0.676601973823235	"LOC100383494"	1
"GO:0016108"	"GO:0016108"	"tetraterpenoid metabolic process"	"1/179"	"11/7706"	0.227944994047965	0.704329092572338	0.676601973823235	"LOC542686"	1
"GO:0016116"	"GO:0016116"	"carotenoid metabolic process"	"1/179"	"11/7706"	0.227944994047965	0.704329092572338	0.676601973823235	"LOC542686"	1
"GO:0034308"	"GO:0034308"	"primary alcohol metabolic process"	"1/179"	"11/7706"	0.227944994047965	0.704329092572338	0.676601973823235	"LOC542714"	1
"GO:0036293"	"GO:0036293"	"response to decreased oxygen levels"	"1/179"	"11/7706"	0.227944994047965	0.704329092572338	0.676601973823235	"LOC103640631"	1
"GO:0044786"	"GO:0044786"	"cell cycle DNA replication"	"1/179"	"11/7706"	0.227944994047965	0.704329092572338	0.676601973823235	"LOC542294"	1
"GO:0045861"	"GO:0045861"	"negative regulation of proteolysis"	"1/179"	"11/7706"	0.227944994047965	0.704329092572338	0.676601973823235	"LOC103631780"	1
"GO:0048509"	"GO:0048509"	"regulation of meristem development"	"1/179"	"11/7706"	0.227944994047965	0.704329092572338	0.676601973823235	"LOC100383200"	1
"GO:0050821"	"GO:0050821"	"protein stabilization"	"1/179"	"11/7706"	0.227944994047965	0.704329092572338	0.676601973823235	"LOC100196928"	1
"GO:0051346"	"GO:0051346"	"negative regulation of hydrolase activity"	"1/179"	"11/7706"	0.227944994047965	0.704329092572338	0.676601973823235	"LOC103631780"	1
"GO:0052547"	"GO:0052547"	"regulation of peptidase activity"	"1/179"	"11/7706"	0.227944994047965	0.704329092572338	0.676601973823235	"LOC103631780"	1
"GO:0060918"	"GO:0060918"	"auxin transport"	"1/179"	"11/7706"	0.227944994047965	0.704329092572338	0.676601973823235	"LOC100273056"	1
"GO:0070482"	"GO:0070482"	"response to oxygen levels"	"1/179"	"11/7706"	0.227944994047965	0.704329092572338	0.676601973823235	"LOC103640631"	1
"GO:0072350"	"GO:0072350"	"tricarboxylic acid metabolic process"	"1/179"	"11/7706"	0.227944994047965	0.704329092572338	0.676601973823235	"LOC100217128"	1
"GO:0090151"	"GO:0090151"	"establishment of protein localization to mitochondrial membrane"	"1/179"	"11/7706"	0.227944994047965	0.704329092572338	0.676601973823235	"LOC100273617"	1
"GO:0098869"	"GO:0098869"	"cellular oxidant detoxification"	"1/179"	"11/7706"	0.227944994047965	0.704329092572338	0.676601973823235	"LOC100274648"	1
"GO:1901419"	"GO:1901419"	"regulation of response to alcohol"	"1/179"	"11/7706"	0.227944994047965	0.704329092572338	0.676601973823235	"LOC103643204"	1
"GO:1905957"	"GO:1905957"	"regulation of cellular response to alcohol"	"1/179"	"11/7706"	0.227944994047965	0.704329092572338	0.676601973823235	"LOC103643204"	1
"GO:0001101"	"GO:0001101"	"response to acid chemical"	"2/179"	"39/7706"	0.229146662783715	0.704329092572338	0.676601973823235	"LOC100216961/LOC103638672"	2
"GO:0009414"	"GO:0009414"	"response to water deprivation"	"2/179"	"39/7706"	0.229146662783715	0.704329092572338	0.676601973823235	"LOC100216961/LOC103638672"	2
"GO:0009415"	"GO:0009415"	"response to water"	"2/179"	"39/7706"	0.229146662783715	0.704329092572338	0.676601973823235	"LOC100216961/LOC103638672"	2
"GO:0014070"	"GO:0014070"	"response to organic cyclic compound"	"2/179"	"39/7706"	0.229146662783715	0.704329092572338	0.676601973823235	"LOC103632470/LOC101027254"	2
"GO:0044092"	"GO:0044092"	"negative regulation of molecular function"	"2/179"	"39/7706"	0.229146662783715	0.704329092572338	0.676601973823235	"LOC103631780/LOC103632160"	2
"GO:0007006"	"GO:0007006"	"mitochondrial membrane organization"	"1/179"	"12/7706"	0.245904428234503	0.704329092572338	0.676601973823235	"LOC100273617"	1
"GO:0009395"	"GO:0009395"	"phospholipid catabolic process"	"1/179"	"12/7706"	0.245904428234503	0.704329092572338	0.676601973823235	"LOC103641105"	1
"GO:0009685"	"GO:0009685"	"gibberellin metabolic process"	"1/179"	"12/7706"	0.245904428234503	0.704329092572338	0.676601973823235	"LOC103627438"	1
"GO:0019395"	"GO:0019395"	"fatty acid oxidation"	"1/179"	"12/7706"	0.245904428234503	0.704329092572338	0.676601973823235	"LOC101027254"	1
"GO:0019674"	"GO:0019674"	"NAD metabolic process"	"1/179"	"12/7706"	0.245904428234503	0.704329092572338	0.676601973823235	"LOC103644300"	1
"GO:0031647"	"GO:0031647"	"regulation of protein stability"	"1/179"	"12/7706"	0.245904428234503	0.704329092572338	0.676601973823235	"LOC100196928"	1
"GO:0006099"	"GO:0006099"	"tricarboxylic acid cycle"	"2/179"	"41/7706"	0.246431719410407	0.704329092572338	0.676601973823235	"LOC100217128/LOC103633249"	2
"GO:0009110"	"GO:0009110"	"vitamin biosynthetic process"	"2/179"	"41/7706"	0.246431719410407	0.704329092572338	0.676601973823235	"LOC542714/LOC100282978"	2
"GO:0046488"	"GO:0046488"	"phosphatidylinositol metabolic process"	"3/179"	"74/7706"	0.246489672292549	0.704329092572338	0.676601973823235	"LOC103643394/LOC100384405/LOC103635424"	3
"GO:0009755"	"GO:0009755"	"hormone-mediated signaling pathway"	"7/179"	"219/7706"	0.246999167821046	0.704329092572338	0.676601973823235	"LOC103643204/LOC100274370/LOC100273056/LOC100281022/LOC100273598/LOC100280045/LOC542294"	7
"GO:0006644"	"GO:0006644"	"phospholipid metabolic process"	"5/179"	"146/7706"	0.251731863087836	0.704329092572338	0.676601973823235	"LOC103643394/LOC100384405/LOC100381644/LOC103635424/LOC103641105"	5
"GO:0006364"	"GO:0006364"	"rRNA processing"	"4/179"	"110/7706"	0.252388580895129	0.704329092572338	0.676601973823235	"LOC103654828/LOC103654826/LOC542341/LOC103640803"	4
"GO:0016072"	"GO:0016072"	"rRNA metabolic process"	"4/179"	"110/7706"	0.252388580895129	0.704329092572338	0.676601973823235	"LOC103654828/LOC103654826/LOC542341/LOC103640803"	4
"GO:1901606"	"GO:1901606"	"alpha-amino acid catabolic process"	"2/179"	"42/7706"	0.25509422134788	0.704329092572338	0.676601973823235	"LOC100191549/LOC103633803"	2
"GO:0009733"	"GO:0009733"	"response to auxin"	"4/179"	"111/7706"	0.257497595843915	0.704329092572338	0.676601973823235	"LOC100273056/LOC100281169/LOC100280045/LOC542294"	4
"GO:0032870"	"GO:0032870"	"cellular response to hormone stimulus"	"7/179"	"222/7706"	0.257626585104421	0.704329092572338	0.676601973823235	"LOC103643204/LOC100274370/LOC100273056/LOC100281022/LOC100273598/LOC100280045/LOC542294"	7
"GO:0071495"	"GO:0071495"	"cellular response to endogenous stimulus"	"7/179"	"223/7706"	0.261199163586373	0.704329092572338	0.676601973823235	"LOC103643204/LOC100274370/LOC100273056/LOC100281022/LOC100273598/LOC100280045/LOC542294"	7
"GO:0046486"	"GO:0046486"	"glycerolipid metabolic process"	"4/179"	"112/7706"	0.262627538657314	0.704329092572338	0.676601973823235	"LOC103643394/LOC100384405/LOC100381644/LOC103635424"	4
"GO:0001676"	"GO:0001676"	"long-chain fatty acid metabolic process"	"1/179"	"13/7706"	0.263448372521743	0.704329092572338	0.676601973823235	"LOC101027254"	1
"GO:0006555"	"GO:0006555"	"methionine metabolic process"	"1/179"	"13/7706"	0.263448372521743	0.704329092572338	0.676601973823235	"LOC100286299"	1
"GO:0009074"	"GO:0009074"	"aromatic amino acid family catabolic process"	"1/179"	"13/7706"	0.263448372521743	0.704329092572338	0.676601973823235	"LOC103633803"	1
"GO:0009086"	"GO:0009086"	"methionine biosynthetic process"	"1/179"	"13/7706"	0.263448372521743	0.704329092572338	0.676601973823235	"LOC100286299"	1
"GO:0009640"	"GO:0009640"	"photomorphogenesis"	"1/179"	"13/7706"	0.263448372521743	0.704329092572338	0.676601973823235	"LOC103630699"	1
"GO:0015980"	"GO:0015980"	"energy derivation by oxidation of organic compounds"	"3/179"	"77/7706"	0.265326269854462	0.704329092572338	0.676601973823235	"LOC100217128/LOC103633249/LOC100278780"	3
"GO:0006412"	"GO:0006412"	"translation"	"11/179"	"380/7706"	0.268470225588626	0.704329092572338	0.676601973823235	"LOC100278182/LOC103644301/LOC100285098/LOC103654058/LOC103654685/LOC103654828/LOC103654826/LOC542341/LOC103629584/LOC100381993/LOC100192099"	11
"GO:0019748"	"GO:0019748"	"secondary metabolic process"	"3/179"	"78/7706"	0.271645610002295	0.704329092572338	0.676601973823235	"LOC103641577/LOC100273263/LOC103640860"	3
"GO:0043043"	"GO:0043043"	"peptide biosynthetic process"	"11/179"	"383/7706"	0.276827544168771	0.704329092572338	0.676601973823235	"LOC100278182/LOC103644301/LOC100285098/LOC103654058/LOC103654685/LOC103654828/LOC103654826/LOC542341/LOC103629584/LOC100381993/LOC100192099"	11
"GO:0005991"	"GO:0005991"	"trehalose metabolic process"	"1/179"	"14/7706"	0.280586386471907	0.704329092572338	0.676601973823235	"LOC103647672"	1
"GO:0005992"	"GO:0005992"	"trehalose biosynthetic process"	"1/179"	"14/7706"	0.280586386471907	0.704329092572338	0.676601973823235	"LOC103647672"	1
"GO:0008219"	"GO:0008219"	"cell death"	"1/179"	"14/7706"	0.280586386471907	0.704329092572338	0.676601973823235	"LOC101027254"	1
"GO:0009062"	"GO:0009062"	"fatty acid catabolic process"	"1/179"	"14/7706"	0.280586386471907	0.704329092572338	0.676601973823235	"LOC101027254"	1
"GO:0009968"	"GO:0009968"	"negative regulation of signal transduction"	"1/179"	"14/7706"	0.280586386471907	0.704329092572338	0.676601973823235	"LOC103643204"	1
"GO:0010150"	"GO:0010150"	"leaf senescence"	"1/179"	"14/7706"	0.280586386471907	0.704329092572338	0.676601973823235	"LOC103632470"	1
"GO:0010648"	"GO:0010648"	"negative regulation of cell communication"	"1/179"	"14/7706"	0.280586386471907	0.704329092572338	0.676601973823235	"LOC103643204"	1
"GO:0016226"	"GO:0016226"	"iron-sulfur cluster assembly"	"1/179"	"14/7706"	0.280586386471907	0.704329092572338	0.676601973823235	"LOC100284347"	1
"GO:0023057"	"GO:0023057"	"negative regulation of signaling"	"1/179"	"14/7706"	0.280586386471907	0.704329092572338	0.676601973823235	"LOC103643204"	1
"GO:0031163"	"GO:0031163"	"metallo-sulfur cluster assembly"	"1/179"	"14/7706"	0.280586386471907	0.704329092572338	0.676601973823235	"LOC100284347"	1
"GO:0046470"	"GO:0046470"	"phosphatidylcholine metabolic process"	"1/179"	"14/7706"	0.280586386471907	0.704329092572338	0.676601973823235	"LOC100381644"	1
"GO:0072525"	"GO:0072525"	"pyridine-containing compound biosynthetic process"	"1/179"	"14/7706"	0.280586386471907	0.704329092572338	0.676601973823235	"LOC103644300"	1
"GO:0090693"	"GO:0090693"	"plant organ senescence"	"1/179"	"14/7706"	0.280586386471907	0.704329092572338	0.676601973823235	"LOC103632470"	1
"GO:2000028"	"GO:2000028"	"regulation of photoperiodism, flowering"	"1/179"	"14/7706"	0.280586386471907	0.704329092572338	0.676601973823235	"LOC100272803"	1
"GO:1902074"	"GO:1902074"	"response to salt"	"2/179"	"46/7706"	0.28975934547218	0.719685898942231	0.691354233258583	"LOC100216961/LOC103638672"	2
"GO:0000910"	"GO:0000910"	"cytokinesis"	"1/179"	"15/7706"	0.297327810915683	0.719685898942231	0.691354233258583	"LOC542294"	1
"GO:0034614"	"GO:0034614"	"cellular response to reactive oxygen species"	"1/179"	"15/7706"	0.297327810915683	0.719685898942231	0.691354233258583	"LOC101027254"	1
"GO:0048527"	"GO:0048527"	"lateral root development"	"1/179"	"15/7706"	0.297327810915683	0.719685898942231	0.691354233258583	"LOC541767"	1
"GO:0051205"	"GO:0051205"	"protein insertion into membrane"	"1/179"	"15/7706"	0.297327810915683	0.719685898942231	0.691354233258583	"LOC100273617"	1
"GO:0051606"	"GO:0051606"	"detection of stimulus"	"1/179"	"15/7706"	0.297327810915683	0.719685898942231	0.691354233258583	"LOC103640631"	1
"GO:0006766"	"GO:0006766"	"vitamin metabolic process"	"2/179"	"47/7706"	0.2984063483419	0.719685898942231	0.691354233258583	"LOC542714/LOC100282978"	2
"GO:0009651"	"GO:0009651"	"response to salt stress"	"2/179"	"47/7706"	0.2984063483419	0.719685898942231	0.691354233258583	"LOC542723/LOC100283766"	2
"GO:0006520"	"GO:0006520"	"amino acid metabolic process"	"7/179"	"234/7706"	0.301359525795745	0.723262861909788	0.694790382964259	"LOC100274380/LOC100191549/LOC100217270/LOC100286299/LOC103654058/LOC103654868/LOC103633803"	7
"GO:1901701"	"GO:1901701"	"cellular response to oxygen-containing compound"	"4/179"	"121/7706"	0.309542573518061	0.737233353743886	0.70821090250536	"LOC103632470/LOC103643204/LOC100274370/LOC101027254"	4
"GO:0042886"	"GO:0042886"	"amide transport"	"1/179"	"16/7706"	0.313681772929218	0.737233353743886	0.70821090250536	"LOC100383494"	1
"GO:0048528"	"GO:0048528"	"post-embryonic root development"	"1/179"	"16/7706"	0.313681772929218	0.737233353743886	0.70821090250536	"LOC541767"	1
"GO:0009064"	"GO:0009064"	"glutamine family amino acid metabolic process"	"2/179"	"49/7706"	0.315647861995719	0.737233353743886	0.70821090250536	"LOC100191549/LOC103654868"	2
"GO:0006518"	"GO:0006518"	"peptide metabolic process"	"11/179"	"398/7706"	0.319745365163686	0.737233353743886	0.70821090250536	"LOC100278182/LOC103644301/LOC100285098/LOC103654058/LOC103654685/LOC103654828/LOC103654826/LOC542341/LOC103629584/LOC100381993/LOC100192099"	11
"GO:0009826"	"GO:0009826"	"unidimensional cell growth"	"1/179"	"17/7706"	0.329657190698486	0.737233353743886	0.70821090250536	"LOC542294"	1
"GO:0009867"	"GO:0009867"	"jasmonic acid mediated signaling pathway"	"1/179"	"17/7706"	0.329657190698486	0.737233353743886	0.70821090250536	"LOC100274370"	1
"GO:0032535"	"GO:0032535"	"regulation of cellular component size"	"1/179"	"17/7706"	0.329657190698486	0.737233353743886	0.70821090250536	"LOC542294"	1
"GO:0048573"	"GO:0048573"	"photoperiodism, flowering"	"1/179"	"17/7706"	0.329657190698486	0.737233353743886	0.70821090250536	"LOC100272803"	1
"GO:0071395"	"GO:0071395"	"cellular response to jasmonic acid stimulus"	"1/179"	"17/7706"	0.329657190698486	0.737233353743886	0.70821090250536	"LOC100274370"	1
"GO:0071398"	"GO:0071398"	"cellular response to fatty acid"	"1/179"	"17/7706"	0.329657190698486	0.737233353743886	0.70821090250536	"LOC100274370"	1
"GO:0072329"	"GO:0072329"	"monocarboxylic acid catabolic process"	"1/179"	"17/7706"	0.329657190698486	0.737233353743886	0.70821090250536	"LOC101027254"	1
"GO:0090066"	"GO:0090066"	"regulation of anatomical structure size"	"1/179"	"17/7706"	0.329657190698486	0.737233353743886	0.70821090250536	"LOC542294"	1
"GO:0097237"	"GO:0097237"	"cellular response to toxic substance"	"1/179"	"17/7706"	0.329657190698486	0.737233353743886	0.70821090250536	"LOC100274648"	1
"GO:1990748"	"GO:1990748"	"cellular detoxification"	"1/179"	"17/7706"	0.329657190698486	0.737233353743886	0.70821090250536	"LOC100274648"	1
"GO:0000160"	"GO:0000160"	"phosphorelay signal transduction system"	"2/179"	"51/7706"	0.33279434459307	0.740881527329369	0.711715459501255	"LOC100281022/LOC100273598"	2
"GO:0010817"	"GO:0010817"	"regulation of hormone levels"	"2/179"	"52/7706"	0.341323238253687	0.756446095589252	0.726667301924634	"LOC100273056/LOC103626026"	2
"GO:0018198"	"GO:0018198"	"peptidyl-cysteine modification"	"1/179"	"18/7706"	0.34526277827359	0.75834503085092	0.728491482353579	"LOC103640631"	1
"GO:0046173"	"GO:0046173"	"polyol biosynthetic process"	"1/179"	"18/7706"	0.34526277827359	0.75834503085092	0.728491482353579	"LOC100384405"	1
"GO:0031407"	"GO:0031407"	"oxylipin metabolic process"	"1/179"	"19/7706"	0.36050705021545	0.777936266254393	0.747311475285029	"LOC101027254"	1
"GO:0031408"	"GO:0031408"	"oxylipin biosynthetic process"	"1/179"	"19/7706"	0.36050705021545	0.777936266254393	0.747311475285029	"LOC101027254"	1
"GO:0060560"	"GO:0060560"	"developmental growth involved in morphogenesis"	"1/179"	"19/7706"	0.36050705021545	0.777936266254393	0.747311475285029	"LOC542294"	1
"GO:0090696"	"GO:0090696"	"post-embryonic plant organ development"	"1/179"	"19/7706"	0.36050705021545	0.777936266254393	0.747311475285029	"LOC541767"	1
"GO:0044272"	"GO:0044272"	"sulfur compound biosynthetic process"	"2/179"	"55/7706"	0.36669479587797	0.787833360576251	0.756818953570254	"LOC100286299/LOC542714"	2
"GO:0006970"	"GO:0006970"	"response to osmotic stress"	"2/179"	"56/7706"	0.375070722081659	0.79181205071264	0.760641015768026	"LOC542723/LOC100283766"	2
"GO:0000470"	"GO:0000470"	"maturation of LSU-rRNA"	"1/179"	"20/7706"	0.375398326137323	0.79181205071264	0.760641015768026	"LOC103640803"	1
"GO:0007166"	"GO:0007166"	"cell surface receptor signaling pathway"	"1/179"	"20/7706"	0.375398326137323	0.79181205071264	0.760641015768026	"LOC100304375"	1
"GO:0009611"	"GO:0009611"	"response to wounding"	"1/179"	"20/7706"	0.375398326137323	0.79181205071264	0.760641015768026	"LOC100274370"	1
"GO:0006417"	"GO:0006417"	"regulation of translation"	"2/179"	"57/7706"	0.383401618350535	0.79181205071264	0.760641015768026	"LOC100381993/LOC100192099"	2
"GO:0034248"	"GO:0034248"	"regulation of amide metabolic process"	"2/179"	"57/7706"	0.383401618350535	0.79181205071264	0.760641015768026	"LOC100381993/LOC100192099"	2
"GO:0040007"	"GO:0040007"	"growth"	"2/179"	"57/7706"	0.383401618350535	0.79181205071264	0.760641015768026	"LOC103645865/LOC542294"	2
"GO:0006487"	"GO:0006487"	"protein N-linked glycosylation"	"1/179"	"21/7706"	0.389944735143493	0.79181205071264	0.760641015768026	"LOC100194237"	1
"GO:0009648"	"GO:0009648"	"photoperiodism"	"1/179"	"21/7706"	0.389944735143493	0.79181205071264	0.760641015768026	"LOC100272803"	1
"GO:0030245"	"GO:0030245"	"cellulose catabolic process"	"1/179"	"21/7706"	0.389944735143493	0.79181205071264	0.760641015768026	"LOC100274182"	1
"GO:0043094"	"GO:0043094"	"cellular metabolic compound salvage"	"1/179"	"21/7706"	0.389944735143493	0.79181205071264	0.760641015768026	"LOC100286299"	1
"GO:0051275"	"GO:0051275"	"beta-glucan catabolic process"	"1/179"	"21/7706"	0.389944735143493	0.79181205071264	0.760641015768026	"LOC100274182"	1
"GO:0055088"	"GO:0055088"	"lipid homeostasis"	"1/179"	"21/7706"	0.389944735143493	0.79181205071264	0.760641015768026	"LOC103626026"	1
"GO:0043604"	"GO:0043604"	"amide biosynthetic process"	"11/179"	"422/7706"	0.391140088868163	0.79181205071264	0.760641015768026	"LOC100278182/LOC103644301/LOC100285098/LOC103654058/LOC103654685/LOC103654828/LOC103654826/LOC542341/LOC103629584/LOC100381993/LOC100192099"	11
"GO:0044042"	"GO:0044042"	"glucan metabolic process"	"3/179"	"97/7706"	0.392687277182692	0.79181205071264	0.760641015768026	"LOC100194192/LOC100274182/LOC542059"	3
"GO:0006739"	"GO:0006739"	"NADP metabolic process"	"1/179"	"22/7706"	0.404154220167476	0.801789823880639	0.770225996838697	"LOC100217128"	1
"GO:0016049"	"GO:0016049"	"cell growth"	"1/179"	"22/7706"	0.404154220167476	0.801789823880639	0.770225996838697	"LOC542294"	1
"GO:0046351"	"GO:0046351"	"disaccharide biosynthetic process"	"1/179"	"22/7706"	0.404154220167476	0.801789823880639	0.770225996838697	"LOC103647672"	1
"GO:0048585"	"GO:0048585"	"negative regulation of response to stimulus"	"1/179"	"22/7706"	0.404154220167476	0.801789823880639	0.770225996838697	"LOC103643204"	1
"GO:0006081"	"GO:0006081"	"cellular aldehyde metabolic process"	"1/179"	"23/7706"	0.418034542211987	0.812936738214616	0.780934093834751	"LOC103633249"	1
"GO:0006906"	"GO:0006906"	"vesicle fusion"	"1/179"	"23/7706"	0.418034542211987	0.812936738214616	0.780934093834751	"LOC103647882"	1
"GO:0009312"	"GO:0009312"	"oligosaccharide biosynthetic process"	"1/179"	"23/7706"	0.418034542211987	0.812936738214616	0.780934093834751	"LOC103647672"	1
"GO:0034440"	"GO:0034440"	"lipid oxidation"	"1/179"	"23/7706"	0.418034542211987	0.812936738214616	0.780934093834751	"LOC101027254"	1
"GO:0090174"	"GO:0090174"	"organelle membrane fusion"	"1/179"	"23/7706"	0.418034542211987	0.812936738214616	0.780934093834751	"LOC103647882"	1
"GO:0043603"	"GO:0043603"	"amide metabolic process"	"12/179"	"474/7706"	0.421893030860641	0.81721012276943	0.785039249301399	"LOC100278182/LOC100191549/LOC103644301/LOC100285098/LOC103654058/LOC103654685/LOC103654828/LOC103654826/LOC542341/LOC103629584/LOC100381993/LOC100192099"	12
"GO:0065008"	"GO:0065008"	"regulation of biological quality"	"4/179"	"144/7706"	0.43112580310592	0.81986060220268	0.78758538808088	"LOC100273056/LOC103626026/LOC542294/LOC100196928"	4
"GO:0000097"	"GO:0000097"	"sulfur amino acid biosynthetic process"	"1/179"	"24/7706"	0.431593284492874	0.81986060220268	0.78758538808088	"LOC100286299"	1
"GO:0000413"	"GO:0000413"	"protein peptidyl-prolyl isomerization"	"1/179"	"24/7706"	0.431593284492874	0.81986060220268	0.78758538808088	"LOC103646716"	1
"GO:0030162"	"GO:0030162"	"regulation of proteolysis"	"1/179"	"24/7706"	0.431593284492874	0.81986060220268	0.78758538808088	"LOC103631780"	1
"GO:0046434"	"GO:0046434"	"organophosphate catabolic process"	"1/179"	"24/7706"	0.431593284492874	0.81986060220268	0.78758538808088	"LOC103641105"	1
"GO:0009060"	"GO:0009060"	"aerobic respiration"	"2/179"	"64/7706"	0.440269766020654	0.829016005275327	0.796380373060808	"LOC100217128/LOC103633249"	2
"GO:0006890"	"GO:0006890"	"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum"	"1/179"	"25/7706"	0.4448378564892	0.829016005275327	0.796380373060808	"LOC103647882"	1
"GO:0009753"	"GO:0009753"	"response to jasmonic acid"	"1/179"	"25/7706"	0.4448378564892	0.829016005275327	0.796380373060808	"LOC100274370"	1
"GO:0061025"	"GO:0061025"	"membrane fusion"	"1/179"	"25/7706"	0.4448378564892	0.829016005275327	0.796380373060808	"LOC103647882"	1
"GO:0070542"	"GO:0070542"	"response to fatty acid"	"1/179"	"25/7706"	0.4448378564892	0.829016005275327	0.796380373060808	"LOC100274370"	1
"GO:0042546"	"GO:0042546"	"cell wall biogenesis"	"2/179"	"66/7706"	0.455995626805537	0.834239518399686	0.801398253661658	"LOC100194192/LOC542059"	2
"GO:0000096"	"GO:0000096"	"sulfur amino acid metabolic process"	"1/179"	"26/7706"	0.457775497901572	0.834239518399686	0.801398253661658	"LOC100286299"	1
"GO:0006626"	"GO:0006626"	"protein targeting to mitochondrion"	"1/179"	"26/7706"	0.457775497901572	0.834239518399686	0.801398253661658	"LOC100273617"	1
"GO:0035303"	"GO:0035303"	"regulation of dephosphorylation"	"1/179"	"26/7706"	0.457775497901572	0.834239518399686	0.801398253661658	"LOC100382292"	1
"GO:0051052"	"GO:0051052"	"regulation of DNA metabolic process"	"1/179"	"26/7706"	0.457775497901572	0.834239518399686	0.801398253661658	"LOC542294"	1
"GO:0032259"	"GO:0032259"	"methylation"	"5/179"	"191/7706"	0.457814369853486	0.834239518399686	0.801398253661658	"LOC100193561/LOC100382865/LOC103654413/LOC100303908/LOC103630606"	5
"GO:0018208"	"GO:0018208"	"peptidyl-proline modification"	"1/179"	"27/7706"	0.470413282520794	0.844683704380403	0.811431286407362	"LOC103646716"	1
"GO:0048284"	"GO:0048284"	"organelle fusion"	"1/179"	"27/7706"	0.470413282520794	0.844683704380403	0.811431286407362	"LOC103647882"	1
"GO:0070585"	"GO:0070585"	"protein localization to mitochondrion"	"1/179"	"27/7706"	0.470413282520794	0.844683704380403	0.811431286407362	"LOC100273617"	1
"GO:0072655"	"GO:0072655"	"establishment of protein localization to mitochondrion"	"1/179"	"27/7706"	0.470413282520794	0.844683704380403	0.811431286407362	"LOC100273617"	1
"GO:1901605"	"GO:1901605"	"alpha-amino acid metabolic process"	"4/179"	"152/7706"	0.472426040595625	0.845213134447445	0.811939874554777	"LOC100191549/LOC100286299/LOC103654868/LOC103633803"	4
"GO:0006694"	"GO:0006694"	"steroid biosynthetic process"	"1/179"	"28/7706"	0.482758122008849	0.860568826189687	0.826691063241698	"LOC103626026"	1
"GO:0007005"	"GO:0007005"	"mitochondrion organization"	"2/179"	"71/7706"	0.494174054999319	0.86636957523257	0.832263455882379	"LOC100282895/LOC100273617"	2
"GO:0006541"	"GO:0006541"	"glutamine metabolic process"	"1/179"	"29/7706"	0.494816769594212	0.86636957523257	0.832263455882379	"LOC103654868"	1
"GO:0006839"	"GO:0006839"	"mitochondrial transport"	"1/179"	"29/7706"	0.494816769594212	0.86636957523257	0.832263455882379	"LOC100273617"	1
"GO:0009251"	"GO:0009251"	"glucan catabolic process"	"1/179"	"29/7706"	0.494816769594212	0.86636957523257	0.832263455882379	"LOC100274182"	1
"GO:0009639"	"GO:0009639"	"response to red or far red light"	"1/179"	"29/7706"	0.494816769594212	0.86636957523257	0.832263455882379	"LOC103630699"	1
"GO:0006260"	"GO:0006260"	"DNA replication"	"2/179"	"72/7706"	0.501606020403117	0.874544369306066	0.840116435212717	"LOC100501330/LOC542294"	2
"GO:0006006"	"GO:0006006"	"glucose metabolic process"	"1/179"	"30/7706"	0.506595823683392	0.874544369306066	0.840116435212717	"LOC103634611"	1
"GO:0006334"	"GO:0006334"	"nucleosome assembly"	"1/179"	"30/7706"	0.506595823683392	0.874544369306066	0.840116435212717	"LOC103638138"	1
"GO:0010228"	"GO:0010228"	"vegetative to reproductive phase transition of meristem"	"1/179"	"30/7706"	0.506595823683392	0.874544369306066	0.840116435212717	"LOC100272803"	1
"GO:0000272"	"GO:0000272"	"polysaccharide catabolic process"	"2/179"	"73/7706"	0.508967918717849	0.875567188843293	0.841098989710395	"LOC103632224/LOC100274182"	2
"GO:0006418"	"GO:0006418"	"tRNA aminoacylation for protein translation"	"1/179"	"31/7706"	0.518101731390619	0.880634116379448	0.845966448982397	"LOC103654058"	1
"GO:0009067"	"GO:0009067"	"aspartate family amino acid biosynthetic process"	"1/179"	"31/7706"	0.518101731390619	0.880634116379448	0.845966448982397	"LOC100286299"	1
"GO:0034728"	"GO:0034728"	"nucleosome organization"	"1/179"	"31/7706"	0.518101731390619	0.880634116379448	0.845966448982397	"LOC103638138"	1
"GO:0019637"	"GO:0019637"	"organophosphate metabolic process"	"8/179"	"335/7706"	0.519919916043623	0.880634116379448	0.845966448982397	"LOC103643394/LOC103644300/LOC100217128/LOC100272845/LOC100384405/LOC100381644/LOC103635424/LOC103641105"	8
"GO:0042254"	"GO:0042254"	"ribosome biogenesis"	"4/179"	"162/7706"	0.522415432501727	0.880634116379448	0.845966448982397	"LOC103654828/LOC103654826/LOC542341/LOC103640803"	4
"GO:0065003"	"GO:0065003"	"protein-containing complex assembly"	"6/179"	"249/7706"	0.522652768257721	0.880634116379448	0.845966448982397	"LOC109939171/LOC542723/LOC100277775/LOC103638138/LOC100283766/LOC100280950"	6
