""	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0043933"	"GO:0043933"	"protein-containing complex organization"	"4/72"	"358/7706"	0.431668253048571	0.647813606237338	0.584082443109837	"LOC542723/LOC100277775/LOC103638138/LOC100283766"	4
"GO:0051239"	"GO:0051239"	"regulation of multicellular organismal process"	"1/72"	"60/7706"	0.431875737491559	0.647813606237338	0.584082443109837	"LOC103630699"	1
"GO:0140352"	"GO:0140352"	"export from cell"	"1/72"	"62/7706"	0.442525751201226	0.659613855564091	0.594721797377351	"LOC100273056"	1
"GO:0018193"	"GO:0018193"	"peptidyl-amino acid modification"	"2/72"	"162/7706"	0.449320830966203	0.665556480868688	0.600079793987758	"LOC103640631/LOC103646716"	2
"GO:0009060"	"GO:0009060"	"aerobic respiration"	"1/72"	"64/7706"	0.452978842079642	0.666807363806678	0.601207616490143	"LOC103633249"	1
"GO:0019953"	"GO:0019953"	"sexual reproduction"	"1/72"	"66/7706"	0.463238600957416	0.677700916215479	0.611029473647534	"LOC541908"	1
"GO:0035556"	"GO:0035556"	"intracellular signal transduction"	"2/72"	"169/7706"	0.471219777393225	0.682836173702409	0.615659530364597	"LOC100281022/LOC100273598"	2
"GO:0006066"	"GO:0006066"	"alcohol metabolic process"	"1/72"	"69/7706"	0.478273438120674	0.682836173702409	0.615659530364597	"LOC542714"	1
"GO:0009734"	"GO:0009734"	"auxin-activated signaling pathway"	"1/72"	"69/7706"	0.478273438120674	0.682836173702409	0.615659530364597	"LOC100273056"	1
"GO:0071365"	"GO:0071365"	"cellular response to auxin stimulus"	"1/72"	"69/7706"	0.478273438120674	0.682836173702409	0.615659530364597	"LOC100273056"	1
"GO:0016054"	"GO:0016054"	"organic acid catabolic process"	"1/72"	"71/7706"	0.488065156021875	0.688520487959431	0.620784628273438	"LOC103627438"	1
"GO:0046395"	"GO:0046395"	"carboxylic acid catabolic process"	"1/72"	"71/7706"	0.488065156021875	0.688520487959431	0.620784628273438	"LOC103627438"	1
"GO:0000272"	"GO:0000272"	"polysaccharide catabolic process"	"1/72"	"73/7706"	0.497675608885496	0.692279614427888	0.624173936170825	"LOC100274182"	1
"GO:1901617"	"GO:1901617"	"organic hydroxy compound biosynthetic process"	"1/72"	"73/7706"	0.497675608885496	0.692279614427888	0.624173936170825	"LOC542714"	1
"GO:0032787"	"GO:0032787"	"monocarboxylic acid metabolic process"	"2/72"	"179/7706"	0.501606020403117	0.692279614427888	0.624173936170825	"LOC100272845/LOC103633249"	2
"GO:0006812"	"GO:0006812"	"monoatomic cation transport"	"1/72"	"74/7706"	0.502413897390703	0.692279614427888	0.624173936170825	"LOC103626569"	1
"GO:0033554"	"GO:0033554"	"cellular response to stress"	"3/72"	"292/7706"	0.517499867866315	0.708944905689692	0.639199715101077	"LOC100280131/LOC542714/LOC100196928"	3
"GO:0006338"	"GO:0006338"	"chromatin remodeling"	"1/72"	"78/7706"	0.520930276766491	0.709542963181945	0.639738936379902	"LOC103638138"	1
"GO:0009737"	"GO:0009737"	"response to abscisic acid"	"1/72"	"79/7706"	0.525452172423651	0.711612370653744	0.641604757906774	"LOC103638672"	1
"GO:0097305"	"GO:0097305"	"response to alcohol"	"1/72"	"80/7706"	0.529931973601768	0.713601578088744	0.643398269384921	"LOC103638672"	1
"GO:0010608"	"GO:0010608"	"post-transcriptional regulation of gene expression"	"1/72"	"82/7706"	0.538766834586136	0.721399659869572	0.65042918478136	"LOC100192099"	1
"GO:0009791"	"GO:0009791"	"post-embryonic development"	"2/72"	"201/7706"	0.564468075621933	0.751567044507855	0.677628736553829	"LOC100272803/LOC103630699"	2
"GO:0071396"	"GO:0071396"	"cellular response to lipid"	"1/72"	"89/7706"	0.568418547502907	0.752598858984295	0.678559042299853	"LOC100274370"	1
"GO:0006790"	"GO:0006790"	"sulfur compound metabolic process"	"1/72"	"94/7706"	0.588439418837442	0.770498023560629	0.694697307496369	"LOC542714"	1
"GO:0006811"	"GO:0006811"	"monoatomic ion transport"	"1/72"	"94/7706"	0.588439418837442	0.770498023560629	0.694697307496369	"LOC103626569"	1
"GO:0044282"	"GO:0044282"	"small molecule catabolic process"	"1/72"	"98/7706"	0.603794256442087	0.786259553718542	0.708908236308523	"LOC103627438"	1
"GO:0019752"	"GO:0019752"	"carboxylic acid metabolic process"	"4/72"	"454/7706"	0.620265993739516	0.799407096715568	0.720762339032913	"LOC100274380/LOC100272845/LOC103627438/LOC103633249"	4
"GO:0050793"	"GO:0050793"	"regulation of developmental process"	"1/72"	"103/7706"	0.622195401064125	0.799407096715568	0.720762339032913	"LOC103630699"	1
"GO:0006511"	"GO:0006511"	"ubiquitin-dependent protein catabolic process"	"2/72"	"226/7706"	0.628903133385945	0.799407096715568	0.720762339032913	"LOC100286280/LOC100282035"	2
"GO:0043436"	"GO:0043436"	"oxoacid metabolic process"	"4/72"	"459/7706"	0.629019936722264	0.799407096715568	0.720762339032913	"LOC100274380/LOC100272845/LOC103627438/LOC103633249"	4
"GO:0006082"	"GO:0006082"	"organic acid metabolic process"	"4/72"	"460/7706"	0.630755810488655	0.799407096715568	0.720762339032913	"LOC100274380/LOC100272845/LOC103627438/LOC103633249"	4
"GO:0000398"	"GO:0000398"	"mRNA splicing, via spliceosome"	"1/72"	"107/7706"	0.6363072941738	0.802153344251014	0.723238413870557	"LOC100272749"	1
"GO:0006325"	"GO:0006325"	"chromatin organization"	"1/72"	"109/7706"	0.643167019670105	0.805292708881144	0.726068931391838	"LOC103638138"	1
"GO:0019941"	"GO:0019941"	"modification-dependent protein catabolic process"	"2/72"	"233/7706"	0.645593310917373	0.805292708881144	0.726068931391838	"LOC100286280/LOC100282035"	2
"GO:0043632"	"GO:0043632"	"modification-dependent macromolecule catabolic process"	"2/72"	"235/7706"	0.650254007406727	0.806859684583216	0.727481749812982	"LOC100286280/LOC100282035"	2
"GO:0000003"	"GO:0000003"	"reproduction"	"2/72"	"242/7706"	0.666191323396006	0.822329914816945	0.741430036454985	"LOC541908/LOC100272803"	2
"GO:0000375"	"GO:0000375"	"RNA splicing, via transesterification reactions"	"1/72"	"119/7706"	0.675597545632422	0.823216441267794	0.742229347445535	"LOC100272749"	1
"GO:0000377"	"GO:0000377"	"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile"	"1/72"	"119/7706"	0.675597545632422	0.823216441267794	0.742229347445535	"LOC100272749"	1
"GO:0044255"	"GO:0044255"	"cellular lipid metabolic process"	"3/72"	"369/7706"	0.677354255018819	0.823216441267794	0.742229347445535	"LOC103627438/LOC542686/LOC103641105"	3
"GO:1901701"	"GO:1901701"	"cellular response to oxygen-containing compound"	"1/72"	"121/7706"	0.681725837104482	0.823216441267794	0.742229347445535	"LOC100274370"	1
"GO:0007165"	"GO:0007165"	"signal transduction"	"4/72"	"495/7706"	0.688288260521103	0.823216441267794	0.742229347445535	"LOC100274370/LOC100273056/LOC100281022/LOC100273598"	4
"GO:0023052"	"GO:0023052"	"signaling"	"4/72"	"497/7706"	0.691382961733256	0.823216441267794	0.742229347445535	"LOC100274370/LOC100273056/LOC100281022/LOC100273598"	4
"GO:0006508"	"GO:0006508"	"proteolysis"	"4/72"	"500/7706"	0.695985419520555	0.823216441267794	0.742229347445535	"LOC100286280/LOC103627890/LOC100382179/LOC100282035"	4
"GO:0071824"	"GO:0071824"	"protein-DNA complex organization"	"1/72"	"127/7706"	0.699433916643321	0.823216441267794	0.742229347445535	"LOC103638138"	1
"GO:1901615"	"GO:1901615"	"organic hydroxy compound metabolic process"	"1/72"	"127/7706"	0.699433916643321	0.823216441267794	0.742229347445535	"LOC542714"	1
"GO:0051603"	"GO:0051603"	"proteolysis involved in protein catabolic process"	"2/72"	"259/7706"	0.702504387618617	0.823216441267794	0.742229347445535	"LOC100286280/LOC100282035"	2
"GO:0009653"	"GO:0009653"	"anatomical structure morphogenesis"	"1/72"	"129/7706"	0.705117880073258	0.823216441267794	0.742229347445535	"LOC541908"	1
"GO:0048856"	"GO:0048856"	"anatomical structure development"	"3/72"	"392/7706"	0.716967510122176	0.83102149712023	0.749266550812377	"LOC541908/LOC100272803/LOC103630699"	3
"GO:0016051"	"GO:0016051"	"carbohydrate biosynthetic process"	"1/72"	"135/7706"	0.721541394555695	0.83102149712023	0.749266550812377	"LOC100282845"	1
"GO:0030163"	"GO:0030163"	"protein catabolic process"	"2/72"	"269/7706"	0.722322482728976	0.83102149712023	0.749266550812377	"LOC100286280/LOC100282035"	2
"GO:0055085"	"GO:0055085"	"transmembrane transport"	"2/72"	"274/7706"	0.731815433631429	0.8378756414041	0.75544639220534	"LOC100273056/LOC103627571"	2
"GO:0008610"	"GO:0008610"	"lipid biosynthetic process"	"2/72"	"279/7706"	0.741036733959759	0.844354355521456	0.761287737823032	"LOC542686/LOC103641105"	2
"GO:0009057"	"GO:0009057"	"macromolecule catabolic process"	"3/72"	"410/7706"	0.745328464223431	0.845181081439968	0.762033131389356	"LOC100274182/LOC100286280/LOC100282035"	3
"GO:0006644"	"GO:0006644"	"phospholipid metabolic process"	"1/72"	"146/7706"	0.749342037255647	0.84568601347423	0.762488388786448	"LOC103641105"	1
"GO:0008380"	"GO:0008380"	"RNA splicing"	"1/72"	"151/7706"	0.761055971849019	0.854835380702453	0.770737651710406	"LOC100272749"	1
"GO:0051246"	"GO:0051246"	"regulation of protein metabolic process"	"1/72"	"153/7706"	0.765588895746335	0.855870605150384	0.771671031958818	"LOC100192099"	1
"GO:0007275"	"GO:0007275"	"multicellular organism development"	"2/72"	"297/7706"	0.772055939253617	0.857631952169491	0.773259099668695	"LOC100272803/LOC103630699"	2
"GO:0006974"	"GO:0006974"	"DNA damage response"	"1/72"	"157/7706"	0.774401847106629	0.857631952169491	0.773259099668695	"LOC542714"	1
"GO:0048608"	"GO:0048608"	"reproductive structure development"	"1/72"	"162/7706"	0.784959741328862	0.861275271735835	0.77654399361481	"LOC100272803"	1
"GO:0061458"	"GO:0061458"	"reproductive system development"	"1/72"	"162/7706"	0.784959741328862	0.861275271735835	0.77654399361481	"LOC100272803"	1
"GO:0006357"	"GO:0006357"	"regulation of transcription by RNA polymerase II"	"1/72"	"165/7706"	0.791059004430163	0.863967668432943	0.778971515398123	"LOC100280131"	1
"GO:0032502"	"GO:0032502"	"developmental process"	"3/72"	"450/7706"	0.800387690109723	0.870146250256901	0.784542255394852	"LOC541908/LOC100272803/LOC103630699"	3
"GO:0003006"	"GO:0003006"	"developmental process involved in reproduction"	"1/72"	"175/7706"	0.810183551895999	0.876773980818958	0.790517957389511	"LOC100272803"	1
"GO:0032501"	"GO:0032501"	"multicellular organismal process"	"2/72"	"332/7706"	0.823330715637484	0.886951725482198	0.799694427150283	"LOC100272803/LOC103630699"	2
"GO:0019637"	"GO:0019637"	"organophosphate metabolic process"	"2/72"	"335/7706"	0.827214221707439	0.887103034138747	0.799830850233913	"LOC100272845/LOC103641105"	2
"GO:0006629"	"GO:0006629"	"lipid metabolic process"	"3/72"	"493/7706"	0.848304348121389	0.902087324799575	0.813341003483517	"LOC103627438/LOC542686/LOC103641105"	3
"GO:1901565"	"GO:1901565"	"organonitrogen compound catabolic process"	"2/72"	"354/7706"	0.850100779687981	0.902087324799575	0.813341003483517	"LOC100286280/LOC100282035"	2
"GO:0006366"	"GO:0006366"	"transcription by RNA polymerase II"	"1/72"	"202/7706"	0.853616238105673	0.902087324799575	0.813341003483517	"LOC100280131"	1
"GO:0006397"	"GO:0006397"	"mRNA processing"	"1/72"	"204/7706"	0.856412017214787	0.902087324799575	0.813341003483517	"LOC100272749"	1
"GO:0022414"	"GO:0022414"	"reproductive process"	"1/72"	"224/7706"	0.881628704645014	0.924539836287028	0.833584662519505	"LOC100272803"	1
"GO:0006520"	"GO:0006520"	"amino acid metabolic process"	"1/72"	"234/7706"	0.892545145696672	0.931864315110622	0.840188567477043	"LOC100274380"	1
"GO:0048731"	"GO:0048731"	"system development"	"1/72"	"254/7706"	0.911485273304085	0.947464955145036	0.854254434352398	"LOC100272803"	1
"GO:0016071"	"GO:0016071"	"mRNA metabolic process"	"1/72"	"271/7706"	0.924966041825775	0.957279265994361	0.863103224503021	"LOC100272749"	1
"GO:0044283"	"GO:0044283"	"small molecule biosynthetic process"	"1/72"	"293/7706"	0.939445020243915	0.968036825207861	0.872802467320434	"LOC542714"	1
"GO:1901135"	"GO:1901135"	"carbohydrate derivative metabolic process"	"1/72"	"324/7706"	0.955282256888527	0.980094783041476	0.88367417702607	"LOC100272845"	1
"GO:0006412"	"GO:0006412"	"translation"	"1/72"	"380/7706"	0.974224339344519	0.987161358521071	0.890045550876204	"LOC100192099"	1
"GO:0043043"	"GO:0043043"	"peptide biosynthetic process"	"1/72"	"383/7706"	0.974976966885841	0.987161358521071	0.890045550876204	"LOC100192099"	1
"GO:0006518"	"GO:0006518"	"peptide metabolic process"	"1/72"	"398/7706"	0.978426972329988	0.987161358521071	0.890045550876204	"LOC100192099"	1
"GO:0006396"	"GO:0006396"	"RNA processing"	"1/72"	"404/7706"	0.979671639990837	0.987161358521071	0.890045550876204	"LOC100272749"	1
"GO:0043604"	"GO:0043604"	"amide biosynthetic process"	"1/72"	"422/7706"	0.982996120721404	0.987161358521071	0.890045550876204	"LOC100192099"	1
"GO:0043603"	"GO:0043603"	"amide metabolic process"	"1/72"	"474/7706"	0.989874521035369	0.989874521035369	0.892491795559316	"LOC100192099"	1
