Zm00001eb099350	0	0	0
Zm00001eb099360	0	0	0
Zm00001eb099370	0	0	0
Zm00001eb099380	0	0	0
Zm00001eb099390	0	0	0
Zm00001eb099400	0	0	0
Zm00001eb099410	0	0	0
Zm00001eb099420	0	0	0
Zm00001eb099430	0	0	0
Zm00001eb099440	5	0	5
Zm00001eb099450	0	0	0
Zm00001eb099460	0	0	0
Zm00001eb099470	0	0	0
Zm00001eb099480	13	0	13
Zm00001eb099490	3	0	3
Zm00001eb099500	0	0	0
Zm00001eb099520	5	0	5
Zm00001eb099530	18	3	15
Zm00001eb099540	0	1	0
Zm00001eb099550	0	0	1
Zm00001eb099560	0	0	0
Zm00001eb099570	3	1	2
Zm00001eb099580	6	0	6
Zm00001eb099590	0	0	0
Zm00001eb099600	13	1	12
Zm00001eb099610	4	1	3
Zm00001eb099620	0	0	0
Zm00001eb099640	1	0	1
Zm00001eb099650	0	0	0
Zm00001eb099660	0	0	0
Zm00001eb099670	2	0	2
Zm00001eb099680	0	0	0
Zm00001eb099690	0	0	0
Zm00001eb099710	12	2	10
Zm00001eb099720	0	0	0
Zm00001eb099730	0	0	0
Zm00001eb099740	6	0	6
Zm00001eb099750	6	0	6
Zm00001eb099760	6	0	6
Zm00001eb099770	5	0	5
Zm00001eb099780	2	0	2
Zm00001eb099790	0	0	0
Zm00001eb099800	0	0	0
Zm00001eb099810	2	0	2
Zm00001eb099820	0	0	0
Zm00001eb099830	1	1	0
Zm00001eb099850	4	0	4
Zm00001eb099870	0	0	0
Zm00001eb099880	0	0	0
Zm00001eb099890	0	0	0
Zm00001eb099900	0	0	0
Zm00001eb099910	62	8	57
Zm00001eb099920	28	7	24
Zm00001eb099930	57	8	49
Zm00001eb099940	0	0	0
Zm00001eb099960	12	1	11
Zm00001eb099970	9	4	5
Zm00001eb099980	35	2	33
Zm00001eb099990	0	0	0
Zm00001eb100000	1	0	1
Zm00001eb100010	0	0	0
Zm00001eb100020	2	0	2
Zm00001eb100030	0	0	0
Zm00001eb100050	0	0	0
Zm00001eb100060	7	0	9
Zm00001eb100070	0	2	0
Zm00001eb100090	2	1	1
Zm00001eb100100	28	0	28
Zm00001eb100110	0	0	0
Zm00001eb100130	1	0	1
Zm00001eb100140	2	0	2
Zm00001eb100150	0	0	0
Zm00001eb100160	3	0	3
Zm00001eb100170	4	1	3
Zm00001eb100180	40	4	36
Zm00001eb100190	2	0	2
Zm00001eb100200	3	0	3
Zm00001eb100210	17	5	12
Zm00001eb100220	0	0	0
Zm00001eb100230	2	1	1
Zm00001eb100250	0	0	0
Zm00001eb100260	1	0	1
Zm00001eb100280	0	0	0
Zm00001eb100290	0	0	0
Zm00001eb100300	2	0	2
Zm00001eb100310	18	2	16
Zm00001eb100320	0	0	0
Zm00001eb100330	0	0	0
Zm00001eb100340	12	6	6
Zm00001eb100350	3	0	3
Zm00001eb100360	0	0	0
Zm00001eb100370	0	0	0
Zm00001eb100380	1	0	1
Zm00001eb100400	0	0	0
Zm00001eb100410	3	0	3
Zm00001eb100420	0	0	0
Zm00001eb100430	6	0	6
Zm00001eb100440	2	0	2
Zm00001eb100450	4	1	3
Zm00001eb100460	0	2	7
Zm00001eb100470	0	7	2
Zm00001eb100480	0	0	0
Zm00001eb100490	1	0	1
Zm00001eb100520	0	0	0
Zm00001eb100530	3	0	3
Zm00001eb100540	0	0	0
Zm00001eb100550	5	0	5
Zm00001eb100560	0	0	0
Zm00001eb100570	0	0	0
Zm00001eb100580	0	1	0
Zm00001eb100590	0	0	1
Zm00001eb100600	3	0	3
Zm00001eb100610	1	0	1
Zm00001eb100620	6	0	6
Zm00001eb100630	2	0	2
Zm00001eb100650	0	0	0
Zm00001eb100660	2	1	1
Zm00001eb100670	0	0	0
Zm00001eb100680	0	0	0
Zm00001eb100690	0	0	0
Zm00001eb100700	0	0	0
Zm00001eb100710	0	0	0
Zm00001eb100720	1	0	1
Zm00001eb100730	0	0	0
Zm00001eb100740	0	0	0
Zm00001eb100750	2	0	2
Zm00001eb100770	3	1	2
Zm00001eb100780	0	0	0
Zm00001eb100790	0	0	0
Zm00001eb100800	0	0	0
Zm00001eb100810	0	0	0
Zm00001eb100820	3	0	3
Zm00001eb100830	2	0	2
Zm00001eb100840	11	1	10
Zm00001eb100860	4	0	4
Zm00001eb100880	3	0	3
Zm00001eb100890	15	0	15
Zm00001eb100900	1	0	1
Zm00001eb100910	0	0	0
Zm00001eb100920	21	0	21
Zm00001eb100930	2	0	2
Zm00001eb100940	1	0	1
Zm00001eb100950	14	0	14
Zm00001eb100960	2	0	2
Zm00001eb100970	0	0	0
Zm00001eb100980	6	2	4
Zm00001eb100990	0	0	0
Zm00001eb101000	0	0	0
Zm00001eb101010	2	2	0
Zm00001eb101030	0	0	0
Zm00001eb101040	0	0	0
Zm00001eb101050	3	0	3
Zm00001eb101060	0	0	0
Zm00001eb101070	0	0	0
Zm00001eb101080	4	0	4
Zm00001eb101090	20	1	19
Zm00001eb101100	9	2	7
Zm00001eb101110	0	0	0
Zm00001eb101120	3	0	3
Zm00001eb101130	0	0	0
Zm00001eb101150	0	0	0
Zm00001eb101160	0	0	0
Zm00001eb101170	1	0	1
Zm00001eb101180	4	1	3
Zm00001eb101190	2	0	2
Zm00001eb101200	3	1	2
Zm00001eb101210	0	0	0
Zm00001eb101220	7	0	7
Zm00001eb101230	11	11	0
Zm00001eb101250	0	0	0
Zm00001eb101270	5	1	4
Zm00001eb101280	10	2	8
Zm00001eb101290	0	0	0
Zm00001eb101300	0	0	0
Zm00001eb101310	0	0	0
Zm00001eb101320	22	1	21
Zm00001eb101330	2	0	2
Zm00001eb101340	5	0	5
Zm00001eb101350	4	0	4
Zm00001eb101360	3	0	3
Zm00001eb101370	0	0	0
Zm00001eb101380	9	1	8
Zm00001eb101390	0	0	0
Zm00001eb101400	0	0	0
Zm00001eb101410	13	2	11
Zm00001eb101420	3	0	3
Zm00001eb101440	3	0	3
Zm00001eb101450	0	0	0
Zm00001eb101460	0	0	0
Zm00001eb101470	4	0	4
Zm00001eb101480	43	3	40
Zm00001eb101500	10	1	9
Zm00001eb101510	0	0	0
Zm00001eb101520	2	0	2
Zm00001eb101530	2	0	2
Zm00001eb101540	0	0	0
Zm00001eb101550	1	0	1
Zm00001eb101560	1	0	1
Zm00001eb101580	0	0	0
Zm00001eb101600	0	0	0
Zm00001eb101610	0	0	0
Zm00001eb101620	0	0	0
Zm00001eb101630	0	0	0
Zm00001eb101640	26	1	25
Zm00001eb101660	0	0	0
Zm00001eb101670	55	4	51
Zm00001eb101680	14	1	13
Zm00001eb101690	0	0	0
Zm00001eb101700	13	1	12
Zm00001eb101710	0	0	0
Zm00001eb101720	0	0	0
Zm00001eb101730	0	0	0
Zm00001eb101740	0	0	0
Zm00001eb101750	170	12	158
Zm00001eb101760	0	0	0
Zm00001eb101770	527	87	440
Zm00001eb101780	1	0	1
Zm00001eb101800	0	0	0
Zm00001eb101810	1	0	1
Zm00001eb101820	9	1	8
Zm00001eb101840	34	6	28
Zm00001eb101850	0	0	0
Zm00001eb101860	4	1	3
Zm00001eb101870	0	0	0
Zm00001eb101880	25	5	20
Zm00001eb101890	1	0	1
Zm00001eb101900	1	0	1
Zm00001eb101910	0	0	0
Zm00001eb101920	0	0	0
Zm00001eb101930	1	0	1
Zm00001eb101940	7	0	7
Zm00001eb101950	1	0	1
Zm00001eb101960	3	0	3
Zm00001eb101970	0	0	0
Zm00001eb101980	34	5	29
Zm00001eb101990	76	4	72
Zm00001eb102000	0	0	0
Zm00001eb102030	28	2	26
Zm00001eb102050	20	4	16
Zm00001eb102060	0	0	0
Zm00001eb102070	0	0	0
Zm00001eb102080	0	0	0
Zm00001eb102090	28	2	26
Zm00001eb102100	0	0	0
Zm00001eb102110	0	0	0
Zm00001eb102120	15	3	23
Zm00001eb102130	0	11	0
Zm00001eb102140	7	0	7
Zm00001eb102150	26	2	24
Zm00001eb102160	0	0	0
Zm00001eb102170	1	1	0
Zm00001eb102180	4	0	4
Zm00001eb102190	0	0	0
Zm00001eb102200	30	1	29
Zm00001eb102210	13	4	9
Zm00001eb102220	0	0	0
Zm00001eb102230	7	1	6
Zm00001eb102240	0	0	0
Zm00001eb102250	17	0	17
Zm00001eb102260	2	0	2
Zm00001eb102270	0	0	0
Zm00001eb102280	0	0	0
Zm00001eb102290	3	0	3
Zm00001eb102300	6	1	6
Zm00001eb102310	4	1	4
Zm00001eb102320	0	0	0
Zm00001eb102330	0	2	0
Zm00001eb102340	0	0	2
Zm00001eb102350	9	0	9
Zm00001eb102360	7	0	7
Zm00001eb102370	0	0	0
Zm00001eb102380	29	1	28
Zm00001eb102400	63	4	59
Zm00001eb102410	0	0	0
Zm00001eb102420	3	1	2
Zm00001eb102430	1	0	1
Zm00001eb102440	1	0	1
Zm00001eb102450	1	0	1
Zm00001eb102460	13	3	10
Zm00001eb102470	10	4	10
Zm00001eb102480	23	2	25
Zm00001eb102490	0	0	0
Zm00001eb102500	45	2	43
Zm00001eb102510	5	0	5
Zm00001eb102520	5	0	5
Zm00001eb102530	4	0	4
Zm00001eb102540	1	0	1
Zm00001eb102550	25	1	24
Zm00001eb102560	8	0	8
Zm00001eb102570	0	0	0
Zm00001eb102580	3	0	3
Zm00001eb102590	97	10	87
Zm00001eb102600	3	0	3
Zm00001eb102610	4	0	4
Zm00001eb102620	0	0	0
Zm00001eb102630	0	0	0
Zm00001eb102640	1	0	1
Zm00001eb102650	0	0	0
Zm00001eb102660	0	0	0
Zm00001eb102670	0	0	0
Zm00001eb102680	0	0	0
Zm00001eb102690	0	0	0
Zm00001eb102710	12	1	11
Zm00001eb102720	9	1	8
Zm00001eb102730	0	0	0
Zm00001eb102740	19	0	19
Zm00001eb102760	26	1	38
Zm00001eb102770	2	12	3
Zm00001eb102780	3	0	3
Zm00001eb102790	7	1	6
Zm00001eb102800	3	1	2
Zm00001eb102810	0	0	0
Zm00001eb102820	0	0	0
Zm00001eb102830	16	1	15
Zm00001eb102840	1	0	1
Zm00001eb102850	12	0	12
Zm00001eb102860	0	0	0
Zm00001eb102870	0	0	0
Zm00001eb102880	0	0	0
Zm00001eb102890	0	0	0
Zm00001eb102900	0	0	0
Zm00001eb102910	0	0	0
Zm00001eb102920	16	1	15
Zm00001eb102930	0	0	0
Zm00001eb102940	0	0	0
Zm00001eb102950	0	0	0
Zm00001eb102960	0	0	0
Zm00001eb102970	20	0	20
Zm00001eb102980	0	0	0
Zm00001eb102990	0	0	0
Zm00001eb103000	0	0	0
Zm00001eb103010	20	2	18
Zm00001eb103020	0	0	1
Zm00001eb103030	38	2	37
Zm00001eb103040	0	0	0
Zm00001eb103050	0	0	0
Zm00001eb103060	1	0	1
Zm00001eb103070	22	1	21
Zm00001eb103080	35	1	34
Zm00001eb103090	1	0	1
Zm00001eb103100	0	0	0
Zm00001eb103110	0	0	0
Zm00001eb103120	0	1	0
Zm00001eb103130	0	0	1
Zm00001eb103140	0	0	0
Zm00001eb103150	0	0	0
Zm00001eb103160	3	0	3
Zm00001eb103170	4	0	4
Zm00001eb103180	0	0	0
Zm00001eb103190	4	0	4
Zm00001eb103200	2	1	1
Zm00001eb103210	1	0	1
Zm00001eb103220	7	1	6
Zm00001eb103240	2	0	2
Zm00001eb103250	3	0	3
Zm00001eb103260	45	2	43
Zm00001eb103270	0	0	0
Zm00001eb103280	0	0	0
Zm00001eb103290	0	0	0
Zm00001eb103300	15	0	15
Zm00001eb103310	1	0	1
Zm00001eb103320	11	2	9
Zm00001eb103330	8	0	8
Zm00001eb103340	4	1	3
Zm00001eb103350	0	0	0
Zm00001eb103360	0	0	0
Zm00001eb103370	6	0	6
Zm00001eb103380	6	3	3
Zm00001eb103390	0	0	0
Zm00001eb103400	4	1	3
Zm00001eb103410	1	1	0
Zm00001eb103420	0	0	0
Zm00001eb103430	0	0	0
Zm00001eb103450	0	0	0
Zm00001eb103460	1	1	0
Zm00001eb103470	0	0	0
Zm00001eb103480	2	0	2
Zm00001eb103490	30	3	27
Zm00001eb103500	201	24	177
Zm00001eb103510	9	0	9
Zm00001eb103520	0	0	0
Zm00001eb103530	0	0	0
Zm00001eb103540	2	0	2
Zm00001eb103550	0	0	0
Zm00001eb103560	18	0	18
Zm00001eb103570	16	4	12
Zm00001eb103580	30	0	30
Zm00001eb103590	0	0	0
Zm00001eb103600	0	0	0
Zm00001eb103610	8	0	8
Zm00001eb103630	9	0	9
Zm00001eb103650	0	0	0
Zm00001eb103660	0	0	0
Zm00001eb103670	0	0	0
Zm00001eb103680	1	0	1
Zm00001eb103700	5	0	5
Zm00001eb103710	0	0	0
Zm00001eb103720	17	2	15
Zm00001eb103730	10	3	7
Zm00001eb103740	0	0	0
Zm00001eb103750	12	4	8
Zm00001eb103760	64	0	64
Zm00001eb103780	0	0	0
Zm00001eb103800	24	2	22
Zm00001eb103810	0	0	0
Zm00001eb103820	0	0	0
Zm00001eb103830	0	0	0
Zm00001eb103840	0	0	0
Zm00001eb103860	0	0	0
Zm00001eb103870	0	0	0
Zm00001eb103880	0	0	0
Zm00001eb103890	3	0	3
Zm00001eb103900	21	2	19
Zm00001eb103910	0	0	0
Zm00001eb103920	0	0	0
Zm00001eb103930	0	0	0
Zm00001eb103940	0	0	0
Zm00001eb103950	0	0	0
Zm00001eb103960	1	0	1
Zm00001eb103980	9	4	5
Zm00001eb103990	2	0	2
Zm00001eb104000	0	0	0
Zm00001eb104010	0	0	0
Zm00001eb104020	0	0	0
Zm00001eb104040	4	0	4
Zm00001eb104050	1	0	1
Zm00001eb104060	2	0	2
Zm00001eb104070	20	1	19
Zm00001eb104080	0	0	0
Zm00001eb104090	4	0	4
Zm00001eb104100	1	0	1
Zm00001eb104110	1	0	1
Zm00001eb104120	3	1	2
Zm00001eb104130	0	0	0
Zm00001eb104140	0	0	0
Zm00001eb104150	0	0	0
Zm00001eb104160	0	0	0
Zm00001eb104170	0	0	0
Zm00001eb104180	0	0	0
Zm00001eb104190	1	0	1
Zm00001eb104210	9	0	9
Zm00001eb104220	86	7	79
Zm00001eb104230	0	0	0
Zm00001eb104240	0	0	0
Zm00001eb104250	0	0	0
Zm00001eb104260	1	0	1
Zm00001eb104270	2	1	1
Zm00001eb104280	6	0	6
Zm00001eb104290	45	7	38
Zm00001eb104300	1	0	1
Zm00001eb104320	0	0	0
Zm00001eb104330	0	0	0
Zm00001eb104340	0	0	0
Zm00001eb104350	0	0	0
Zm00001eb104360	1	0	1
Zm00001eb104370	1	0	1
Zm00001eb104380	2	0	2
Zm00001eb104400	78	4	74
Zm00001eb104410	21	0	21
Zm00001eb104420	3	0	3
Zm00001eb104430	13	0	13
Zm00001eb104440	0	0	0
Zm00001eb104450	0	0	0
Zm00001eb104460	3	0	3
Zm00001eb104470	0	0	0
Zm00001eb104480	19	0	19
Zm00001eb104490	0	0	0
Zm00001eb104510	9	0	9
Zm00001eb104520	0	0	0
Zm00001eb104530	9	2	7
Zm00001eb104540	48	0	48
Zm00001eb104550	2	0	2
Zm00001eb104560	2	0	2
Zm00001eb104570	1	0	1
Zm00001eb104590	20	0	20
Zm00001eb104610	21	2	19
Zm00001eb104630	0	0	0
Zm00001eb104640	4	1	3
Zm00001eb104650	0	0	0
Zm00001eb104660	3	0	3
Zm00001eb104670	1	0	1
Zm00001eb104680	19	0	19
Zm00001eb104690	11	0	11
Zm00001eb104700	0	0	0
Zm00001eb104710	2	1	1
Zm00001eb104720	1	0	1
Zm00001eb104730	21	1	22
Zm00001eb104740	0	2	0
Zm00001eb104750	25	2	23
Zm00001eb104760	5	0	5
Zm00001eb104770	0	0	0
Zm00001eb104780	8	0	8
Zm00001eb104790	3	0	3
Zm00001eb104800	0	0	0
Zm00001eb104810	11	0	11
Zm00001eb104820	0	0	0
Zm00001eb104830	1	0	1
Zm00001eb104840	1	0	1
Zm00001eb104850	18	1	17
Zm00001eb104860	10	0	10
Zm00001eb104870	1	0	1
Zm00001eb104880	8	0	8
Zm00001eb104900	3	0	3
Zm00001eb104920	1	1	0
Zm00001eb104930	15	0	15
Zm00001eb104940	0	0	0
Zm00001eb104950	9	0	9
Zm00001eb104960	25	3	22
Zm00001eb104970	3	1	2
Zm00001eb104980	2	0	2
Zm00001eb104990	4	0	4
Zm00001eb105000	20	0	20
Zm00001eb105010	0	0	0
Zm00001eb105020	15	2	13
Zm00001eb105030	24	1	23
Zm00001eb105040	1	0	1
Zm00001eb105050	0	0	0
Zm00001eb105060	6	0	6
Zm00001eb105070	0	0	0
Zm00001eb105090	1	0	1
Zm00001eb105100	0	0	0
Zm00001eb105110	0	0	0
Zm00001eb105120	93	7	86
Zm00001eb105130	3	0	3
Zm00001eb105150	1	0	1
Zm00001eb105160	0	0	0
Zm00001eb105170	0	0	0
Zm00001eb105180	0	0	0
Zm00001eb105190	0	0	0
Zm00001eb105200	0	0	0
Zm00001eb105210	0	0	0
Zm00001eb105220	0	0	0
Zm00001eb105230	11	0	11
Zm00001eb105240	0	0	0
Zm00001eb105250	0	0	0
Zm00001eb105260	0	0	0
Zm00001eb105270	0	0	0
Zm00001eb105280	0	0	0
Zm00001eb105290	3	0	3
Zm00001eb105300	4	0	4
Zm00001eb105310	10	0	10
Zm00001eb105320	0	0	0
Zm00001eb105340	16	0	16
Zm00001eb105350	0	0	0
Zm00001eb105360	0	0	0
Zm00001eb105390	2	0	2
Zm00001eb105400	3	0	3
Zm00001eb105410	21	1	20
Zm00001eb105420	11	0	11
Zm00001eb105440	0	0	0
Zm00001eb105450	0	0	0
Zm00001eb105460	0	0	0
Zm00001eb105480	6	0	6
Zm00001eb105490	8	0	8
Zm00001eb105500	1	0	1
Zm00001eb105510	47	3	44
Zm00001eb105520	0	0	0
Zm00001eb105530	0	0	0
Zm00001eb105540	25	0	25
Zm00001eb105550	11	2	9
Zm00001eb105560	11	2	9
Zm00001eb105570	0	0	0
Zm00001eb105580	9	0	9
Zm00001eb105590	0	0	0
Zm00001eb105600	0	0	0
Zm00001eb105610	13	0	13
Zm00001eb105620	0	0	0
Zm00001eb105630	0	0	0
Zm00001eb105640	2	0	2
Zm00001eb105660	3	0	3
Zm00001eb105670	1	0	1
Zm00001eb105680	4	0	4
Zm00001eb105690	10	0	10
Zm00001eb105700	0	0	0
Zm00001eb105710	9	0	9
Zm00001eb105730	13	0	13
Zm00001eb105740	0	0	0
Zm00001eb105750	4	3	1
Zm00001eb105760	0	0	0
Zm00001eb105770	4	1	3
Zm00001eb105780	0	0	0
Zm00001eb105790	0	0	0
Zm00001eb105800	8	2	6
Zm00001eb105810	7	0	7
Zm00001eb105820	2	0	2
Zm00001eb105830	27	0	27
Zm00001eb105840	10	0	10
Zm00001eb105850	18	2	16
Zm00001eb105860	0	0	0
Zm00001eb105870	2	0	2
Zm00001eb105880	1	0	1
Zm00001eb105890	19	4	15
Zm00001eb105900	32	0	32
Zm00001eb105910	2	0	2
Zm00001eb105920	0	0	0
Zm00001eb105930	0	0	0
Zm00001eb105940	1	0	1
Zm00001eb105950	2	0	2
Zm00001eb105960	8	0	8
Zm00001eb105970	7	0	7
Zm00001eb105990	0	0	0
Zm00001eb106010	13	1	12
Zm00001eb106020	5	0	5
Zm00001eb106040	18	3	15
Zm00001eb106050	19	3	16
Zm00001eb106060	10	1	9
Zm00001eb106070	0	0	0
Zm00001eb106080	5	0	5
Zm00001eb106090	0	0	0
Zm00001eb106100	6	1	5
Zm00001eb106120	10	2	8
Zm00001eb106130	21	2	19
Zm00001eb106140	9	1	8
Zm00001eb106150	128	10	118
Zm00001eb106160	1	0	1
Zm00001eb106170	0	0	0
Zm00001eb106180	18	1	17
Zm00001eb106190	0	0	0
Zm00001eb106200	0	0	0
Zm00001eb106210	0	0	0
Zm00001eb106230	1	0	1
Zm00001eb106240	1	0	1
Zm00001eb106250	1	0	1
Zm00001eb106270	0	0	0
Zm00001eb106290	0	0	0
Zm00001eb106300	0	0	0
Zm00001eb106310	0	0	0
Zm00001eb106320	3	0	3
Zm00001eb106330	0	0	0
Zm00001eb106340	0	0	0
Zm00001eb106350	0	0	0
Zm00001eb106360	55	2	53
Zm00001eb106370	6	2	4
Zm00001eb106380	0	0	0
Zm00001eb106390	0	0	0
Zm00001eb106400	0	0	0
Zm00001eb106410	0	0	0
Zm00001eb106420	0	0	0
Zm00001eb106430	3	0	3
Zm00001eb106440	3	0	3
Zm00001eb106450	26	1	25
Zm00001eb106460	19	0	19
Zm00001eb106470	2	0	2
Zm00001eb106480	0	0	0
Zm00001eb106490	5	2	3
Zm00001eb106500	2	0	2
Zm00001eb106510	2	1	1
Zm00001eb106520	0	0	0
Zm00001eb106530	30	10	20
Zm00001eb106550	0	0	0
Zm00001eb106560	0	0	0
Zm00001eb106570	0	0	0
Zm00001eb106580	8	1	7
Zm00001eb106590	4	0	4
Zm00001eb106600	0	0	0
Zm00001eb106610	0	0	0
Zm00001eb106620	0	0	0
Zm00001eb106630	51	0	51
Zm00001eb106640	17	1	16
Zm00001eb106650	0	0	0
Zm00001eb106660	9	0	9
Zm00001eb106670	5	0	5
Zm00001eb106680	67	2	65
Zm00001eb106710	0	0	0
Zm00001eb106720	5	1	4
Zm00001eb106730	0	0	0
Zm00001eb106740	18	1	17
Zm00001eb106750	0	2	9
Zm00001eb106760	1	10	2
Zm00001eb106770	6	0	6
Zm00001eb106780	0	0	0
Zm00001eb106790	0	0	0
Zm00001eb106800	0	0	0
Zm00001eb106810	0	0	0
Zm00001eb106820	0	0	0
Zm00001eb106830	13	1	12
Zm00001eb106840	20	2	18
Zm00001eb106850	1	0	3
Zm00001eb106860	0	2	0
Zm00001eb106870	2	0	2
Zm00001eb106880	0	0	0
Zm00001eb106890	22	0	22
Zm00001eb106900	3	0	3
Zm00001eb106910	3	0	3
Zm00001eb106920	0	0	0
Zm00001eb106930	0	0	0
Zm00001eb106940	5	0	5
Zm00001eb106950	2	1	1
Zm00001eb106960	32	2	30
Zm00001eb106990	0	0	0
Zm00001eb107000	0	0	0
Zm00001eb107010	8	0	8
Zm00001eb107020	1	0	1
Zm00001eb107030	0	0	0
Zm00001eb107040	86	6	80
Zm00001eb107050	4	0	4
Zm00001eb107060	0	0	0
Zm00001eb107070	0	0	0
Zm00001eb107080	2	0	2
Zm00001eb107090	0	0	0
Zm00001eb107100	0	0	0
Zm00001eb107110	44	1	43
Zm00001eb107120	2	0	2
Zm00001eb107130	1	0	1
Zm00001eb107140	0	0	0
Zm00001eb107150	0	0	0
Zm00001eb107160	0	0	0
Zm00001eb107170	7	0	7
Zm00001eb107180	5	1	4
Zm00001eb107190	3	0	3
Zm00001eb107210	0	0	0
Zm00001eb107220	9	2	7
Zm00001eb107230	23	7	16
Zm00001eb107240	0	0	0
Zm00001eb107250	32	2	30
Zm00001eb107270	1	0	1
Zm00001eb107280	3	0	3
Zm00001eb107290	1	1	0
Zm00001eb107300	0	0	0
Zm00001eb107310	0	0	0
Zm00001eb107320	0	0	0
Zm00001eb107340	0	0	0
Zm00001eb107350	9	1	8
Zm00001eb107360	1	0	1
Zm00001eb107370	0	0	0
Zm00001eb107380	0	0	0
Zm00001eb107400	6	0	6
Zm00001eb107420	4	1	3
Zm00001eb107430	0	0	0
Zm00001eb107440	0	0	0
Zm00001eb107450	0	0	0
Zm00001eb107460	0	0	0
Zm00001eb107470	0	36	2
Zm00001eb107480	10	4	44
Zm00001eb107490	73	9	64
Zm00001eb107500	0	0	0
Zm00001eb107510	0	0	0
Zm00001eb107520	9	1	8
Zm00001eb107530	13	0	13
Zm00001eb107540	10	0	10
Zm00001eb107550	0	0	0
Zm00001eb107560	1	0	1
Zm00001eb107570	0	0	0
Zm00001eb107580	0	0	0
Zm00001eb107590	55	3	52
Zm00001eb107600	0	0	0
Zm00001eb107610	0	0	0
Zm00001eb107620	6	0	6
Zm00001eb107630	4	1	3
Zm00001eb107640	10	0	10
Zm00001eb107650	0	0	0
Zm00001eb107660	27	7	20
Zm00001eb107670	10	0	10
Zm00001eb107690	2	0	2
Zm00001eb107700	26	4	22
Zm00001eb107710	15	0	15
Zm00001eb107720	9	1	8
Zm00001eb107730	0	0	6
Zm00001eb107740	0	6	0
Zm00001eb107750	3	3	0
Zm00001eb107760	0	0	0
Zm00001eb107770	0	0	0
Zm00001eb107790	0	0	0
Zm00001eb107800	0	0	0
Zm00001eb107810	8	1	7
Zm00001eb107820	0	0	0
Zm00001eb107830	0	0	0
Zm00001eb107840	0	0	0
Zm00001eb107850	0	0	0
Zm00001eb107860	0	0	0
Zm00001eb107870	19	5	14
Zm00001eb107890	6	0	6
Zm00001eb107900	3	1	2
Zm00001eb107910	4	5	8
Zm00001eb107920	12	4	17
Zm00001eb107930	16	0	16
Zm00001eb107940	1	0	1
Zm00001eb107950	1	0	1
Zm00001eb107960	1	0	1
Zm00001eb107970	21	2	19
Zm00001eb107980	11	2	9
Zm00001eb107990	14	2	12
Zm00001eb108000	0	0	0
Zm00001eb108010	0	0	1
Zm00001eb108020	0	1	0
Zm00001eb108030	22	0	22
Zm00001eb108040	0	0	0
Zm00001eb108050	0	0	0
Zm00001eb108060	8	0	8
Zm00001eb108070	0	0	0
Zm00001eb108090	0	0	0
Zm00001eb108100	6	1	5
Zm00001eb108110	0	0	0
Zm00001eb108120	122	4	118
Zm00001eb108140	0	0	0
Zm00001eb108150	0	0	0
Zm00001eb108160	0	0	0
Zm00001eb108170	6	0	6
Zm00001eb108180	0	0	0
Zm00001eb108190	0	0	0
Zm00001eb108200	0	0	0
Zm00001eb108210	0	0	0
Zm00001eb108220	19	1	18
Zm00001eb108230	1	0	1
Zm00001eb108240	0	0	0
Zm00001eb108250	2	0	2
Zm00001eb108260	0	0	0
Zm00001eb108270	0	0	0
Zm00001eb108280	5	1	4
Zm00001eb108290	3	1	2
Zm00001eb108300	1	1	0
Zm00001eb108310	14	0	14
Zm00001eb108320	5	0	5
Zm00001eb108330	4	0	4
Zm00001eb108340	0	0	0
Zm00001eb108350	0	0	0
Zm00001eb108360	9	0	9
Zm00001eb108370	9	0	9
Zm00001eb108390	12	2	10
Zm00001eb108400	6	0	6
Zm00001eb108410	320	11	309
Zm00001eb108420	2	0	2
Zm00001eb108430	27	2	25
Zm00001eb108440	3	0	3
Zm00001eb108450	0	0	0
Zm00001eb108460	1	0	1
Zm00001eb108470	9	0	9
Zm00001eb108490	1	0	6
Zm00001eb108500	0	5	0
Zm00001eb108510	31	3	28
Zm00001eb108520	1	0	1
Zm00001eb108530	0	1	1
Zm00001eb108540	0	1	1
Zm00001eb108550	13	0	13
Zm00001eb108560	0	0	0
Zm00001eb108570	22	0	22
Zm00001eb108580	0	0	0
Zm00001eb108590	0	0	0
Zm00001eb108600	1	1	0
Zm00001eb108610	12	0	12
Zm00001eb108620	32	2	30
Zm00001eb108630	0	0	0
Zm00001eb108640	3	0	3
Zm00001eb108650	3	2	1
Zm00001eb108660	4	2	2
Zm00001eb108670	0	2	0
Zm00001eb108680	4	0	6
Zm00001eb108690	10	0	10
Zm00001eb108700	0	0	0
Zm00001eb108710	0	0	0
Zm00001eb108720	11	2	9
Zm00001eb108730	1	0	1
Zm00001eb108740	0	0	0
Zm00001eb108760	1	1	0
Zm00001eb108780	3	0	3
Zm00001eb108790	0	0	0
Zm00001eb108800	0	0	0
Zm00001eb108820	6	0	6
Zm00001eb108830	3	1	2
Zm00001eb108840	5	1	4
Zm00001eb108850	7	0	7
Zm00001eb108870	0	0	0
Zm00001eb108880	0	0	0
Zm00001eb108890	22	0	22
Zm00001eb108910	0	0	0
Zm00001eb108920	4	0	4
Zm00001eb108930	1	0	1
Zm00001eb108940	24	1	23
Zm00001eb108950	5	0	5
Zm00001eb108960	8	2	6
Zm00001eb108970	2	0	2
Zm00001eb108990	0	0	0
Zm00001eb109000	0	0	0
Zm00001eb109010	0	0	0
Zm00001eb109020	1	0	1
