gene_id	T_24_Tol
Zm00001eb062310	2403
Zm00001eb062320	0
Zm00001eb062330	2245
Zm00001eb062340	40
Zm00001eb062350	892
Zm00001eb062360	1606
Zm00001eb062390	4237.43
Zm00001eb062400	64.57
Zm00001eb062410	22.61
Zm00001eb062420	7120
Zm00001eb062440	462
Zm00001eb062450	2828
Zm00001eb062460	1334
Zm00001eb062480	1014.22
Zm00001eb062490	272
Zm00001eb062500	277
Zm00001eb062510	4212
Zm00001eb062520	204
Zm00001eb062530	1110
Zm00001eb062540	25
Zm00001eb062550	1103.66
Zm00001eb062560	142
Zm00001eb062570	0
Zm00001eb062580	98
Zm00001eb062590	0
Zm00001eb062600	8958
Zm00001eb062610	0
Zm00001eb062620	330
Zm00001eb062630	518
Zm00001eb062640	86
Zm00001eb062650	0
Zm00001eb062660	0
Zm00001eb062670	0
Zm00001eb062680	60
Zm00001eb062690	0
Zm00001eb062700	0
Zm00001eb062710	0
Zm00001eb062720	1191
Zm00001eb062730	489
Zm00001eb062750	83
Zm00001eb062760	180
Zm00001eb062770	1288.58
Zm00001eb062790	373.42
Zm00001eb062800	1460
Zm00001eb062810	92
Zm00001eb062820	213
Zm00001eb062830	0
Zm00001eb062840	31
Zm00001eb062850	65
Zm00001eb062860	138
Zm00001eb062870	0
Zm00001eb062880	59
Zm00001eb062900	4
Zm00001eb062910	425
Zm00001eb062920	434
Zm00001eb062930	408
Zm00001eb062940	459
Zm00001eb062950	0
Zm00001eb062960	0
Zm00001eb062970	0
Zm00001eb062980	9.46
Zm00001eb062990	0
Zm00001eb063000	0
Zm00001eb063010	0
Zm00001eb063020	0
Zm00001eb063030	0
Zm00001eb063040	642
Zm00001eb063050	0
Zm00001eb063060	0
Zm00001eb063070	3
Zm00001eb063080	0
Zm00001eb063090	426
Zm00001eb063100	247
Zm00001eb063110	805
Zm00001eb063120	0
Zm00001eb063130	3315
Zm00001eb063140	31
Zm00001eb063150	12
Zm00001eb063160	305
Zm00001eb063170	0
Zm00001eb063180	4.99
Zm00001eb063190	169
Zm00001eb063200	29
Zm00001eb063210	77
Zm00001eb063220	2173
Zm00001eb063230	2103
Zm00001eb063250	110
Zm00001eb063260	0
Zm00001eb063270	456
Zm00001eb063280	535
Zm00001eb063290	884
Zm00001eb063300	4341
Zm00001eb063310	80
Zm00001eb063320	0
Zm00001eb063340	1831
Zm00001eb063350	7
Zm00001eb063360	1126
Zm00001eb063370	297
Zm00001eb063380	45
Zm00001eb063390	1274
Zm00001eb063400	5.05
Zm00001eb063410	205.95
Zm00001eb063420	33
Zm00001eb063430	800
Zm00001eb063450	171
Zm00001eb063460	0
Zm00001eb063470	310
Zm00001eb063480	0
Zm00001eb063490	313
Zm00001eb063500	663
Zm00001eb063510	326
Zm00001eb063520	0
Zm00001eb063530	163
Zm00001eb063540	0
Zm00001eb063550	0
Zm00001eb063560	0
Zm00001eb063570	0
Zm00001eb063580	0
Zm00001eb063600	1955.69
Zm00001eb063610	2594.58
Zm00001eb063620	270
Zm00001eb063630	0
Zm00001eb063640	48
Zm00001eb063650	319
Zm00001eb063660	673
Zm00001eb063670	23
Zm00001eb063680	1368
Zm00001eb063690	2208
Zm00001eb063700	231
Zm00001eb063710	3934
Zm00001eb063720	5358
Zm00001eb063730	79
Zm00001eb063750	1167.38
Zm00001eb063760	0
Zm00001eb063770	399.62
Zm00001eb063780	14
Zm00001eb063800	4680
Zm00001eb063810	4836.46
Zm00001eb063820	2
Zm00001eb063830	0
Zm00001eb063840	288.66
Zm00001eb063850	0
Zm00001eb063860	34570.52
Zm00001eb063870	988
Zm00001eb063880	47
Zm00001eb063890	510
Zm00001eb063900	258
Zm00001eb063910	770
Zm00001eb063920	0
Zm00001eb063930	108.46
Zm00001eb063940	207.54
Zm00001eb063950	0
Zm00001eb063960	2
Zm00001eb063970	213
Zm00001eb063980	19983
Zm00001eb063990	886
Zm00001eb064000	3141
Zm00001eb064010	115
Zm00001eb064020	240
Zm00001eb064030	408
Zm00001eb064040	41
Zm00001eb064060	0
Zm00001eb064080	9
Zm00001eb064090	69
Zm00001eb064100	1721
Zm00001eb064110	0
Zm00001eb064120	4124
Zm00001eb064130	335.27
Zm00001eb064140	1181.73
Zm00001eb064160	0
Zm00001eb064170	5
Zm00001eb064180	53
Zm00001eb064190	221
Zm00001eb064200	0
Zm00001eb064210	1693.03
Zm00001eb064230	231.97
Zm00001eb064240	0
Zm00001eb064260	0
Zm00001eb064270	309
Zm00001eb064300	668
Zm00001eb064310	3143
Zm00001eb064320	53
Zm00001eb064330	0
Zm00001eb064340	383
Zm00001eb064350	47
Zm00001eb064360	0
Zm00001eb064370	5
Zm00001eb064380	261
Zm00001eb064390	856
Zm00001eb064400	854
Zm00001eb064410	159
Zm00001eb064420	61
Zm00001eb064430	0
Zm00001eb064440	69
Zm00001eb064450	920
Zm00001eb064460	366
Zm00001eb064470	177
Zm00001eb064480	113
Zm00001eb064490	0
Zm00001eb064500	0
Zm00001eb064510	15
Zm00001eb064520	209
Zm00001eb064530	987
Zm00001eb064540	202
Zm00001eb064550	414
Zm00001eb064560	3
Zm00001eb064570	2960
Zm00001eb064580	4017
Zm00001eb064590	587
Zm00001eb064600	902
Zm00001eb064610	38
Zm00001eb064620	1050
Zm00001eb064630	116
Zm00001eb064640	324
Zm00001eb064650	1580
Zm00001eb064660	32
Zm00001eb064670	103
Zm00001eb064680	1753
Zm00001eb064690	507
Zm00001eb064700	4
Zm00001eb064710	701
Zm00001eb064730	149
Zm00001eb064740	31
Zm00001eb064750	61
Zm00001eb064770	1328
Zm00001eb064780	79
Zm00001eb064790	677
Zm00001eb064800	291.41
Zm00001eb064810	1603
Zm00001eb064820	5
Zm00001eb064830	1870
Zm00001eb064840	816
Zm00001eb064850	1462
Zm00001eb064860	2521.63
Zm00001eb064870	577.37
Zm00001eb064880	9
Zm00001eb064890	81
Zm00001eb064900	0
Zm00001eb064910	243
Zm00001eb064920	1978
Zm00001eb064930	607
Zm00001eb064940	651.97
Zm00001eb064950	17.86
Zm00001eb064960	330.17
Zm00001eb064970	183
Zm00001eb064980	0
Zm00001eb064990	236
Zm00001eb065000	401
Zm00001eb065010	7
Zm00001eb065020	5
Zm00001eb065030	37
Zm00001eb065040	0
Zm00001eb065050	0
Zm00001eb065070	0
Zm00001eb065080	2390
Zm00001eb065090	525
Zm00001eb065100	37
Zm00001eb065120	296
Zm00001eb065130	167
Zm00001eb065140	148.85
Zm00001eb065150	2.15
Zm00001eb065160	1592
Zm00001eb065170	0
Zm00001eb065180	3
Zm00001eb065190	0
Zm00001eb065200	0
Zm00001eb065210	604
Zm00001eb065250	42
Zm00001eb065260	8.09
Zm00001eb065270	1
Zm00001eb065280	465
Zm00001eb065290	2
Zm00001eb065300	1522
Zm00001eb065310	151
Zm00001eb065320	13
Zm00001eb065330	65.48
Zm00001eb065340	1041.14
Zm00001eb065350	0
Zm00001eb065360	891.38
Zm00001eb065370	0
Zm00001eb065380	936
Zm00001eb065390	1702
Zm00001eb065400	0
Zm00001eb065410	0
Zm00001eb065420	187
Zm00001eb065430	0
Zm00001eb065440	0
Zm00001eb065450	54.08
Zm00001eb065460	604
Zm00001eb065470	0
Zm00001eb065490	0
Zm00001eb065500	0
Zm00001eb065510	694.41
Zm00001eb065520	1195
Zm00001eb065530	0
Zm00001eb065540	0
Zm00001eb065550	529
Zm00001eb065560	257
Zm00001eb065570	952
Zm00001eb065580	253.01
Zm00001eb065590	2.99
Zm00001eb065610	346
Zm00001eb065620	55
Zm00001eb065630	1031.98
Zm00001eb065640	1.02
Zm00001eb065650	14.35
Zm00001eb065660	14.65
Zm00001eb065670	0
Zm00001eb065680	0
Zm00001eb065690	36
Zm00001eb065700	0
Zm00001eb065710	155
Zm00001eb065720	1030
Zm00001eb065730	39
Zm00001eb065740	106
Zm00001eb065750	3732
Zm00001eb065760	304
Zm00001eb065770	929
Zm00001eb065780	2388
Zm00001eb065790	1628
Zm00001eb065800	891
Zm00001eb065810	58
Zm00001eb065820	75.39
Zm00001eb065830	0
Zm00001eb065850	335
Zm00001eb065860	391
Zm00001eb065870	1430
Zm00001eb065890	2539
Zm00001eb065900	218
Zm00001eb065910	0
Zm00001eb065920	111
Zm00001eb065930	104
Zm00001eb065940	864
Zm00001eb065950	365
Zm00001eb065970	80
Zm00001eb065980	0
Zm00001eb066000	328
Zm00001eb066010	189.54
Zm00001eb066020	588.46
Zm00001eb066030	39
Zm00001eb066050	11
Zm00001eb066060	4396.4
Zm00001eb066070	7.6
Zm00001eb066080	0
Zm00001eb066090	0
Zm00001eb066100	10
Zm00001eb066110	514
Zm00001eb066120	0
Zm00001eb066130	28
Zm00001eb066140	168
Zm00001eb066150	1216
Zm00001eb066160	114
Zm00001eb066180	301
Zm00001eb066190	809.83
Zm00001eb066210	162
Zm00001eb066220	0
Zm00001eb066230	3231.44
Zm00001eb066250	68
Zm00001eb066260	972
Zm00001eb066270	13
Zm00001eb066290	0
Zm00001eb066300	0
Zm00001eb066310	16
Zm00001eb066320	188
Zm00001eb066330	467
Zm00001eb066340	22
Zm00001eb066350	1375
Zm00001eb066360	180
Zm00001eb066370	6239
Zm00001eb066380	65.4
Zm00001eb066390	699.6
Zm00001eb066400	17.06
Zm00001eb066410	0
Zm00001eb066420	1295.38
Zm00001eb066430	0
Zm00001eb066440	19
Zm00001eb066460	164
Zm00001eb066470	379.62
Zm00001eb066480	390
Zm00001eb066490	11.09
Zm00001eb066500	468.91
Zm00001eb066510	1364
Zm00001eb066520	62.97
Zm00001eb066530	699.03
Zm00001eb066540	39
Zm00001eb066550	20.43
Zm00001eb066560	242
Zm00001eb066570	6
Zm00001eb066580	341
Zm00001eb066590	962
Zm00001eb066600	42
Zm00001eb066610	407
Zm00001eb066620	5
Zm00001eb066630	257
Zm00001eb066640	2214
Zm00001eb066650	707
Zm00001eb066660	746
Zm00001eb066670	2673.54
Zm00001eb066680	2327
Zm00001eb066690	901
Zm00001eb066700	0
Zm00001eb066710	0
Zm00001eb066720	0
Zm00001eb066730	74
Zm00001eb066740	0
Zm00001eb066750	0
Zm00001eb066760	0
Zm00001eb066770	21
Zm00001eb066780	1535
Zm00001eb066790	2377
Zm00001eb066800	85
Zm00001eb066810	1408.06
Zm00001eb066820	1591.94
Zm00001eb066830	687
Zm00001eb066840	1031
Zm00001eb066850	23
Zm00001eb066860	407
Zm00001eb066870	34
Zm00001eb066880	5
Zm00001eb066890	30
Zm00001eb066900	406
Zm00001eb066910	52
Zm00001eb066920	222
Zm00001eb066930	0
Zm00001eb066940	8905
Zm00001eb066950	387
Zm00001eb066960	261
Zm00001eb066970	38
Zm00001eb066980	846.56
Zm00001eb066990	1219.69
Zm00001eb067000	698.18
Zm00001eb067010	1019.58
Zm00001eb067030	2.66
Zm00001eb067040	36.34
Zm00001eb067060	0
Zm00001eb067080	838
Zm00001eb067090	23
Zm00001eb067110	0
Zm00001eb067120	0
Zm00001eb067130	1935
Zm00001eb067140	5
Zm00001eb067150	959
Zm00001eb067160	1541
Zm00001eb067170	0
Zm00001eb067180	1975.28
Zm00001eb067190	38
Zm00001eb067200	205
Zm00001eb067210	1034
Zm00001eb067220	303
Zm00001eb067230	203
Zm00001eb067240	0
Zm00001eb067250	21
Zm00001eb067260	0
Zm00001eb067270	246
Zm00001eb067280	628
Zm00001eb067290	79
Zm00001eb067310	0
Zm00001eb067320	107
Zm00001eb067330	0
Zm00001eb067340	387
Zm00001eb067350	2734
Zm00001eb067360	0
Zm00001eb067370	1473
Zm00001eb067380	310
Zm00001eb067390	0
Zm00001eb067400	0
Zm00001eb067410	2006
Zm00001eb067420	34
Zm00001eb067430	55
Zm00001eb067440	2900.57
Zm00001eb067450	474.43
Zm00001eb067460	335
Zm00001eb067470	2
Zm00001eb067480	14
Zm00001eb067490	255.85
Zm00001eb067500	229
Zm00001eb067510	0
Zm00001eb067520	0
Zm00001eb067530	1753
Zm00001eb067540	23
Zm00001eb067550	3094
Zm00001eb067560	302
Zm00001eb067570	130
Zm00001eb067580	615
Zm00001eb067590	103
Zm00001eb067600	105
Zm00001eb067610	1159
Zm00001eb067620	185
Zm00001eb067630	0
Zm00001eb067640	4
Zm00001eb067650	274
Zm00001eb067660	152
Zm00001eb067680	1
Zm00001eb067690	102
Zm00001eb067700	4185
Zm00001eb067710	3900
Zm00001eb067720	894
Zm00001eb067730	505
Zm00001eb067740	2
Zm00001eb067750	5620
Zm00001eb067760	0
Zm00001eb067770	0
Zm00001eb067780	0
Zm00001eb067790	1
Zm00001eb067800	9
Zm00001eb067810	373
Zm00001eb067820	34
Zm00001eb067840	87
Zm00001eb067850	309
Zm00001eb067860	0
Zm00001eb067870	4
Zm00001eb067880	4
Zm00001eb067890	48
Zm00001eb067900	58
Zm00001eb067910	83
Zm00001eb067920	648
Zm00001eb067930	0
Zm00001eb067940	0
Zm00001eb067950	0
Zm00001eb067960	4763.76
Zm00001eb067970	0
Zm00001eb067980	140
Zm00001eb067990	0
Zm00001eb068000	299
Zm00001eb068020	1840
Zm00001eb068030	3
Zm00001eb068040	4555
Zm00001eb068050	812
Zm00001eb068060	0
Zm00001eb068070	0
Zm00001eb068080	0
Zm00001eb068100	415
Zm00001eb068110	972.47
Zm00001eb068120	711
Zm00001eb068130	501.82
Zm00001eb068140	0
Zm00001eb068150	0
Zm00001eb068160	171
Zm00001eb068170	3
Zm00001eb068210	0
Zm00001eb068220	0
Zm00001eb068230	0
Zm00001eb068240	438
Zm00001eb068250	0
Zm00001eb068260	0
Zm00001eb068270	1669
Zm00001eb068280	266
Zm00001eb068290	229
Zm00001eb068300	58
Zm00001eb068310	5
Zm00001eb068320	0
Zm00001eb068330	167
Zm00001eb068340	188
Zm00001eb068350	50
Zm00001eb068360	0
Zm00001eb068370	394.21
Zm00001eb068380	33.79
Zm00001eb068390	151
Zm00001eb068400	7265.17
Zm00001eb068410	417.18
Zm00001eb068420	0
Zm00001eb068430	7.82
Zm00001eb068440	267
Zm00001eb068460	760
Zm00001eb068470	10
Zm00001eb068480	70
Zm00001eb068500	7.88
Zm00001eb068510	14
Zm00001eb068520	102.97
Zm00001eb068530	334
Zm00001eb068540	1008.73
Zm00001eb068550	121
Zm00001eb068560	10
Zm00001eb068570	148
Zm00001eb068580	467
Zm00001eb068590	83
Zm00001eb068600	301
Zm00001eb068610	1
Zm00001eb068620	1053
Zm00001eb068630	274
Zm00001eb068640	584
Zm00001eb068650	9
Zm00001eb068660	653
Zm00001eb068670	133
Zm00001eb068680	54
Zm00001eb068700	0
Zm00001eb068710	1050
Zm00001eb068720	11
Zm00001eb068730	18
Zm00001eb068750	0
Zm00001eb068760	263
Zm00001eb068770	1438
Zm00001eb068780	2860
Zm00001eb068790	0
Zm00001eb068810	0
Zm00001eb068820	2
Zm00001eb068830	0
Zm00001eb068840	0
Zm00001eb068850	0
Zm00001eb068860	424
Zm00001eb068870	0
Zm00001eb068880	308
Zm00001eb068890	7
Zm00001eb068900	0
Zm00001eb068910	1489
Zm00001eb068930	6
Zm00001eb068940	0
Zm00001eb068950	0
Zm00001eb068960	1853.2
Zm00001eb068970	106.8
Zm00001eb068980	536.97
Zm00001eb068990	0
Zm00001eb069000	132
Zm00001eb069010	53
Zm00001eb069020	146
Zm00001eb069030	0
Zm00001eb069040	0
Zm00001eb069050	0
Zm00001eb069060	0
Zm00001eb069070	244
Zm00001eb069080	85
Zm00001eb069090	110
Zm00001eb069100	7.68
Zm00001eb069110	226.32
Zm00001eb069120	385
Zm00001eb069130	1556
Zm00001eb069140	192
Zm00001eb069150	6
Zm00001eb069160	714
Zm00001eb069180	14
Zm00001eb069190	77.21
Zm00001eb069200	771
Zm00001eb069210	91
Zm00001eb069220	639
Zm00001eb069230	0
Zm00001eb069240	0
Zm00001eb069250	0
Zm00001eb069260	419.87
Zm00001eb069270	131
Zm00001eb069280	1765
Zm00001eb069290	651
Zm00001eb069300	3
Zm00001eb069310	3
Zm00001eb069320	0
Zm00001eb069330	1
Zm00001eb069350	496
Zm00001eb069360	43.59
Zm00001eb069370	0
Zm00001eb069380	0
Zm00001eb069390	2350.08
Zm00001eb069400	7
Zm00001eb069410	6
Zm00001eb069420	1947.92
Zm00001eb069440	27
Zm00001eb069450	1.7
Zm00001eb069460	27.3
Zm00001eb069470	0
Zm00001eb069480	2
Zm00001eb069490	14
Zm00001eb069500	1102
Zm00001eb069510	0
Zm00001eb069520	4
Zm00001eb069530	8
Zm00001eb069540	5
Zm00001eb069550	0
Zm00001eb069560	0
Zm00001eb069570	222.71
Zm00001eb069580	447.29
Zm00001eb069590	0
Zm00001eb069600	1699
Zm00001eb069610	21
Zm00001eb069620	1028.32
Zm00001eb069630	680
Zm00001eb069640	190
Zm00001eb069650	0
Zm00001eb069670	3
Zm00001eb069680	0
Zm00001eb069690	1
Zm00001eb069700	309
Zm00001eb069710	0
Zm00001eb069720	0
Zm00001eb069730	0
Zm00001eb069740	1
Zm00001eb069750	0
Zm00001eb069770	2
Zm00001eb069780	0
Zm00001eb069790	0
Zm00001eb069800	0
Zm00001eb069810	0
Zm00001eb069820	1
Zm00001eb069840	2
Zm00001eb069850	0
Zm00001eb069860	0
Zm00001eb069870	0
Zm00001eb069880	0
Zm00001eb069890	0
Zm00001eb069900	0
Zm00001eb069910	0
Zm00001eb069920	0
Zm00001eb069930	1
Zm00001eb069940	0
Zm00001eb069950	1
Zm00001eb069960	0
Zm00001eb069970	0
Zm00001eb069980	0
Zm00001eb069990	0
Zm00001eb070000	0
Zm00001eb070010	0
Zm00001eb070020	0
Zm00001eb070030	5
Zm00001eb070040	14
Zm00001eb070050	513
Zm00001eb070060	377
Zm00001eb070070	0
Zm00001eb070080	0
Zm00001eb070100	1030
Zm00001eb070110	362
Zm00001eb070120	552
Zm00001eb070130	6586
Zm00001eb070140	0
Zm00001eb070150	1571
Zm00001eb070160	0
Zm00001eb070170	17
Zm00001eb070180	2320
Zm00001eb070190	557
Zm00001eb070200	2902
Zm00001eb070220	58
Zm00001eb070230	745
Zm00001eb070240	1495
Zm00001eb070250	1809
Zm00001eb070260	688
Zm00001eb070270	392
Zm00001eb070280	2224
Zm00001eb070290	1.02
Zm00001eb070300	4.16
Zm00001eb070310	1492
Zm00001eb070320	114
Zm00001eb070330	0
Zm00001eb070340	0
Zm00001eb070350	1
Zm00001eb070360	2282
Zm00001eb070390	749
Zm00001eb070400	14556
Zm00001eb070410	115
Zm00001eb070420	2
Zm00001eb070430	153
Zm00001eb070440	0
Zm00001eb070450	119
Zm00001eb070460	28
Zm00001eb070480	724.21
Zm00001eb070490	11
Zm00001eb070500	42
Zm00001eb070510	64
Zm00001eb070520	127
Zm00001eb070540	10698.87
Zm00001eb070550	830
Zm00001eb070560	21
Zm00001eb070570	204
Zm00001eb070580	0
Zm00001eb070600	32
Zm00001eb070610	0
Zm00001eb070620	0
Zm00001eb070630	0
Zm00001eb070640	0
Zm00001eb070660	0
Zm00001eb070670	1
Zm00001eb070680	0
Zm00001eb070690	0
Zm00001eb070700	39
Zm00001eb070720	26
Zm00001eb070730	605
Zm00001eb070740	232
Zm00001eb070750	30
Zm00001eb070760	176
Zm00001eb070770	215
Zm00001eb070780	355
Zm00001eb070790	947
Zm00001eb070800	0
Zm00001eb070810	0
Zm00001eb070820	850
Zm00001eb070830	0
Zm00001eb070840	7906
Zm00001eb070860	1893
Zm00001eb070880	0
Zm00001eb070890	81
Zm00001eb070900	171
Zm00001eb070910	187
Zm00001eb070920	1661
Zm00001eb070930	0
Zm00001eb070940	475
Zm00001eb070950	10472
Zm00001eb070960	842
Zm00001eb070970	171
Zm00001eb070980	915
Zm00001eb071010	26
Zm00001eb071020	544
Zm00001eb071030	67
Zm00001eb071040	623
Zm00001eb071050	26
Zm00001eb071060	10
Zm00001eb071070	180
Zm00001eb071080	4
Zm00001eb071090	0
Zm00001eb071100	940
Zm00001eb071110	5303
Zm00001eb071120	332
Zm00001eb071130	129
Zm00001eb071140	754
Zm00001eb071150	724
Zm00001eb071160	42
Zm00001eb071170	325
Zm00001eb071180	0
Zm00001eb071190	54
Zm00001eb071200	0
Zm00001eb071210	1006
Zm00001eb071220	0
Zm00001eb071230	0
Zm00001eb071240	381
Zm00001eb071250	24
Zm00001eb071280	688.12
Zm00001eb071290	61.88
Zm00001eb071300	3443
Zm00001eb071310	15
Zm00001eb071320	0
Zm00001eb071330	0
Zm00001eb071340	0
Zm00001eb071350	0
Zm00001eb071360	442
Zm00001eb071370	19
Zm00001eb071380	4.06
Zm00001eb071390	497.78
Zm00001eb071400	122
Zm00001eb071410	3.67
Zm00001eb071420	14.33
Zm00001eb071430	81
Zm00001eb071440	82
Zm00001eb071460	1416
Zm00001eb071470	181
Zm00001eb071480	2438
Zm00001eb071490	924
Zm00001eb071500	1382
Zm00001eb071510	0
Zm00001eb071530	0
Zm00001eb071540	5453
Zm00001eb071550	303
Zm00001eb071570	5
Zm00001eb071580	86
Zm00001eb071590	178
Zm00001eb071600	348
Zm00001eb071610	0
Zm00001eb071620	0
Zm00001eb071630	10.76
Zm00001eb071640	20
Zm00001eb071650	248
Zm00001eb071660	10
Zm00001eb071670	0
Zm00001eb071680	0
Zm00001eb071700	0
Zm00001eb071710	25
Zm00001eb071720	1789
Zm00001eb071730	614
Zm00001eb071740	235
Zm00001eb071750	70
Zm00001eb071760	594
Zm00001eb071770	210
Zm00001eb071780	5
Zm00001eb071790	0
Zm00001eb071800	973
Zm00001eb071810	1
Zm00001eb071820	582
Zm00001eb071830	421.29
Zm00001eb071850	11
Zm00001eb071860	956
Zm00001eb071870	127
Zm00001eb071880	6
Zm00001eb071890	539
Zm00001eb071900	5
Zm00001eb071910	0
Zm00001eb071920	32
Zm00001eb071930	2005
Zm00001eb071940	270
Zm00001eb071950	0
Zm00001eb071960	5
Zm00001eb071970	472
Zm00001eb071980	0
Zm00001eb071990	35
Zm00001eb072000	2610
Zm00001eb072020	67
Zm00001eb072030	108
Zm00001eb072040	34
Zm00001eb072050	542
Zm00001eb072060	55
Zm00001eb072070	0
Zm00001eb072080	121.14
Zm00001eb072090	0
Zm00001eb072100	403.9
Zm00001eb072110	0
Zm00001eb072120	5.7
Zm00001eb072130	0
Zm00001eb072140	0
Zm00001eb072150	0
Zm00001eb072160	0
Zm00001eb072170	0
Zm00001eb072180	5
Zm00001eb072190	505
Zm00001eb072200	76
Zm00001eb072210	0
Zm00001eb072220	1002
Zm00001eb072230	31
Zm00001eb072240	5
Zm00001eb072250	10
Zm00001eb072260	0
Zm00001eb072270	584
Zm00001eb072290	464
Zm00001eb072300	0
Zm00001eb072310	319
Zm00001eb072320	0
Zm00001eb072330	207.44
Zm00001eb072350	0
Zm00001eb072360	711
Zm00001eb072370	149
Zm00001eb072380	0
Zm00001eb072390	248
Zm00001eb072400	0
Zm00001eb072410	0
Zm00001eb072420	400
Zm00001eb072430	24
Zm00001eb072440	43
Zm00001eb072460	786
Zm00001eb072470	1
Zm00001eb072480	2
Zm00001eb072510	488
Zm00001eb072520	272
Zm00001eb072530	0
Zm00001eb072540	11
Zm00001eb072550	0
Zm00001eb072560	430
Zm00001eb072570	79.07
Zm00001eb072580	17
Zm00001eb072590	0
Zm00001eb072600	17
Zm00001eb072610	0
Zm00001eb072620	0
Zm00001eb072630	1
Zm00001eb072640	42
Zm00001eb072650	86
Zm00001eb072660	9
Zm00001eb072670	6
Zm00001eb072680	109
Zm00001eb072690	1
Zm00001eb072700	147
Zm00001eb072710	42
Zm00001eb072720	267
Zm00001eb072730	44.32
Zm00001eb072740	352
Zm00001eb072750	53
Zm00001eb072760	5.93
Zm00001eb072770	26.07
Zm00001eb072780	322
Zm00001eb072790	663
Zm00001eb072800	136
Zm00001eb072810	981.9
Zm00001eb072820	101.1
Zm00001eb072830	0
Zm00001eb072840	203
Zm00001eb072850	795
Zm00001eb072860	114
Zm00001eb072870	484
Zm00001eb072880	845
Zm00001eb072890	474
Zm00001eb072900	100
Zm00001eb072910	86
Zm00001eb072920	21.21
Zm00001eb072940	173.79
Zm00001eb072950	8.18
Zm00001eb072960	2
Zm00001eb072970	0
Zm00001eb072980	7
Zm00001eb072990	485
Zm00001eb073000	25.25
Zm00001eb073010	141
Zm00001eb073030	25
Zm00001eb073040	54
Zm00001eb073050	0
Zm00001eb073060	0
Zm00001eb073070	0
Zm00001eb073080	0
Zm00001eb073090	95
Zm00001eb073100	9
Zm00001eb073110	2
Zm00001eb073120	33
Zm00001eb073130	338
Zm00001eb073140	0
Zm00001eb073150	16
Zm00001eb073170	0
Zm00001eb073180	171.95
Zm00001eb073190	0
Zm00001eb073200	584
Zm00001eb073210	0
Zm00001eb073220	0
Zm00001eb073240	2432
Zm00001eb073250	140.91
Zm00001eb073260	9
Zm00001eb073270	0
Zm00001eb073280	15
Zm00001eb073290	4
Zm00001eb073300	486
Zm00001eb073310	19
Zm00001eb073330	18
Zm00001eb073340	10
Zm00001eb073350	343
Zm00001eb073360	1326
Zm00001eb073370	456
Zm00001eb073390	0
Zm00001eb073400	1996
Zm00001eb073410	125.41
Zm00001eb073420	6.59
Zm00001eb073430	227
Zm00001eb073440	69
Zm00001eb073460	0
Zm00001eb073470	33
Zm00001eb073480	154
Zm00001eb073490	943
Zm00001eb073500	1
Zm00001eb073510	889
Zm00001eb073520	1755
Zm00001eb073530	1
Zm00001eb073540	893.95
Zm00001eb073550	0
Zm00001eb073560	5
Zm00001eb073580	60
Zm00001eb073590	24
Zm00001eb073600	0
Zm00001eb073610	0
Zm00001eb073620	94
Zm00001eb073630	51
Zm00001eb073640	3
Zm00001eb073650	15
Zm00001eb073660	1825
Zm00001eb073670	770
Zm00001eb073680	405
Zm00001eb073690	0
Zm00001eb073700	0
Zm00001eb073710	0
Zm00001eb073720	736
Zm00001eb073730	400
Zm00001eb073740	465
Zm00001eb073750	189
Zm00001eb073760	697
Zm00001eb073770	0
Zm00001eb073780	0
Zm00001eb073790	42
Zm00001eb073810	2687
Zm00001eb073820	0
Zm00001eb073830	799.41
Zm00001eb073840	4.59
Zm00001eb073850	0
Zm00001eb073860	0
Zm00001eb073870	278.99
Zm00001eb073880	539
Zm00001eb073900	1116
Zm00001eb073910	292
Zm00001eb073920	574
Zm00001eb073930	513
Zm00001eb073940	0
Zm00001eb073960	0
Zm00001eb073970	0
Zm00001eb073980	321
Zm00001eb073990	65
Zm00001eb074000	0.48
Zm00001eb074010	49
Zm00001eb074020	82
Zm00001eb074030	134
Zm00001eb074040	53
Zm00001eb074050	4
Zm00001eb074060	455
Zm00001eb074070	512
Zm00001eb074080	8
Zm00001eb074090	0
Zm00001eb074100	237
Zm00001eb074110	3
Zm00001eb074120	164
Zm00001eb074130	0
Zm00001eb074140	30
Zm00001eb074150	83
Zm00001eb074160	0
Zm00001eb074170	441
Zm00001eb074180	123
Zm00001eb074190	160
Zm00001eb074200	34
Zm00001eb074210	24247.52
Zm00001eb074220	28.48
Zm00001eb074230	0
Zm00001eb074240	182
Zm00001eb074270	1401.16
Zm00001eb074280	533.84
Zm00001eb074290	1
Zm00001eb074300	0
Zm00001eb074310	6
Zm00001eb074320	1
Zm00001eb074330	205.51
Zm00001eb074340	590
Zm00001eb074350	2350
Zm00001eb074360	92
Zm00001eb074370	339
Zm00001eb074380	65
Zm00001eb074390	1
Zm00001eb074400	1
Zm00001eb074410	299
Zm00001eb074420	11
Zm00001eb074430	2445
Zm00001eb074440	998
Zm00001eb074450	0
Zm00001eb074460	482
Zm00001eb074470	0
Zm00001eb074480	155
Zm00001eb074490	0
Zm00001eb074500	0
Zm00001eb074510	0
Zm00001eb074520	700
Zm00001eb074530	660
Zm00001eb074540	148
Zm00001eb074550	1
Zm00001eb074560	37
Zm00001eb074570	19
Zm00001eb074580	11
Zm00001eb074590	0
Zm00001eb074600	466
Zm00001eb074610	1054
