"logFC"	"logCPM"	"PValue"	"FDR"
"Zm00001eb108040"	-2.25359697623297	0.850895187469081	0.000466635320206803	0.0207717527953167
"Zm00001eb075400"	2.05307127639398	2.04462122024052	0.000468456351391194	0.0208166739162396
"Zm00001eb214420"	1.86595580924199	5.86919627420474	0.000479664961943475	0.0212778713221984
"Zm00001eb380130"	-1.92970611301813	3.14256338769823	0.000480783598614931	0.0212906588402191
"Zm00001eb069050"	-2.12371973449478	1.41369873159708	0.000481730023737271	0.0212957893252131
"Zm00001eb364420"	-1.91113190365234	3.51715021745933	0.000483180518361063	0.0213231471441956
"Zm00001eb063140"	2.3559524437865	0.481332798058713	0.000491949949065451	0.0216728465533302
"Zm00001eb231540"	1.90262328092329	3.70147749479021	0.000500689856155917	0.0220018413875111
"Zm00001eb216880"	1.89147353286219	4.09830814416479	0.000501133984801346	0.0220018413875111
"Zm00001eb025540"	-1.88142846877436	4.31345131656344	0.000505817806077679	0.0221695188851824
"Zm00001eb059500"	-2.80245894912097	-0.194844127397959	0.000518414979375681	0.022629848770839
"Zm00001eb260690"	2.69114943753664	-0.173561139419437	0.000518414979375681	0.022629848770839
"Zm00001eb188410"	-2.23570197225498	0.836637648364325	0.000518974234266681	0.022629848770839
"Zm00001eb017620"	-1.86124850784254	5.10708811093587	0.000520378667491188	0.022629848770839
"Zm00001eb053680"	-1.94420315020345	2.67534500284231	0.000520733649562989	0.022629848770839
"Zm00001eb342280"	2.80456509811891	-0.318895383002501	0.000530697086883243	0.0230139628236819
"Zm00001eb133860"	-3.25970501825216	-0.711583854194407	0.000531367628378304	0.0230139628236819
"Zm00001eb316180"	-1.90597750986635	3.38739216961321	0.000535828353042614	0.0230257981367154
"Zm00001eb349490"	-1.99409202601896	2.10931482536958	0.000536149281898521	0.0230257981367154
"Zm00001eb384360"	-3.05148038111328	-0.518125296387776	0.000537105629543068	0.0230257981367154
"Zm00001eb288900"	-3.05148038111328	-0.518125296387776	0.000537105629543068	0.0230257981367154
"Zm00001eb091180"	2.95810392411697	-0.480587942877135	0.000537105629543068	0.0230257981367154
"Zm00001eb065740"	-1.97963770478816	2.28082054228058	0.000537979302625291	0.0230257981367154
"Zm00001eb323300"	-1.93347798911432	2.78969931360139	0.00053811715746105	0.0230257981367154
"Zm00001eb206210"	2.31394965336393	0.752035888641852	0.000538825229408317	0.0230257981367154
"Zm00001eb337590"	-2.1260438636071	1.31517550932042	0.000550087664263154	0.0234679662424414
"Zm00001eb021720"	1.84255188437046	6.06329993613896	0.000555533244266349	0.0236450044556038
"Zm00001eb323460"	-1.84930927786831	5.15186066089022	0.000556081813054957	0.0236450044556038
"Zm00001eb251690"	-1.93308160821775	2.70276882318997	0.000557366052803641	0.0236603734998102
"Zm00001eb248930"	1.87374057016191	4.09848596353567	0.000560023231907165	0.0237338771340491
"Zm00001eb144960"	-1.82835979929902	11.2472159484743	0.000565297726388769	0.0238789361301107
"Zm00001eb318600"	-1.92545073870402	2.83297796553492	0.000565308667354804	0.0238789361301107
"Zm00001eb014240"	1.85817778625383	4.38275540834108	0.000574944080572226	0.0242459970820261
"Zm00001eb305780"	-2.0670180756101	1.63367562206293	0.000576735734153993	0.0242816161308841
"Zm00001eb123240"	-1.88114304358749	3.62766375353621	0.000585494407095446	0.0246099616359463
"Zm00001eb015950"	-1.88144949232265	3.54318781128947	0.000586993519018057	0.0246325921892357
"Zm00001eb206040"	-1.81979283381781	10.1238063264762	0.000599143086767089	0.0250689933801411
"Zm00001eb159770"	4.14451572617637	-1.16975408590331	0.00059934839867498	0.0250689933801411
"Zm00001eb305290"	-2.688443164885	-0.0835480522411861	0.000604761391572493	0.0251927392842162
"Zm00001eb205400"	-6.96512353141787	-1.59679298177822	0.00060623713488149	0.0251927392842162
"Zm00001eb238440"	-6.96512353141787	-1.59679298177822	0.00060623713488149	0.0251927392842162
"Zm00001eb169880"	-6.96512353141787	-1.59679298177822	0.00060623713488149	0.0251927392842162
"Zm00001eb047060"	-1.88413941458841	3.39201011625926	0.000615809367955455	0.0255125501181925
"Zm00001eb316920"	-1.81996328947035	6.91333738977162	0.000615923109327658	0.0255125501181925
"Zm00001eb158100"	1.81743519022419	7.1637298421951	0.000623506229922324	0.0257849995729168
"Zm00001eb183820"	-2.15208196543094	0.984476647434714	0.000625228694237017	0.0258145953627007
"Zm00001eb405150"	-2.0646804495958	1.50547942194755	0.0006298344484404	0.0259212764976113
"Zm00001eb212890"	2.06295964976317	1.51362092433678	0.0006298344484404	0.0259212764976113
"Zm00001eb260620"	2.65649174122402	-0.201274563703848	0.000631937318123471	0.0259420222807539
"Zm00001eb133930"	-1.81914640271869	6.18527100034839	0.000632362087576881	0.0259420222807539
"Zm00001eb041700"	-1.82317258922843	5.82296915078639	0.000636301765616922	0.0260619445214343
"Zm00001eb422060"	2.02000904500227	1.73564901072811	0.000638041560779523	0.0260915241122599
"Zm00001eb228370"	-1.81026075325603	9.04497644427817	0.000640162523234298	0.0261365718084831
"Zm00001eb380880"	-1.84731769699971	4.06610699531771	0.000648018237585734	0.0264152426259113
"Zm00001eb026800"	-2.54870945824269	0.139586411684465	0.000650574016635969	0.0264773298199147
"Zm00001eb165600"	-1.85290128971547	3.96752558572591	0.000656508635910303	0.0266765157285898
"Zm00001eb247810"	1.8081086036078	7.49484662205981	0.000658829568232811	0.0267284653947615
"Zm00001eb102160"	1.98911300578405	2.05694790494192	0.000661624446577516	0.026799448357421
"Zm00001eb169510"	-1.90541070804476	2.62652268051284	0.000662677875375501	0.0267997803227568
"Zm00001eb258220"	1.83531377754667	4.5717103230612	0.000668311257137627	0.0269604376796664
"Zm00001eb166570"	-1.84304547687651	4.02927543248082	0.0006687534463443	0.0269604376796664
"Zm00001eb343720"	1.86282854853264	3.45888607901018	0.000671498383517958	0.0270286005547888
"Zm00001eb123300"	-3.5327919993705	-0.984286096426327	0.000675268736602642	0.0271377592578241
"Zm00001eb108300"	1.95101859889495	2.27997994269583	0.000676536376028307	0.0271461544309324
"Zm00001eb029280"	-3.00585202591276	-0.555038050145059	0.000680832829598457	0.0272758652357882
"Zm00001eb142620"	-1.82462868555921	4.71530922724158	0.000684987621700697	0.0273586071768551
"Zm00001eb224940"	1.81196529578738	5.66275187550715	0.000685032207782409	0.0273586071768551
"Zm00001eb217240"	-2.13561661680461	0.97148169068004	0.000688297200753514	0.0273656911164981
"Zm00001eb159310"	1.89438335277973	2.9040931125653	0.000689265417876313	0.0273656911164981
"Zm00001eb347730"	1.83900173814116	3.99222290537983	0.000691230781032245	0.0273656911164981
"Zm00001eb086220"	-3.20746753867452	-0.753828462216104	0.000691613410432557	0.0273656911164981
"Zm00001eb016090"	3.13054524275633	-0.701944900027259	0.000691613410432557	0.0273656911164981
"Zm00001eb207740"	3.13054524275633	-0.701944900027259	0.000691613410432557	0.0273656911164981
"Zm00001eb043900"	1.85078917423596	3.68877668824925	0.000695563191345961	0.0274795689154244
"Zm00001eb034480"	-2.25128223974413	0.502550936182519	0.000697580371430578	0.0275073852033327
"Zm00001eb057320"	1.85847856411431	3.41145345034537	0.000698412939444993	0.0275073852033327
"Zm00001eb312010"	-1.80869655840927	5.59954076707649	0.000707477025607077	0.0278216425407446
"Zm00001eb284490"	-1.92982634787539	2.3366699732193	0.000717362901868657	0.0281672049064508
"Zm00001eb050010"	1.80837748346765	5.22500186027441	0.000723968049060987	0.0283830898745011
"Zm00001eb258400"	-1.94332223967868	2.09705350987037	0.00072627358985225	0.0283951394377775
"Zm00001eb301590"	1.79793696428801	6.17596254492899	0.000726978775544902	0.0283951394377775
"Zm00001eb096980"	1.79702562364696	6.31766027293926	0.000727597761724641	0.0283951394377775
"Zm00001eb227830"	-1.80581991194281	5.3564336810155	0.000729730421547377	0.0284258777418484
"Zm00001eb047550"	-1.90818535020018	2.61003088963	0.000731203102024561	0.0284258777418484
"Zm00001eb423450"	1.84430069106167	3.64650369675888	0.00073171136152964	0.0284258777418484
"Zm00001eb305940"	-1.91434952471614	2.53769721788528	0.000735055019638565	0.0285125729251631
"Zm00001eb248510"	-1.93731784917454	2.17206680654741	0.000739563503327326	0.0286441211862729
"Zm00001eb131090"	1.86626009291099	3.05024893653308	0.00074715688886782	0.0288945741034252
"Zm00001eb079740"	-1.92411273933381	2.28552122315782	0.000748976059923842	0.0289213044826014
"Zm00001eb136250"	-1.81611632588876	4.4337875375523	0.000754606003427855	0.0290948841020905
"Zm00001eb029590"	-1.82302668981818	4.09283613390904	0.000761872099806392	0.0293309318904443
"Zm00001eb200470"	1.81932363771575	4.1509089233931	0.000770444243103719	0.0295850051136167
"Zm00001eb165080"	-2.72868739354952	-0.254400517183058	0.000771933245749202	0.0295850051136167
"Zm00001eb196090"	2.62098093077784	-0.229536156058766	0.000771933245749202	0.0295850051136167
"Zm00001eb282850"	-1.93116584046946	2.11461616360123	0.000776802044291253	0.0297271707695936
"Zm00001eb154070"	-1.81887780296639	4.05059123719355	0.000784397477413594	0.0299731018195001
"Zm00001eb039150"	-1.9436937770059	1.95385760626039	0.00078953741547271	0.0301246121022623
"Zm00001eb057420"	1.83040469131156	3.65443421341273	0.000792339057798111	0.0301750886184582
"Zm00001eb422660"	-2.22824324073621	0.484398596012995	0.000794390983520253	0.0301750886184582
"Zm00001eb399150"	-2.22824324073621	0.484398596012995	0.000794390983520253	0.0301750886184582
"Zm00001eb069310"	-1.9815986474584	1.82414275273823	0.000799407206817759	0.0303207112171706
"Zm00001eb023420"	-1.79538127613132	4.9723414829745	0.000809394864446333	0.0306541865943929
"Zm00001eb430240"	2.72683367787801	-0.380975240221783	0.00081905457627259	0.0309742763062378
"Zm00001eb421200"	1.80140984390716	4.55030201558129	0.000827560147998041	0.0312498412292633
"Zm00001eb016920"	1.97134120412646	1.73604219907041	0.000831818913570809	0.0313644660940523
"Zm00001eb263140"	-2.02574634934578	1.3840699559044	0.000837858740748402	0.0315458122067387
"Zm00001eb107630"	1.87891674342752	2.73825773442775	0.000841909626550743	0.0316518516492097
"Zm00001eb427520"	1.9891175584864	1.58923964577779	0.000846927723980117	0.0317891388736051
"Zm00001eb296620"	-2.19762758551628	0.554950012231824	0.000848040990231899	0.0317891388736051
"Zm00001eb231210"	-1.81301717673067	3.72220209656421	0.000853831667762537	0.0319594802356664
"Zm00001eb425790"	1.91951920939805	2.17590481700978	0.000860247328239176	0.032152684396578
"Zm00001eb317670"	-2.95873331102375	-0.592909663121473	0.000865673484043207	0.0322146126717966
"Zm00001eb066160"	-2.95873331102375	-0.592909663121473	0.000865673484043207	0.0322146126717966
"Zm00001eb047870"	-2.95873331102375	-0.592909663121473	0.000865673484043207	0.0322146126717966
"Zm00001eb010530"	-2.08536812331466	0.996764092175311	0.000872336269219734	0.0324111109703945
"Zm00001eb361620"	1.79747601808944	4.25344701505211	0.000873481968819913	0.0324111109703945
"Zm00001eb269710"	-2.61992791701745	-0.13862359483503	0.000876863779264963	0.0324426945171048
"Zm00001eb426360"	2.50668234719996	-0.118717571055279	0.000876863779264963	0.0324426945171048
"Zm00001eb401340"	-1.88356024365472	2.57192123333099	0.000879966003588248	0.0325105595561998
"Zm00001eb390820"	1.84955552865927	2.90125016846561	0.000900263902047351	0.0331475531995377
"Zm00001eb363300"	-2.48996091068813	0.0924874421327722	0.000900593978717302	0.0331475531995377
"Zm00001eb119250"	1.81557429248737	3.44370420399168	0.000903136027182994	0.0331475531995377
"Zm00001eb310370"	-3.15326734170662	-0.79733336593614	0.000903671594636384	0.0331475531995377
"Zm00001eb113610"	3.08014729169246	-0.742194470512003	0.000903671594636384	0.0331475531995377
"Zm00001eb394280"	-2.03433670477212	1.29392978755644	0.000914260053265765	0.0334880396653346
"Zm00001eb148590"	1.77436782986248	4.96751935155878	0.000924008784990431	0.0337968405808198
"Zm00001eb173640"	1.78062137840667	4.33952148748198	0.000943362590629921	0.0343663488327218
"Zm00001eb119400"	-1.95360619983081	1.80225149627573	0.000944141563960943	0.0343663488327218
"Zm00001eb235950"	-2.69033702836747	-0.285117077285008	0.000944940558778038	0.0343663488327218
"Zm00001eb281630"	2.58457394444132	-0.258368111891633	0.000944940558778038	0.0343663488327218
"Zm00001eb323710"	-1.7802651744953	4.47500740535029	0.00095011363511559	0.0345055433489571
"Zm00001eb430020"	1.99693548629608	1.4618345695559	0.000954816029542157	0.0346272743952771
"Zm00001eb142430"	-1.87090582646974	2.48390246007776	0.00095883468363361	0.0347239001248104
"Zm00001eb409190"	-1.98093922114218	1.56602588296246	0.000964237240420936	0.034870300203657
"Zm00001eb217090"	-2.10262063588696	0.877738587003191	0.000975870298562964	0.0352412879650062
"Zm00001eb195930"	2.09447302792079	1.04167641795203	0.000994857311778881	0.0358764296399585
"Zm00001eb420500"	1.7500396174101	5.97022563030786	0.00100208864957827	0.0360864508078467
"Zm00001eb256660"	-2.1489284235492	0.605510995413393	0.00101358599807995	0.0364492917121596
"Zm00001eb111430"	-1.74270218873002	6.64299770925088	0.00101893974233079	0.0365500631947438
"Zm00001eb321090"	-1.83430698338215	2.62582868318227	0.0010192392817567	0.0365500631947438
"Zm00001eb017120"	-1.74095547820412	7.01979605058228	0.00102180947678723	0.0365888316626543
"Zm00001eb335010"	1.80160423598784	3.32192485865603	0.00102317442675987	0.0365888316626543
"Zm00001eb105580"	-1.75057924595805	5.56129850091588	0.00102572019643455	0.036628782502203
"Zm00001eb347040"	-2.04015879111467	1.08275225150163	0.00102974885309391	0.0367215029114436
"Zm00001eb054730"	-1.76709874076613	4.15472825613716	0.00104672029218592	0.0372449332202856
"Zm00001eb272010"	1.76940164063195	4.23176850759741	0.00104918722799128	0.0372449332202856
"Zm00001eb043150"	-1.82433881396435	2.86365964193547	0.00104978131687581	0.0372449332202856
"Zm00001eb387900"	-2.34678063091443	0.249374314520888	0.00105023739150805	0.0372449332202856
"Zm00001eb329050"	-1.86292088291697	2.39505473522208	0.00105495064284104	0.037326973843745
"Zm00001eb298810"	-1.86449821483865	2.33102528747426	0.00105546240392805	0.037326973843745
"Zm00001eb218840"	-1.79998689780938	3.24912270303591	0.00106719182416224	0.0376898049194489
"Zm00001eb428490"	-1.97863987096932	1.39337414256929	0.00107264786157038	0.0378303867546968
"Zm00001eb214410"	1.74787523772972	5.06896861984025	0.00107713425667269	0.0379364317872086
"Zm00001eb306340"	-1.87126819958348	2.17145533864287	0.00108756803734447	0.0382513641666833
"Zm00001eb128140"	2.03197874489503	1.17800849331468	0.0010956372471986	0.0384653285683655
"Zm00001eb112280"	-1.94879181364074	1.65701182539951	0.0010977710202831	0.0384653285683655
"Zm00001eb218160"	-1.99722076102999	1.31417460665316	0.00109815212605474	0.0384653285683655
"Zm00001eb158650"	-1.78062765065899	3.53121985592942	0.00110359742831385	0.038594538325227
"Zm00001eb343620"	1.74466409157098	4.88908534271357	0.00110485144815587	0.038594538325227
"Zm00001eb332640"	-2.18760547133539	0.351376256120191	0.00111711675033318	0.0389698958891738
"Zm00001eb047760"	-1.79304319300254	3.10040281444283	0.0011225011309956	0.0391045230960968
"Zm00001eb104120"	-1.77528695752392	3.56366586976036	0.00114619348658501	0.0398757136988327
"Zm00001eb422000"	-2.08435387454214	0.792349057854898	0.00115502322448363	0.0399651516637137
"Zm00001eb300860"	-1.99374085835144	1.26224497434982	0.00115670893201757	0.0399651516637137
"Zm00001eb284230"	-1.7882112545319	3.10918823244254	0.00115686787322363	0.0399651516637137
"Zm00001eb326990"	-2.65093931210544	-0.316494950335172	0.00115919661367824	0.0399651516637137
"Zm00001eb334090"	-2.65093931210544	-0.316494950335172	0.00115919661367824	0.0399651516637137
"Zm00001eb014010"	-2.65093931210544	-0.316494950335172	0.00115919661367824	0.0399651516637137
"Zm00001eb104710"	-1.75158827387783	4.22397832383562	0.00116047861418843	0.0399651516637137
"Zm00001eb387720"	2.38250198035941	-0.0406260343019992	0.00116123393094644	0.0399651516637137
"Zm00001eb305330"	-1.77216753345579	3.37872123007675	0.00117849911972643	0.0404315971962407
"Zm00001eb417750"	-2.15683288679394	0.42854182654428	0.00117922567322252	0.0404315971962407
"Zm00001eb233170"	-1.73072424385658	5.287841783973	0.0011795177341181	0.0404315971962407
"Zm00001eb047260"	-1.80946129609664	2.64191207824243	0.00118171652589477	0.040452886146785
"Zm00001eb092120"	-3.09695115964353	-0.842175905199785	0.00118540603936433	0.040471119639549
"Zm00001eb262350"	-3.09695115964353	-0.842175905199785	0.00118540603936433	0.040471119639549
"Zm00001eb361170"	-1.76018978867733	3.88143068320056	0.00118908527394654	0.0405086831544921
"Zm00001eb138050"	-1.75879965856481	3.68860424866936	0.00118966608484136	0.0405086831544921
"Zm00001eb229960"	-2.06660586981146	0.849618636639048	0.0011972722979945	0.0407136097089907
"Zm00001eb081120"	-1.73211111162087	5.05170831015326	0.00120012922096057	0.0407567062588464
"Zm00001eb348780"	-1.83933331622954	2.41872179385456	0.00120654941449069	0.0409205383433086
"Zm00001eb384110"	1.72728055944312	5.09591971598627	0.00121334889801234	0.0409434181344074
"Zm00001eb235350"	-4.09639581293799	-1.3203750100203	0.00121361145796215	0.0409434181344074
"Zm00001eb291700"	-4.09639581293799	-1.3203750100203	0.00121361145796215	0.0409434181344074
"Zm00001eb003680"	3.92359031877314	-1.3451540545695	0.00121361145796215	0.0409434181344074
"Zm00001eb042780"	-1.73229207443876	4.78305937989396	0.00121919719189942	0.0410455882988328
"Zm00001eb383280"	-1.8041104644908	2.6377932311531	0.00121984158672818	0.0410455882988328
"Zm00001eb253030"	-1.71717619788392	5.83470729356923	0.00124121336437376	0.0415799714778648
"Zm00001eb397930"	1.78507475992372	3.1508428460658	0.00124205883150217	0.0415799714778648
"Zm00001eb031940"	3.3550502481922	-1.01223457578288	0.00124264171747192	0.0415799714778648
"Zm00001eb390010"	3.3550502481922	-1.01223457578288	0.00124264171747192	0.0415799714778648
"Zm00001eb045780"	-1.75958805217446	3.57841885278263	0.00124383144007497	0.0415799714778648
"Zm00001eb149270"	1.73436279301834	4.52785822418796	0.00125024230319385	0.0416325281145062
"Zm00001eb263070"	-1.85014300990458	2.07830442055472	0.00125042827017795	0.0416325281145062
"Zm00001eb083630"	1.98409218413875	1.25209216458786	0.00125180333810115	0.0416325281145062
"Zm00001eb215740"	-1.93589392872875	1.53097951018567	0.00125296094902679	0.0416325281145062
"Zm00001eb145050"	-2.42871811196299	0.0438140166424393	0.00125352229736345	0.0416325281145062
"Zm00001eb284350"	-1.79873971320827	2.63366262554961	0.00125925727423257	0.041768895874933
"Zm00001eb388200"	-1.9969836938475	1.10616779324566	0.00126372521408171	0.0418629386163502
"Zm00001eb096560"	2.07146871665237	0.956210562050003	0.00127534663665726	0.0421932718696482
"Zm00001eb371530"	-2.73859362025762	-0.483257699866331	0.00127698825939341	0.0421932718696482
"Zm00001eb037940"	2.43818003798489	-0.172561438749278	0.00128063639668226	0.042259352909824
"Zm00001eb083760"	-1.84090567610429	2.22093836164331	0.00128337133260582	0.0422951683393487
"Zm00001eb084550"	1.70469436777627	6.95487935252234	0.00128650315457079	0.0423439549206612
"Zm00001eb189000"	-2.10528708309102	0.571513977556959	0.00129067121053375	0.0423938427373571
"Zm00001eb309630"	-1.85806573697522	1.94652252274683	0.00129132570896552	0.0423938427373571
"Zm00001eb261620"	-1.82894655856703	2.32563752885686	0.00129822762526459	0.0425659287874477
"Zm00001eb274890"	-2.0051380746959	0.996171694873173	0.00131145024466072	0.0429445520729257
"Zm00001eb335210"	-1.72456258247146	4.50259610239104	0.00131838802191959	0.0431166694923703
"Zm00001eb378640"	-1.70128664636901	6.46329424779595	0.00132800333662704	0.0433758032498308
"Zm00001eb136390"	-1.82257328557442	2.38499458365199	0.00133582398489073	0.0435757340618299
"Zm00001eb357290"	-1.92440936493484	1.52208398224367	0.00133844707524367	0.0436058233916742
"Zm00001eb131100"	1.8851152961872	1.66913760041394	0.001340567915596	0.04361796010125
"Zm00001eb413300"	-1.71191229489305	4.94205444071434	0.00134222193915313	0.04361796010125
"Zm00001eb301140"	-1.70934824101312	5.18064890912152	0.00135577049463202	0.0439611490773393
"Zm00001eb431830"	1.86074730253857	2.04626254748586	0.00135621173635629	0.0439611490773393
"Zm00001eb378510"	-1.91809753231004	1.55690579386471	0.00136094427365706	0.0440588524956653
"Zm00001eb187050"	1.74173381910071	3.63184292235974	0.00136683494529329	0.0441937553560151
"Zm00001eb154580"	-1.70300743083714	5.49096676808439	0.00137833122858383	0.0445093358953267
"Zm00001eb145800"	-1.82896303428894	2.18783640161737	0.00138233961319083	0.0445826260153621
"Zm00001eb243310"	2.12860750656021	0.693936396298933	0.00138742537711551	0.044639839721151
"Zm00001eb291400"	-2.46521348142689	-0.0845232175441748	0.00138759564187821	0.044639839721151
"Zm00001eb276250"	-1.69690616825693	6.02810181885308	0.00139406156188604	0.04479165218892
"Zm00001eb034800"	-1.75494440174987	3.25927027710759	0.00140388861906883	0.0449745319342112
"Zm00001eb407250"	-2.00109529059025	0.931171937843727	0.00140392323635929	0.0449745319342112
"Zm00001eb369550"	2.21960069100582	0.482089036682751	0.00140501560371697	0.0449745319342112
"Zm00001eb053560"	1.95418839359255	1.33220920717439	0.00140977261604554	0.045052395742426
"Zm00001eb219530"	-2.29141440814013	0.205768140266515	0.00141172573451654	0.045052395742426
"Zm00001eb227140"	-2.85961162241924	-0.671737662836213	0.0014127194296767	0.045052395742426
"Zm00001eb347850"	1.68708996130922	7.84130775141019	0.00141703784394967	0.0451339755513907
"Zm00001eb288020"	-1.77324341785945	2.82432331014536	0.00142304861081718	0.0452265226966387
"Zm00001eb244610"	-2.61043542826493	-0.3485631390167	0.00142510025962998	0.0452265226966387
"Zm00001eb332950"	1.7007668612883	5.16059804555248	0.00142523519262419	0.0452265226966387
"Zm00001eb204990"	-1.77227243529959	2.8385491163704	0.00143159749366757	0.0453722617276099
"Zm00001eb288790"	-1.70847809882029	4.47648784144972	0.00144647458702604	0.045787170878207
"Zm00001eb030390"	-1.68556927467689	6.83848884505038	0.00145135015936117	0.0458706985340218
"Zm00001eb249800"	-1.77447765441113	2.73203189386023	0.00145269138883096	0.0458706985340218
"Zm00001eb349510"	-1.89082712757234	1.7194293441681	0.0014628546914278	0.0460906250725869
"Zm00001eb242360"	-1.68522890917233	6.57036603321524	0.00146325151361489	0.0460906250725869
"Zm00001eb418870"	-1.74649757507327	3.20802110512727	0.00146916934230999	0.0462202477752494
"Zm00001eb021640"	1.81623082585808	2.25067175500355	0.00148189038213084	0.0465633203404838
"Zm00001eb249210"	-1.68657212633655	5.85418654907412	0.00149284334391624	0.046850065285205
"Zm00001eb060720"	-2.06214436569225	0.62150211240006	0.00150694946345189	0.0472349440622327
"Zm00001eb153630"	-1.72710822477171	3.50856318861966	0.00152430040381145	0.0477204668543657
"Zm00001eb358860"	-2.10718347127111	0.390076188385931	0.0015411838488532	0.0481901876641414
"Zm00001eb131440"	-1.73825939338671	3.22428598318858	0.00154602158648146	0.0482621514532387
"Zm00001eb398840"	-1.68870905780293	5.05883163529668	0.00154724994128558	0.0482621514532387
"Zm00001eb352780"	-1.70380404463907	4.1121810338985	0.00155178651211725	0.0483448434637744
"Zm00001eb314740"	2.97374084538125	-0.826266632802805	0.00156120993283659	0.0485793964537987
"Zm00001eb073290"	-2.33999753304669	0.115329466969786	0.00156537573835991	0.0486247101959995
"Zm00001eb142630"	-1.6847455494289	5.37045309455828	0.00156645907261683	0.0486247101959995
"Zm00001eb287970"	-1.82311523660955	1.91965931570167	0.00158109834880785	0.0490197843572348
"Zm00001eb296740"	1.84218258349004	1.78050758580773	0.0015854075981742	0.0490940227260705
"Zm00001eb298580"	-2.0263451792788	0.747352084292564	0.00159425062185784	0.049269642702513
"Zm00001eb378260"	-2.6929652650571	-0.519273156836159	0.00160068690995294	0.049269642702513
"Zm00001eb041000"	-2.6929652650571	-0.519273156836159	0.00160068690995294	0.049269642702513
"Zm00001eb195830"	-2.6929652650571	-0.519273156836159	0.00160068690995294	0.049269642702513
"Zm00001eb296710"	2.60177092524948	-0.479467777891586	0.00160068690995294	0.049269642702513
"Zm00001eb256500"	1.85518878751389	1.64612477927035	0.00160786185857678	0.0494311487456939
"Zm00001eb174420"	1.89288453786828	1.47150940340818	0.00161275521819542	0.0495222081371624
"Zm00001eb134140"	-1.92955307829146	1.26173010020696	0.00161519981849195	0.0495379465862841
"Zm00001eb378720"	-1.76157704953005	2.58766722496617	0.00161785699337733	0.0495601592714393
"Zm00001eb403180"	1.68729860119128	4.75564820852768	0.00162044949307559	0.0495803400983986
"Zm00001eb285960"	-1.79019301231631	2.27380620340373	0.00163187732885428	0.0498540575983655
"Zm00001eb067840"	-2.01083974091897	0.806391534185416	0.00163328425829279	0.0498540575983655
"Zm00001eb289900"	2.1912929341701	0.234470738001556	0.0016394019801741	0.0499253912174447
"Zm00001eb078560"	1.69125922936845	4.48524710215006	0.00163951557742155	0.0499253912174447
"Zm00001eb213550"	-1.95025063689956	1.07004464311051	0.00164176005297093	0.0499344338768384
