""	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0009791"	"GO:0009791"	"post-embryonic development"	"2/47"	"187/7535"	0.326114945709677	0.577986883079841	0.554326601316339	"LOC541871/LOC100285725"	2
"GO:0006401"	"GO:0006401"	"RNA catabolic process"	"1/47"	"64/7535"	0.331114786840954	0.577986883079841	0.554326601316339	"LOC103635534"	1
"GO:0019953"	"GO:0019953"	"sexual reproduction"	"1/47"	"64/7535"	0.331114786840954	0.577986883079841	0.554326601316339	"LOC103654861"	1
"GO:0008299"	"GO:0008299"	"isoprenoid biosynthetic process"	"1/47"	"65/7535"	0.335322738255554	0.577986883079841	0.554326601316339	"LOC103653897"	1
"GO:0051276"	"GO:0051276"	"chromosome organization"	"1/47"	"65/7535"	0.335322738255554	0.577986883079841	0.554326601316339	"LOC541871"	1
"GO:0010605"	"GO:0010605"	"negative regulation of macromolecule metabolic process"	"2/47"	"192/7535"	0.337616913501845	0.577986883079841	0.554326601316339	"LOC541871/LOC103635534"	2
"GO:0043603"	"GO:0043603"	"amide metabolic process"	"4/47"	"471/7535"	0.338229361209685	0.577986883079841	0.554326601316339	"LOC100284858/LOC542319/LOC103646774/LOC103633145"	4
"GO:0009260"	"GO:0009260"	"ribonucleotide biosynthetic process"	"1/47"	"67/7535"	0.34366105994951	0.58133215009457	0.557534927576079	"LOC542319"	1
"GO:0009892"	"GO:0009892"	"negative regulation of metabolic process"	"2/47"	"195/7535"	0.344493125981967	0.58133215009457	0.557534927576079	"LOC541871/LOC103635534"	2
"GO:0006633"	"GO:0006633"	"fatty acid biosynthetic process"	"1/47"	"68/7535"	0.34779174154865	0.582896831965403	0.559035558142258	"LOC542319"	1
"GO:0046390"	"GO:0046390"	"ribose phosphate biosynthetic process"	"1/47"	"69/7535"	0.351896976334669	0.582896831965403	0.559035558142258	"LOC542319"	1
"GO:0048285"	"GO:0048285"	"organelle fission"	"1/47"	"69/7535"	0.351896976334669	0.582896831965403	0.559035558142258	"LOC103654861"	1
"GO:0006260"	"GO:0006260"	"DNA replication"	"1/47"	"71/7535"	0.360031718068064	0.58780406822106	0.563741913381601	"LOC100279945"	1
"GO:1903047"	"GO:1903047"	"mitotic cell cycle process"	"1/47"	"71/7535"	0.360031718068064	0.58780406822106	0.563741913381601	"LOC100279945"	1
"GO:0071554"	"GO:0071554"	"cell wall organization or biogenesis"	"2/47"	"203/7535"	0.362723891565031	0.58780406822106	0.563741913381601	"LOC103631735/LOC100281407"	2
"GO:0019725"	"GO:0019725"	"cellular homeostasis"	"1/47"	"72/7535"	0.364061529060936	0.58780406822106	0.563741913381601	"LOC100283298"	1
"GO:0006508"	"GO:0006508"	"proteolysis"	"4/47"	"490/7535"	0.36574475355977	0.58780406822106	0.563741913381601	"LOC100284858/LOC100277723/LOC100191426/LOC100284059"	4
"GO:0009888"	"GO:0009888"	"tissue development"	"1/47"	"73/7535"	0.368066501342074	0.588035238830533	0.56396362086671	"LOC541871"	1
"GO:0009737"	"GO:0009737"	"response to abscisic acid"	"1/47"	"75/7535"	0.376002528050631	0.596407833966127	0.571993478189736	"LOC100285725"	1
"GO:0009150"	"GO:0009150"	"purine ribonucleotide metabolic process"	"1/47"	"76/7535"	0.379933879415459	0.596407833966127	0.571993478189736	"LOC542319"	1
"GO:0097305"	"GO:0097305"	"response to alcohol"	"1/47"	"76/7535"	0.379933879415459	0.596407833966127	0.571993478189736	"LOC100285725"	1
"GO:0051726"	"GO:0051726"	"regulation of cell cycle"	"1/47"	"78/7535"	0.387723993953018	0.605118372065404	0.580347444553955	"LOC100279945"	1
"GO:0034655"	"GO:0034655"	"nucleobase-containing compound catabolic process"	"1/47"	"80/7535"	0.395418295178057	0.611604048810967	0.586567625760225	"LOC103635534"	1
"GO:1901137"	"GO:1901137"	"carbohydrate derivative biosynthetic process"	"2/47"	"218/7535"	0.396410031636738	0.611604048810967	0.586567625760225	"LOC542319/LOC100192460"	2
"GO:0010608"	"GO:0010608"	"post-transcriptional regulation of gene expression"	"1/47"	"81/7535"	0.399229876683977	0.612454924458374	0.58738367024078	"LOC103646774"	1
"GO:0007049"	"GO:0007049"	"cell cycle"	"2/47"	"222/7535"	0.405266790325393	0.615517222708132	0.590320611252243	"LOC103654861/LOC100279945"	2
"GO:0006511"	"GO:0006511"	"ubiquitin-dependent protein catabolic process"	"2/47"	"224/7535"	0.40967338454363	0.615517222708132	0.590320611252243	"LOC100191426/LOC100284059"	2
"GO:0009165"	"GO:0009165"	"nucleotide biosynthetic process"	"1/47"	"84/7535"	0.41052405664258	0.615517222708132	0.590320611252243	"LOC542319"	1
"GO:1901293"	"GO:1901293"	"nucleoside phosphate biosynthetic process"	"1/47"	"84/7535"	0.41052405664258	0.615517222708132	0.590320611252243	"LOC542319"	1
"GO:0000271"	"GO:0000271"	"polysaccharide biosynthetic process"	"1/47"	"87/7535"	0.421610345907236	0.615517222708132	0.590320611252243	"LOC100281407"	1
"GO:0019941"	"GO:0019941"	"modification-dependent protein catabolic process"	"2/47"	"231/7535"	0.424976672193506	0.615517222708132	0.590320611252243	"LOC100191426/LOC100284059"	2
"GO:0072330"	"GO:0072330"	"monocarboxylic acid biosynthetic process"	"1/47"	"88/7535"	0.425260226914534	0.615517222708132	0.590320611252243	"LOC542319"	1
"GO:0043632"	"GO:0043632"	"modification-dependent macromolecule catabolic process"	"2/47"	"233/7535"	0.429313578582877	0.615517222708132	0.590320611252243	"LOC100191426/LOC100284059"	2
"GO:0006720"	"GO:0006720"	"isoprenoid metabolic process"	"1/47"	"90/7535"	0.432492489411714	0.615517222708132	0.590320611252243	"LOC103653897"	1
"GO:0048731"	"GO:0048731"	"system development"	"2/47"	"237/7535"	0.437938277228648	0.615517222708132	0.590320611252243	"LOC541871/LOC100285725"	2
"GO:0009259"	"GO:0009259"	"ribonucleotide metabolic process"	"1/47"	"93/7535"	0.443174166101397	0.615517222708132	0.590320611252243	"LOC542319"	1
"GO:0061024"	"GO:0061024"	"membrane organization"	"1/47"	"93/7535"	0.443174166101397	0.615517222708132	0.590320611252243	"LOC100284783"	1
"GO:0006486"	"GO:0006486"	"protein glycosylation"	"1/47"	"94/7535"	0.446690803321665	0.615517222708132	0.590320611252243	"LOC100192460"	1
"GO:0006790"	"GO:0006790"	"sulfur compound metabolic process"	"1/47"	"94/7535"	0.446690803321665	0.615517222708132	0.590320611252243	"LOC542319"	1
"GO:0043413"	"GO:0043413"	"macromolecule glycosylation"	"1/47"	"94/7535"	0.446690803321665	0.615517222708132	0.590320611252243	"LOC100192460"	1
"GO:0044270"	"GO:0044270"	"cellular nitrogen compound catabolic process"	"1/47"	"94/7535"	0.446690803321665	0.615517222708132	0.590320611252243	"LOC103635534"	1
"GO:0046700"	"GO:0046700"	"heterocycle catabolic process"	"1/47"	"94/7535"	0.446690803321665	0.615517222708132	0.590320611252243	"LOC103635534"	1
"GO:0006631"	"GO:0006631"	"fatty acid metabolic process"	"1/47"	"95/7535"	0.45018570081446	0.615517222708132	0.590320611252243	"LOC542319"	1
"GO:0009101"	"GO:0009101"	"glycoprotein biosynthetic process"	"1/47"	"95/7535"	0.45018570081446	0.615517222708132	0.590320611252243	"LOC100192460"	1
"GO:0043161"	"GO:0043161"	"proteasome-mediated ubiquitin-dependent protein catabolic process"	"1/47"	"95/7535"	0.45018570081446	0.615517222708132	0.590320611252243	"LOC100284059"	1
"GO:0006518"	"GO:0006518"	"peptide metabolic process"	"3/47"	"395/7535"	0.450432102727836	0.615517222708132	0.590320611252243	"LOC100284858/LOC103646774/LOC103633145"	3
"GO:0019693"	"GO:0019693"	"ribose phosphate metabolic process"	"1/47"	"96/7535"	0.453658990070067	0.615517222708132	0.590320611252243	"LOC542319"	1
"GO:0070085"	"GO:0070085"	"glycosylation"	"1/47"	"96/7535"	0.453658990070067	0.615517222708132	0.590320611252243	"LOC100192460"	1
"GO:0009057"	"GO:0009057"	"macromolecule catabolic process"	"3/47"	"402/7535"	0.462037038194817	0.623217105238519	0.597705293912966	"LOC100191426/LOC103635534/LOC100284059"	3
"GO:0009100"	"GO:0009100"	"glycoprotein metabolic process"	"1/47"	"99/7535"	0.463950511677564	0.623217105238519	0.597705293912966	"LOC100192460"	1
"GO:0048193"	"GO:0048193"	"Golgi vesicle transport"	"1/47"	"100/7535"	0.467338667399882	0.624660595039446	0.599089693488124	"LOC100284783"	1
"GO:0000278"	"GO:0000278"	"mitotic cell cycle"	"1/47"	"101/7535"	0.470705860759963	0.626061982291577	0.600433714010635	"LOC100279945"	1
"GO:0051603"	"GO:0051603"	"proteolysis involved in protein catabolic process"	"2/47"	"256/7535"	0.477955152200853	0.632587701442305	0.606692298459287	"LOC100191426/LOC100284059"	2
"GO:0051172"	"GO:0051172"	"negative regulation of nitrogen compound metabolic process"	"1/47"	"105/7535"	0.483967537153185	0.637420658689561	0.611327415351392	"LOC541871"	1
"GO:0043604"	"GO:0043604"	"amide biosynthetic process"	"3/47"	"419/7535"	0.489803574971324	0.639751128081054	0.61356248541107	"LOC542319/LOC103646774/LOC103633145"	3
"GO:0006163"	"GO:0006163"	"purine nucleotide metabolic process"	"1/47"	"107/7535"	0.490475864862142	0.639751128081054	0.61356248541107	"LOC542319"	1
"GO:0030163"	"GO:0030163"	"protein catabolic process"	"2/47"	"266/7535"	0.498343805198127	0.646888593286031	0.620407773677831	"LOC100191426/LOC100284059"	2
"GO:0010498"	"GO:0010498"	"proteasomal protein catabolic process"	"1/47"	"111/7535"	0.503252412023482	0.650134694958565	0.623520993995349	"LOC100284059"	1
"GO:0019439"	"GO:0019439"	"aromatic compound catabolic process"	"1/47"	"113/7535"	0.509522561822127	0.655100436628449	0.628283459690442	"LOC103635534"	1
"GO:0072521"	"GO:0072521"	"purine-containing compound metabolic process"	"1/47"	"114/7535"	0.512628522424978	0.65573501276575	0.628892059026802	"LOC542319"	1
"GO:0008610"	"GO:0008610"	"lipid biosynthetic process"	"2/47"	"276/7535"	0.518240547963963	0.65573501276575	0.628892059026802	"LOC542319/LOC103653897"	2
"GO:0010629"	"GO:0010629"	"negative regulation of gene expression"	"1/47"	"117/7535"	0.521831354467376	0.65573501276575	0.628892059026802	"LOC103635534"	1
"GO:1901361"	"GO:1901361"	"organic cyclic compound catabolic process"	"1/47"	"117/7535"	0.521831354467376	0.65573501276575	0.628892059026802	"LOC103635534"	1
"GO:0016192"	"GO:0016192"	"vesicle-mediated transport"	"2/47"	"278/7535"	0.522159362017172	0.65573501276575	0.628892059026802	"LOC100284783/LOC100283894"	2
"GO:0007010"	"GO:0007010"	"cytoskeleton organization"	"1/47"	"129/7535"	0.556971752590466	0.696214690738083	0.667714674158161	"LOC103646028"	1
"GO:0033993"	"GO:0033993"	"response to lipid"	"1/47"	"131/7535"	0.562577384046529	0.69677015455304	0.668247399688296	"LOC100285725"	1
"GO:0098542"	"GO:0098542"	"defense response to other organism"	"1/47"	"131/7535"	0.562577384046529	0.69677015455304	0.668247399688296	"LOC103647804"	1
"GO:0016051"	"GO:0016051"	"carbohydrate biosynthetic process"	"1/47"	"132/7535"	0.565354107837697	0.697011913772504	0.668479262331524	"LOC100281407"	1
"GO:0009117"	"GO:0009117"	"nucleotide metabolic process"	"1/47"	"134/7535"	0.570855899150839	0.700595876230575	0.671916512876107	"LOC542319"	1
"GO:0006753"	"GO:0006753"	"nucleoside phosphate metabolic process"	"1/47"	"140/7535"	0.586955497108135	0.717000733031591	0.687649825831467	"LOC542319"	1
"GO:0006629"	"GO:0006629"	"lipid metabolic process"	"3/47"	"486/7535"	0.592149620655728	0.717000733031591	0.687649825831467	"LOC542319/LOC103649606/LOC103653897"	3
"GO:0009451"	"GO:0009451"	"RNA modification"	"1/47"	"142/7535"	0.592189494318685	0.717000733031591	0.687649825831467	"LOC103630373"	1
"GO:0044248"	"GO:0044248"	"cellular catabolic process"	"2/47"	"319/7535"	0.597869528904821	0.720646307162061	0.691146165933205	"LOC103654631/LOC103635534"	2
"GO:1901135"	"GO:1901135"	"carbohydrate derivative metabolic process"	"2/47"	"323/7535"	0.604773667612989	0.725728401135587	0.696020220972142	"LOC542319/LOC100192460"	2
"GO:0046907"	"GO:0046907"	"intracellular transport"	"2/47"	"327/7535"	0.611591134812362	0.7285052167678	0.698683365789001	"LOC100284783/LOC103646028"	2
"GO:0051246"	"GO:0051246"	"regulation of protein metabolic process"	"1/47"	"150/7535"	0.612484015578854	0.7285052167678	0.698683365789001	"LOC103646774"	1
"GO:0006974"	"GO:0006974"	"DNA damage response"	"1/47"	"155/7535"	0.624662556279969	0.735271709610381	0.705172867696505	"LOC100279945"	1
"GO:0051649"	"GO:0051649"	"establishment of localization in cell"	"2/47"	"336/7535"	0.626613480661245	0.735271709610381	0.705172867696505	"LOC100284783/LOC103646028"	2
"GO:0010558"	"GO:0010558"	"negative regulation of macromolecule biosynthetic process"	"1/47"	"157/7535"	0.629428375823242	0.735271709610381	0.705172867696505	"LOC103635534"	1
"GO:0031327"	"GO:0031327"	"negative regulation of cellular biosynthetic process"	"1/47"	"157/7535"	0.629428375823242	0.735271709610381	0.705172867696505	"LOC103635534"	1
"GO:0009890"	"GO:0009890"	"negative regulation of biosynthetic process"	"1/47"	"158/7535"	0.631789024554105	0.735271709610381	0.705172867696505	"LOC103635534"	1
"GO:0035556"	"GO:0035556"	"intracellular signal transduction"	"1/47"	"165/7535"	0.647906395901029	0.743221282286923	0.71279701926933	"LOC100279945"	1
"GO:0043207"	"GO:0043207"	"response to external biotic stimulus"	"1/47"	"165/7535"	0.647906395901029	0.743221282286923	0.71279701926933	"LOC103647804"	1
"GO:0051707"	"GO:0051707"	"response to other organism"	"1/47"	"165/7535"	0.647906395901029	0.743221282286923	0.71279701926933	"LOC103647804"	1
"GO:1901565"	"GO:1901565"	"organonitrogen compound catabolic process"	"2/47"	"351/7535"	0.650677820808637	0.743221282286923	0.71279701926933	"LOC100191426/LOC100284059"	2
"GO:0044419"	"GO:0044419"	"biological process involved in interspecies interaction between organisms"	"1/47"	"167/7535"	0.652383125562966	0.743221282286923	0.71279701926933	"LOC103647804"	1
"GO:0044255"	"GO:0044255"	"cellular lipid metabolic process"	"2/47"	"365/7535"	0.672049020712574	0.762408552909223	0.731198846064985	"LOC542319/LOC103653897"	2
"GO:0055086"	"GO:0055086"	"nucleobase-containing small molecule metabolic process"	"1/47"	"178/7535"	0.676027084468459	0.762858873983619	0.731630732943354	"LOC542319"	1
"GO:0032787"	"GO:0032787"	"monocarboxylic acid metabolic process"	"1/47"	"179/7535"	0.678096776874328	0.762858873983619	0.731630732943354	"LOC542319"	1
"GO:0009607"	"GO:0009607"	"response to biotic stimulus"	"1/47"	"183/7535"	0.686246909882113	0.768824338872077	0.73735199751474	"LOC103647804"	1
"GO:0006412"	"GO:0006412"	"translation"	"2/47"	"377/7535"	0.689541491036675	0.76932315115662	0.737830390582958	"LOC103646774/LOC103633145"	2
"GO:0043043"	"GO:0043043"	"peptide biosynthetic process"	"2/47"	"380/7535"	0.693796965011376	0.770885516679306	0.739328799622259	"LOC103646774/LOC103633145"	2
"GO:0005976"	"GO:0005976"	"polysaccharide metabolic process"	"1/47"	"202/7535"	0.722282896347915	0.799247467270234	0.76652973469192	"LOC100281407"	1
"GO:0016567"	"GO:0016567"	"protein ubiquitination"	"1/47"	"213/7535"	0.741259808143764	0.813577838206571	0.780273482256594	"LOC100281562"	1
"GO:0090407"	"GO:0090407"	"organophosphate biosynthetic process"	"1/47"	"213/7535"	0.741259808143764	0.813577838206571	0.780273482256594	"LOC542319"	1
"GO:0006952"	"GO:0006952"	"defense response"	"1/47"	"221/7535"	0.75425802522117	0.817870147830184	0.784390083299124	"LOC103647804"	1
"GO:0016053"	"GO:0016053"	"organic acid biosynthetic process"	"1/47"	"221/7535"	0.75425802522117	0.817870147830184	0.784390083299124	"LOC542319"	1
"GO:0046394"	"GO:0046394"	"carboxylic acid biosynthetic process"	"1/47"	"221/7535"	0.75425802522117	0.817870147830184	0.784390083299124	"LOC542319"	1
"GO:0032446"	"GO:0032446"	"protein modification by small protein conjugation"	"1/47"	"227/7535"	0.763585121093368	0.824671930780838	0.790913430690394	"LOC100281562"	1
"GO:0008104"	"GO:0008104"	"protein localization"	"2/47"	"449/7535"	0.77931448190053	0.836130781434191	0.801903205586008	"LOC103654631/LOC100284783"	2
"GO:0070727"	"GO:0070727"	"cellular macromolecule localization"	"2/47"	"450/7535"	0.780388729338579	0.836130781434191	0.801903205586008	"LOC103654631/LOC100284783"	2
"GO:0009605"	"GO:0009605"	"response to external stimulus"	"1/47"	"241/7535"	0.784021594531145	0.836702887444305	0.802451892051848	"LOC103647804"	1
"GO:0007165"	"GO:0007165"	"signal transduction"	"2/47"	"484/7535"	0.814348681138903	0.862195184518143	0.826900644801027	"LOC100279945/LOC100382347"	2
"GO:0023052"	"GO:0023052"	"signaling"	"2/47"	"486/7535"	0.816196699708394	0.862195184518143	0.826900644801027	"LOC100279945/LOC100382347"	2
"GO:0055085"	"GO:0055085"	"transmembrane transport"	"1/47"	"267/7535"	0.817488767543129	0.862195184518143	0.826900644801027	"LOC100281495"	1
"GO:0016071"	"GO:0016071"	"mRNA metabolic process"	"1/47"	"270/7535"	0.821007138993384	0.862536682989159	0.827228163802468	"LOC103635534"	1
"GO:0070647"	"GO:0070647"	"protein modification by small protein conjugation or removal"	"1/47"	"281/7535"	0.833348920848253	0.872109335771427	0.836408953605345	"LOC100281562"	1
"GO:0033554"	"GO:0033554"	"cellular response to stress"	"1/47"	"290/7535"	0.84282379416216	0.877351081061124	0.841436124526458	"LOC100279945"	1
"GO:0044283"	"GO:0044283"	"small molecule biosynthetic process"	"1/47"	"292/7535"	0.844856596577379	0.877351081061124	0.841436124526458	"LOC542319"	1
"GO:0009725"	"GO:0009725"	"response to hormone"	"1/47"	"300/7535"	0.852733590956284	0.879757141115505	0.843743690894402	"LOC100285725"	1
"GO:0009719"	"GO:0009719"	"response to endogenous stimulus"	"1/47"	"301/7535"	0.853690262860231	0.879757141115505	0.843743690894402	"LOC100285725"	1
"GO:0043687"	"GO:0043687"	"post-translational protein modification"	"1/47"	"332/7535"	0.880509465016835	0.902110756372776	0.865182245877984	"LOC100281562"	1
"GO:0019637"	"GO:0019637"	"organophosphate metabolic process"	"1/47"	"334/7535"	0.882063850675603	0.902110756372776	0.865182245877984	"LOC542319"	1
"GO:0015031"	"GO:0015031"	"protein transport"	"1/47"	"415/7535"	0.930816964252934	0.946650528640726	0.907898752614497	"LOC100284783"	1
"GO:0045184"	"GO:0045184"	"establishment of protein localization"	"1/47"	"419/7535"	0.932626076364567	0.946650528640726	0.907898752614497	"LOC100284783"	1
"GO:0019752"	"GO:0019752"	"carboxylic acid metabolic process"	"1/47"	"453/7535"	0.946245736513617	0.951877193458303	0.912911460392758	"LOC542319"	1
"GO:0043436"	"GO:0043436"	"oxoacid metabolic process"	"1/47"	"458/7535"	0.94800642094204	0.951877193458303	0.912911460392758	"LOC542319"	1
"GO:0006082"	"GO:0006082"	"organic acid metabolic process"	"1/47"	"459/7535"	0.94835172237142	0.951877193458303	0.912911460392758	"LOC542319"	1
"GO:0005975"	"GO:0005975"	"carbohydrate metabolic process"	"1/47"	"496/7535"	0.959663967327372	0.959663967327372	0.920379477436778	"LOC100281407"	1
