""	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0099512"	"GO:0099512"	"supramolecular fiber"	"3/458"	"89/7601"	0.910933829885691	0.999672550613385	0.999672550613385	"LOC542239/LOC100383294/LOC541864"	3
"GO:0099513"	"GO:0099513"	"polymeric cytoskeletal fiber"	"3/458"	"89/7601"	0.910933829885691	0.999672550613385	0.999672550613385	"LOC542239/LOC100383294/LOC541864"	3
"GO:0005829"	"GO:0005829"	"cytosol"	"23/458"	"485/7601"	0.911283443776752	0.999672550613385	0.999672550613385	"LOC103631647/LOC100274352/LOC100285593/LOC100383127/LOC103646852/LOC103647867/LOC100273469/LOC100272767/LOC103653276/LOC103654010/LOC100283444/LOC541834/LOC100281175/LOC100281592/LOC100193772/LOC542651/LOC100383086/LOC103635582/LOC100217045/LOC100280926/LOC103640663/LOC100383294/LOC100282768"	23
"GO:0030532"	"GO:0030532"	"small nuclear ribonucleoprotein complex"	"1/458"	"39/7601"	0.911963529883495	0.999672550613385	0.999672550613385	"LOC100273316"	1
"GO:0097525"	"GO:0097525"	"spliceosomal snRNP complex"	"1/458"	"39/7601"	0.911963529883495	0.999672550613385	0.999672550613385	"LOC100273316"	1
"GO:0031982"	"GO:0031982"	"vesicle"	"7/458"	"176/7601"	0.913039254772139	0.999672550613385	0.999672550613385	"LOC100284974/LOC100285854/LOC100217146/LOC100273391/LOC100192626/LOC100382088/LOC100281978"	7
"GO:0120114"	"GO:0120114"	"Sm-like protein family complex"	"1/458"	"40/7601"	0.917295545661511	0.999672550613385	0.999672550613385	"LOC100273316"	1
"GO:1902554"	"GO:1902554"	"serine/threonine protein kinase complex"	"1/458"	"41/7601"	0.922305285125475	0.999672550613385	0.999672550613385	"LOC100274342"	1
"GO:1902911"	"GO:1902911"	"protein kinase complex"	"1/458"	"41/7601"	0.922305285125475	0.999672550613385	0.999672550613385	"LOC100274342"	1
"GO:1990904"	"GO:1990904"	"ribonucleoprotein complex"	"21/458"	"456/7601"	0.926096881906287	0.999672550613385	0.999672550613385	"LOC103631647/LOC100282289/LOC100282480/LOC100282410/LOC103645776/LOC100280752/LOC100193822/LOC100278920/LOC100191266/LOC100284180/LOC100273316/LOC100272832/LOC100283150/LOC103629584/LOC100274475/LOC542118/LOC100272500/LOC100280975/LOC103638967/LOC103640663/LOC100272285"	21
"GO:1990234"	"GO:1990234"	"transferase complex"	"11/458"	"271/7601"	0.942171607516343	0.999672550613385	0.999672550613385	"LOC100192795/LOC100274342/LOC100383448/LOC103654166/LOC606471/LOC100282213/LOC100273680/LOC100285399/LOC100279628/LOC103640946/LOC100277005"	11
"GO:0140535"	"GO:0140535"	"intracellular protein-containing complex"	"12/458"	"292/7601"	0.943542236984678	0.999672550613385	0.999672550613385	"LOC100192795/LOC100274342/LOC100383448/LOC100280855/LOC103654166/LOC606471/LOC100283444/LOC100273680/LOC100274475/LOC100192820/LOC103640946/LOC100277005"	12
"GO:0015934"	"GO:0015934"	"large ribosomal subunit"	"3/458"	"102/7601"	0.95035245596081	0.999672550613385	0.999672550613385	"LOC103631647/LOC100282289/LOC100272832"	3
"GO:0005856"	"GO:0005856"	"cytoskeleton"	"6/458"	"171/7601"	0.950584819679839	0.999672550613385	0.999672550613385	"LOC100273396/LOC542239/LOC100304261/LOC100277826/LOC100383294/LOC541864"	6
"GO:0005773"	"GO:0005773"	"vacuole"	"2/458"	"80/7601"	0.958255122093029	0.999672550613385	0.999672550613385	"LOC103647744/LOC103636435"	2
"GO:0098588"	"GO:0098588"	"bounding membrane of organelle"	"18/458"	"426/7601"	0.962098149069802	0.999672550613385	0.999672550613385	"LOC100286006/LOC100272706/LOC100286337/LOC103647744/LOC100285854/LOC103648238/LOC103650021/LOC100191478/LOC100383102/LOC103651417/LOC103651681/LOC100274105/LOC100280873/LOC100192626/LOC103639219/LOC100274457/LOC100383294/LOC100281978"	18
"GO:0005774"	"GO:0005774"	"vacuolar membrane"	"1/458"	"53/7601"	0.963317985045493	0.999672550613385	0.999672550613385	"LOC103647744"	1
"GO:0099080"	"GO:0099080"	"supramolecular complex"	"3/458"	"115/7601"	0.973004768079893	0.999672550613385	0.999672550613385	"LOC542239/LOC100383294/LOC541864"	3
"GO:0015935"	"GO:0015935"	"small ribosomal subunit"	"1/458"	"59/7601"	0.974806792398335	0.999672550613385	0.999672550613385	"LOC100282480"	1
"GO:0061695"	"GO:0061695"	"transferase complex, transferring phosphorus-containing groups"	"3/458"	"119/7601"	0.97771586984425	0.999672550613385	0.999672550613385	"LOC100192795/LOC100274342/LOC100279628"	3
"GO:0098796"	"GO:0098796"	"membrane protein complex"	"10/458"	"286/7601"	0.981510129936687	0.999672550613385	0.999672550613385	"LOC103630760/LOC103647744/LOC103650021/LOC100283198/LOC606471/LOC103625728/LOC100283792/LOC100217287/LOC100280873/LOC100192626"	10
"GO:0005840"	"GO:0005840"	"ribosome"	"10/458"	"295/7601"	0.986453742966611	0.999672550613385	0.999672550613385	"LOC103631647/LOC100282289/LOC100282480/LOC100381287/LOC100191266/LOC100284180/LOC100272832/LOC103629584/LOC100280975/LOC103638967"	10
"GO:0140513"	"GO:0140513"	"nuclear protein-containing complex"	"11/458"	"317/7601"	0.986548528109917	0.999672550613385	0.999672550613385	"LOC100192795/LOC100274342/LOC100282882/LOC100193822/LOC100273316/LOC100279309/LOC100856959/LOC100285013/LOC100280249/LOC100285399/LOC100285101"	11
"GO:0005681"	"GO:0005681"	"spliceosomal complex"	"1/458"	"71/7601"	0.98812751068566	0.999672550613385	0.999672550613385	"LOC100273316"	1
"GO:0044391"	"GO:0044391"	"ribosomal subunit"	"4/458"	"161/7601"	0.989564853912128	0.999672550613385	0.999672550613385	"LOC103631647/LOC100282289/LOC100282480/LOC100272832"	4
"GO:1905368"	"GO:1905368"	"peptidase complex"	"1/458"	"79/7601"	0.992815189190549	0.999672550613385	0.999672550613385	"LOC100277005"	1
"GO:0009507"	"GO:0009507"	"chloroplast"	"16/458"	"443/7601"	0.99282120020577	0.999672550613385	0.999672550613385	"LOC100282289/LOC100191483/LOC109939170/LOC100283531/LOC103643820/LOC100383040/LOC103648238/LOC103651307/LOC100274094/LOC100501454/LOC100272684/LOC100274109/LOC542118/MURE/LOC100281693/LOC100383294"	16
"GO:0009579"	"GO:0009579"	"thylakoid"	"4/458"	"172/7601"	0.993768037737936	0.999672550613385	0.999672550613385	"LOC100501097/LOC100501933/LOC100502390/LOC100382105"	4
"GO:0022625"	"GO:0022625"	"cytosolic large ribosomal subunit"	"1/458"	"82/7601"	0.994049462609307	0.999672550613385	0.999672550613385	"LOC103631647"	1
"GO:0022626"	"GO:0022626"	"cytosolic ribosome"	"1/458"	"128/7601"	0.999672550613385	0.999672550613385	0.999672550613385	"LOC103631647"	1
