""	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0006996"	"GO:0006996"	"organelle organization"	"39/405"	"498/7535"	0.0105528711865005	0.165843554186136	0.159564694492749	"LOC100285234/LOC100283111/LOC100274446/LOC100285915/LOC103643245/LOC100284633/LOC100191458/LOC100277514/LOC542248/LOC100283540/LOC103650892/LOC541777/LOC100273601/LOC100272696/LOC100191612/LOC103653691/LOC100277110/LOC100193703/LOC100191142/LOC542298/LOC100191148/LOC100216873/LOC100216595/LOC100277041/LOC100285427/LOC100280771/LOC100193240/LOC100273726/LOC101027210/LOC100282387/LOC100284712/LOC100191268/LOC100274013/LOC100283387/LOC100283879/LOC100284013/LOC100382477/LOC103639054/LOC100383507"	39
"GO:0016579"	"GO:0016579"	"protein deubiquitination"	"7/405"	"46/7535"	0.0106928208135182	0.165843554186136	0.159564694492749	"LOC100273272/LOC103638427/LOC100285337/LOC100382000/LOC103649975/LOC100217166/LOC100280339"	7
"GO:0006399"	"GO:0006399"	"tRNA metabolic process"	"10/405"	"83/7535"	0.0130451671841454	0.195284681580767	0.187891176768773	"LOC100282419/LOC100283887/LOC100191959/LOC100383520/LOC103626016/LOC100280512/LOC100273441/LOC100278925/LOC100285944/LOC103640907"	10
"GO:0016197"	"GO:0016197"	"endosomal transport"	"6/405"	"37/7535"	0.0130848143157783	0.195284681580767	0.187891176768773	"LOC103651140/LOC100282397/LOC100193440/LOC100194028/LOC100273877/LOC100282332"	6
"GO:0010498"	"GO:0010498"	"proteasomal protein catabolic process"	"12/405"	"111/7535"	0.0156865378901943	0.229778730947105	0.22107927669806	"LOC100382595/LOC100282809/LOC100192865/LOC103647857/LOC100285680/LOC100282303/LOC100382784/LOC100216834/LOC103649975/LOC100217166/LOC100281565/LOC100282220"	12
"GO:0098754"	"GO:0098754"	"detoxification"	"6/405"	"40/7535"	0.0188803682616273	0.271534023544495	0.261253708194384	"LOC100275607/LOC542363/LOC100274648/LOC103627543/LOC542459/LOC103641506"	6
"GO:0006006"	"GO:0006006"	"glucose metabolic process"	"5/405"	"30/7535"	0.0205039994645026	0.289618992436099	0.278653977684876	"LOC100272481/LOC100381658/LOC103651223/LOC100282981/LOC542578"	5
"GO:0000028"	"GO:0000028"	"ribosomal small subunit assembly"	"3/405"	"12/7535"	0.0235826920940943	0.3216191283867	0.309442584102181	"LOC100193240/LOC100282387/LOC103639054"	3
"GO:0043328"	"GO:0043328"	"protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway"	"3/405"	"12/7535"	0.0235826920940943	0.3216191283867	0.309442584102181	"LOC103651140/LOC100282397/LOC100194028"	3
"GO:0072594"	"GO:0072594"	"establishment of protein localization to organelle"	"11/405"	"106/7535"	0.0265527035639373	0.355986246086007	0.342508558014749	"LOC100285234/LOC100283111/LOC100276798/LOC103651140/LOC100282397/LOC100272696/LOC100194028/LOC100191268/LOC100192526/LOC100283879/LOC103638962"	11
"GO:0006457"	"GO:0006457"	"protein folding"	"13/405"	"135/7535"	0.0291236137472349	0.382027410464002	0.367563800339974	"LOC100285961/LOC100282592/LOC100284633/LOC103646599/LOC100217149/LOC606413/LOC100272696/LOC100283716/LOC100272855/LOC100281977/LOC100193506/LOC100282031/LOC100282280"	13
"GO:0043162"	"GO:0043162"	"ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway"	"3/405"	"13/7535"	0.0294610265970975	0.382027410464002	0.367563800339974	"LOC103651140/LOC100282397/LOC100194028"	3
"GO:0043161"	"GO:0043161"	"proteasome-mediated ubiquitin-dependent protein catabolic process"	"10/405"	"95/7535"	0.0307863459506048	0.392774187853684	0.37790370326464	"LOC100382595/LOC100282809/LOC103647857/LOC100285680/LOC100282303/LOC100382784/LOC103649975/LOC100217166/LOC100281565/LOC100282220"	10
"GO:0006081"	"GO:0006081"	"cellular aldehyde metabolic process"	"4/405"	"23/7535"	0.0323207079720776	0.405804444538307	0.390440632645148	"LOC542363/LOC100272481/LOC100276918/LOC542459"	4
"GO:0006364"	"GO:0006364"	"rRNA processing"	"11/405"	"110/7535"	0.0337028378826871	0.410137611772392	0.39460974557381	"LOC100274446/LOC100191368/LOC100194265/LOC100277089/LOC100284070/LOC100216667/LOC100216595/LOC100191832/LOC100274227/LOC100303837/LOC103642006"	11
"GO:0016072"	"GO:0016072"	"rRNA metabolic process"	"11/405"	"110/7535"	0.0337028378826871	0.410137611772392	0.39460974557381	"LOC100274446/LOC100191368/LOC100194265/LOC100277089/LOC100284070/LOC100216667/LOC100216595/LOC100191832/LOC100274227/LOC100303837/LOC103642006"	11
"GO:0042147"	"GO:0042147"	"retrograde transport, endosome to Golgi"	"3/405"	"14/7535"	0.0360368724987916	0.43189645676582	0.415544797713338	"LOC100193440/LOC100273877/LOC100282332"	3
"GO:0016482"	"GO:0016482"	"cytosolic transport"	"3/405"	"15/7535"	0.0432986313256125	0.511182348933724	0.49182891513618	"LOC100193440/LOC100273877/LOC100282332"	3
"GO:0051604"	"GO:0051604"	"protein maturation"	"15/405"	"175/7535"	0.0490686734356503	0.570784127758815	0.549174162445436	"LOC100285961/LOC100282592/LOC100284633/LOC100282505/LOC103646599/LOC100217149/LOC606413/LOC100272696/LOC100192503/LOC100283716/LOC100272855/LOC100281977/LOC100193506/LOC100282031/LOC100282280"	15
"GO:0042886"	"GO:0042886"	"amide transport"	"3/405"	"16/7535"	0.0512296664109201	0.587285016391852	0.565050325173077	"LOC103633295/LOC100280282/LOC100193642"	3
"GO:0090150"	"GO:0090150"	"establishment of protein localization to membrane"	"6/405"	"51/7535"	0.0542971960393429	0.613558315244575	0.590328913329999	"LOC100285234/LOC100276798/LOC100217069/LOC100382060/LOC100191268/LOC100192526"	6
"GO:0097237"	"GO:0097237"	"cellular response to toxic substance"	"3/405"	"17/7535"	0.0598091016248938	0.657069435906819	0.632192696999973	"LOC542363/LOC100274648/LOC542459"	3
"GO:1990748"	"GO:1990748"	"cellular detoxification"	"3/405"	"17/7535"	0.0598091016248938	0.657069435906819	0.632192696999973	"LOC542363/LOC100274648/LOC542459"	3
"GO:0061024"	"GO:0061024"	"membrane organization"	"9/405"	"93/7535"	0.0614358991343898	0.665695838565785	0.640492502871865	"LOC100285234/LOC100191458/LOC100193642/LOC100284712/LOC100191268/LOC100274013/LOC100283387/LOC100283879/LOC100383507"	9
"GO:0072657"	"GO:0072657"	"protein localization to membrane"	"7/405"	"66/7535"	0.062768655066796	0.670946029159941	0.645543920530491	"LOC100285234/LOC100276798/LOC100192672/LOC100217069/LOC100382060/LOC100191268/LOC100192526"	7
"GO:0034470"	"GO:0034470"	"ncRNA processing"	"14/405"	"168/7535"	0.067568853699113	0.699857909917937	0.673361193520086	"LOC100274446/LOC100191368/LOC100194265/LOC100277089/LOC100284070/LOC100191959/LOC100216667/LOC100216595/LOC100278925/LOC100191832/LOC100274227/LOC100303837/LOC103640907/LOC103642006"	14
"GO:0010608"	"GO:0010608"	"post-transcriptional regulation of gene expression"	"8/405"	"81/7535"	0.0684360167010006	0.699857909917937	0.673361193520086	"LOC103631746/LOC100383212/LOC100216708/LOC542537/LOC542601/LOC100285680/LOC103632085/LOC100273909"	8
"GO:0032511"	"GO:0032511"	"late endosome to vacuole transport via multivesicular body sorting pathway"	"3/405"	"18/7535"	0.0690125372611872	0.699857909917937	0.673361193520086	"LOC103651140/LOC100282397/LOC100194028"	3
"GO:0033108"	"GO:0033108"	"mitochondrial respiratory chain complex assembly"	"3/405"	"18/7535"	0.0690125372611872	0.699857909917937	0.673361193520086	"LOC100285915/LOC100191148/LOC100284013"	3
"GO:0070647"	"GO:0070647"	"protein modification by small protein conjugation or removal"	"21/405"	"281/7535"	0.0776074308857868	0.74338578811026	0.715241100277753	"LOC103647262/LOC103633261/LOC103633247/LOC100273272/LOC103638427/LOC100284689/LOC100304276/LOC100283276/LOC103650913/LOC100285680/LOC103654688/LOC100279740/LOC103626393/LOC100285337/LOC100382000/LOC100192813/LOC100278764/LOC103649975/LOC100217166/LOC103641219/LOC100280339"	21
"GO:0006417"	"GO:0006417"	"regulation of translation"	"6/405"	"56/7535"	0.0785614088909247	0.74338578811026	0.715241100277753	"LOC100383212/LOC100216708/LOC542537/LOC542601/LOC103632085/LOC100273909"	6
"GO:0034248"	"GO:0034248"	"regulation of amide metabolic process"	"6/405"	"56/7535"	0.0785614088909247	0.74338578811026	0.715241100277753	"LOC100383212/LOC100216708/LOC542537/LOC542601/LOC103632085/LOC100273909"	6
"GO:0072665"	"GO:0072665"	"protein localization to vacuole"	"3/405"	"19/7535"	0.078812690263882	0.74338578811026	0.715241100277753	"LOC103651140/LOC100282397/LOC100194028"	3
"GO:0072666"	"GO:0072666"	"establishment of protein localization to vacuole"	"3/405"	"19/7535"	0.078812690263882	0.74338578811026	0.715241100277753	"LOC103651140/LOC100282397/LOC100194028"	3
"GO:0033365"	"GO:0033365"	"protein localization to organelle"	"11/405"	"127/7535"	0.0791359487775254	0.74338578811026	0.715241100277753	"LOC100285234/LOC100283111/LOC100276798/LOC103651140/LOC100282397/LOC100272696/LOC100194028/LOC100191268/LOC100192526/LOC100283879/LOC103638962"	11
"GO:0044282"	"GO:0044282"	"small molecule catabolic process"	"9/405"	"98/7535"	0.0798834285579925	0.74338578811026	0.715241100277753	"LOC542363/LOC100272576/LOC100284269/LOC100272481/LOC100381658/LOC100502334/LOC542459/LOC100193220/LOC542578"	9
"GO:0007005"	"GO:0007005"	"mitochondrion organization"	"7/405"	"71/7535"	0.0857112176918972	0.779282450509089	0.749778710117867	"LOC100285234/LOC100283111/LOC100285915/LOC100272696/LOC100191148/LOC100284013/LOC100383507"	7
"GO:0051668"	"GO:0051668"	"localization within membrane"	"7/405"	"71/7535"	0.0857112176918972	0.779282450509089	0.749778710117867	"LOC100285234/LOC100276798/LOC100192672/LOC100217069/LOC100382060/LOC100191268/LOC100192526"	7
"GO:0032509"	"GO:0032509"	"endosome transport via multivesicular body sorting pathway"	"3/405"	"20/7535"	0.0891799654162021	0.794753065318612	0.76466360533017	"LOC103651140/LOC100282397/LOC100194028"	3
"GO:0009636"	"GO:0009636"	"response to toxic substance"	"6/405"	"58/7535"	0.0897285471161718	0.794753065318612	0.76466360533017	"LOC100275607/LOC542363/LOC100274648/LOC103627543/LOC542459/LOC103641506"	6
"GO:0002097"	"GO:0002097"	"tRNA wobble base modification"	"2/405"	"10/7535"	0.0974602368342672	0.794753065318612	0.76466360533017	"LOC100191959/LOC100278925"	2
"GO:0034250"	"GO:0034250"	"positive regulation of amide metabolic process"	"2/405"	"10/7535"	0.0974602368342672	0.794753065318612	0.76466360533017	"LOC542537/LOC542601"	2
"GO:0036293"	"GO:0036293"	"response to decreased oxygen levels"	"2/405"	"10/7535"	0.0974602368342672	0.794753065318612	0.76466360533017	"LOC542363/LOC542339"	2
"GO:0043244"	"GO:0043244"	"regulation of protein-containing complex disassembly"	"2/405"	"10/7535"	0.0974602368342672	0.794753065318612	0.76466360533017	"LOC542537/LOC542601"	2
"GO:0043605"	"GO:0043605"	"amide catabolic process"	"2/405"	"10/7535"	0.0974602368342672	0.794753065318612	0.76466360533017	"LOC100284269/LOC100193220"	2
"GO:0045727"	"GO:0045727"	"positive regulation of translation"	"2/405"	"10/7535"	0.0974602368342672	0.794753065318612	0.76466360533017	"LOC542537/LOC542601"	2
"GO:0051130"	"GO:0051130"	"positive regulation of cellular component organization"	"2/405"	"10/7535"	0.0974602368342672	0.794753065318612	0.76466360533017	"LOC542537/LOC542601"	2
"GO:0070482"	"GO:0070482"	"response to oxygen levels"	"2/405"	"10/7535"	0.0974602368342672	0.794753065318612	0.76466360533017	"LOC542363/LOC542339"	2
"GO:0071985"	"GO:0071985"	"multivesicular body sorting pathway"	"3/405"	"21/7535"	0.100082963591474	0.794859829535231	0.764766327438914	"LOC103651140/LOC100282397/LOC100194028"	3
"GO:1901135"	"GO:1901135"	"carbohydrate derivative metabolic process"	"23/405"	"323/7535"	0.100745718086605	0.794859829535231	0.764766327438914	"LOC100285254/LOC542474/LOC100278369/LOC100384410/LOC100275459/LOC103644210/LOC100272576/LOC100284269/LOC100191736/LOC100282453/LOC100280586/LOC100272481/LOC100192822/LOC103651223/LOC100283237/LOC100192632/LOC100282742/LOC100274298/LOC100276918/LOC542607/LOC542589/LOC100282190/LOC541686"	23
"GO:0000226"	"GO:0000226"	"microtubule cytoskeleton organization"	"7/405"	"74/7535"	0.101492848019037	0.794859829535231	0.764766327438914	"LOC100284633/LOC542248/LOC100283540/LOC100191142/LOC100273726/LOC101027210/LOC100382477"	7
"GO:0019318"	"GO:0019318"	"hexose metabolic process"	"7/405"	"74/7535"	0.101492848019037	0.794859829535231	0.764766327438914	"LOC100272481/LOC100381658/LOC103651223/LOC100284741/LOC100282981/LOC103627678/LOC542578"	7
"GO:0006857"	"GO:0006857"	"oligopeptide transport"	"2/405"	"11/7535"	0.115027502818025	0.850430030528898	0.818232633006046	"LOC103633295/LOC100280282"	2
"GO:0007007"	"GO:0007007"	"inner mitochondrial membrane organization"	"2/405"	"11/7535"	0.115027502818025	0.850430030528898	0.818232633006046	"LOC100285234/LOC100383507"	2
"GO:0015833"	"GO:0015833"	"peptide transport"	"2/405"	"11/7535"	0.115027502818025	0.850430030528898	0.818232633006046	"LOC103633295/LOC100280282"	2
"GO:0090114"	"GO:0090114"	"COPII-coated vesicle budding"	"2/405"	"11/7535"	0.115027502818025	0.850430030528898	0.818232633006046	"LOC100191458/LOC100283879"	2
"GO:0006605"	"GO:0006605"	"protein targeting"	"8/405"	"92/7535"	0.120513883304658	0.850430030528898	0.818232633006046	"LOC100285234/LOC100283111/LOC100276798/LOC100217069/LOC100272696/LOC100191268/LOC100192526/LOC103638962"	8
"GO:0006084"	"GO:0006084"	"acetyl-CoA metabolic process"	"3/405"	"23/7535"	0.123364166390867	0.850430030528898	0.818232633006046	"LOC103644210/LOC100284269/LOC542607"	3
"GO:0006906"	"GO:0006906"	"vesicle fusion"	"3/405"	"23/7535"	0.123364166390867	0.850430030528898	0.818232633006046	"LOC100284712/LOC100274013/LOC100283387"	3
"GO:0009201"	"GO:0009201"	"ribonucleoside triphosphate biosynthetic process"	"3/405"	"23/7535"	0.123364166390867	0.850430030528898	0.818232633006046	"LOC100282453/LOC100283237/LOC542589"	3
"GO:0045047"	"GO:0045047"	"protein targeting to ER"	"3/405"	"23/7535"	0.123364166390867	0.850430030528898	0.818232633006046	"LOC100276798/LOC100191268/LOC100192526"	3
"GO:0072599"	"GO:0072599"	"establishment of protein localization to endoplasmic reticulum"	"3/405"	"23/7535"	0.123364166390867	0.850430030528898	0.818232633006046	"LOC100276798/LOC100191268/LOC100192526"	3
"GO:0090174"	"GO:0090174"	"organelle membrane fusion"	"3/405"	"23/7535"	0.123364166390867	0.850430030528898	0.818232633006046	"LOC100284712/LOC100274013/LOC100283387"	3
"GO:0043687"	"GO:0043687"	"post-translational protein modification"	"23/405"	"332/7535"	0.12504539969135	0.850430030528898	0.818232633006046	"LOC103647262/LOC103633261/LOC103633247/LOC100273272/LOC103638427/LOC100284689/LOC100304276/LOC100283276/LOC103650456/LOC103650913/LOC541980/LOC100285680/LOC103654688/LOC100279740/LOC103626393/LOC100285337/LOC100382000/LOC100192813/LOC100278764/LOC103649975/LOC100217166/LOC103641219/LOC100280339"	23
"GO:0005996"	"GO:0005996"	"monosaccharide metabolic process"	"8/405"	"94/7535"	0.131766264655357	0.850430030528898	0.818232633006046	"LOC100272481/LOC100191165/LOC100381658/LOC103651223/LOC100284741/LOC100282981/LOC103627678/LOC542578"	8
"GO:0006486"	"GO:0006486"	"protein glycosylation"	"8/405"	"94/7535"	0.131766264655357	0.850430030528898	0.818232633006046	"LOC100285254/LOC100278369/LOC100384410/LOC100280586/LOC100192822/LOC100192632/LOC100282742/LOC541686"	8
"GO:0006790"	"GO:0006790"	"sulfur compound metabolic process"	"8/405"	"94/7535"	0.131766264655357	0.850430030528898	0.818232633006046	"LOC542474/LOC541874/LOC100284859/LOC103644210/LOC100284269/LOC542607/LOC541958/LOC100276170"	8
"GO:0043413"	"GO:0043413"	"macromolecule glycosylation"	"8/405"	"94/7535"	0.131766264655357	0.850430030528898	0.818232633006046	"LOC100285254/LOC100278369/LOC100384410/LOC100280586/LOC100192822/LOC100192632/LOC100282742/LOC541686"	8
"GO:0000387"	"GO:0000387"	"spliceosomal snRNP assembly"	"2/405"	"12/7535"	0.133316464962811	0.850430030528898	0.818232633006046	"LOC100286216/LOC100193106"	2
"GO:0006086"	"GO:0006086"	"acetyl-CoA biosynthetic process from pyruvate"	"2/405"	"12/7535"	0.133316464962811	0.850430030528898	0.818232633006046	"LOC103644210/LOC542607"	2
"GO:0006862"	"GO:0006862"	"nucleotide transport"	"2/405"	"12/7535"	0.133316464962811	0.850430030528898	0.818232633006046	"LOC542389/LOC100192670"	2
"GO:0007006"	"GO:0007006"	"mitochondrial membrane organization"	"2/405"	"12/7535"	0.133316464962811	0.850430030528898	0.818232633006046	"LOC100285234/LOC100383507"	2
"GO:0007140"	"GO:0007140"	"male meiotic nuclear division"	"2/405"	"12/7535"	0.133316464962811	0.850430030528898	0.818232633006046	"LOC100277514/LOC100193703"	2
"GO:0017004"	"GO:0017004"	"cytochrome complex assembly"	"2/405"	"12/7535"	0.133316464962811	0.850430030528898	0.818232633006046	"LOC100191148/LOC100284013"	2
"GO:0048468"	"GO:0048468"	"cell development"	"2/405"	"12/7535"	0.133316464962811	0.850430030528898	0.818232633006046	"LOC103643245/LOC100282280"	2
"GO:0006612"	"GO:0006612"	"protein targeting to membrane"	"4/405"	"37/7535"	0.135250116782471	0.85173345459815	0.819486709261378	"LOC100276798/LOC100217069/LOC100191268/LOC100192526"	4
"GO:0009142"	"GO:0009142"	"nucleoside triphosphate biosynthetic process"	"3/405"	"24/7535"	0.135674355599705	0.85173345459815	0.819486709261378	"LOC100282453/LOC100283237/LOC542589"	3
"GO:0009101"	"GO:0009101"	"glycoprotein biosynthetic process"	"8/405"	"95/7535"	0.137588224453227	0.856947130255928	0.824502994444123	"LOC100285254/LOC100278369/LOC100384410/LOC100280586/LOC100192822/LOC100192632/LOC100282742/LOC541686"	8
"GO:0070085"	"GO:0070085"	"glycosylation"	"8/405"	"96/7535"	0.143537921990125	0.866112403620651	0.833321269302988	"LOC100285254/LOC100278369/LOC100384410/LOC100280586/LOC100192822/LOC100192632/LOC100282742/LOC541686"	8
"GO:0006890"	"GO:0006890"	"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum"	"3/405"	"25/7535"	0.148384896757857	0.866112403620651	0.833321269302988	"LOC541810/LOC542595/LOC541628"	3
"GO:0045324"	"GO:0045324"	"late endosome to vacuole transport"	"3/405"	"25/7535"	0.148384896757857	0.866112403620651	0.833321269302988	"LOC103651140/LOC100282397/LOC100194028"	3
"GO:0061025"	"GO:0061025"	"membrane fusion"	"3/405"	"25/7535"	0.148384896757857	0.866112403620651	0.833321269302988	"LOC100284712/LOC100274013/LOC100283387"	3
"GO:0006091"	"GO:0006091"	"generation of precursor metabolites and energy"	"13/405"	"176/7535"	0.151706134617026	0.866112403620651	0.833321269302988	"LOC100279871/LOC100273990/LOC103644177/LOC100284269/LOC100272481/LOC542177/LOC100381658/LOC103651223/LOC100383274/LOC542459/LOC100216609/LOC542589/LOC542578"	13
"GO:0000959"	"GO:0000959"	"mitochondrial RNA metabolic process"	"2/405"	"13/7535"	0.152199271938395	0.866112403620651	0.833321269302988	"LOC100383520/LOC103640907"	2
"GO:0006085"	"GO:0006085"	"acetyl-CoA biosynthetic process"	"2/405"	"13/7535"	0.152199271938395	0.866112403620651	0.833321269302988	"LOC103644210/LOC542607"	2
"GO:0009145"	"GO:0009145"	"purine nucleoside triphosphate biosynthetic process"	"2/405"	"13/7535"	0.152199271938395	0.866112403620651	0.833321269302988	"LOC100283237/LOC542589"	2
"GO:0009206"	"GO:0009206"	"purine ribonucleoside triphosphate biosynthetic process"	"2/405"	"13/7535"	0.152199271938395	0.866112403620651	0.833321269302988	"LOC100283237/LOC542589"	2
"GO:0035266"	"GO:0035266"	"meristem growth"	"2/405"	"13/7535"	0.152199271938395	0.866112403620651	0.833321269302988	"LOC103625908/LOC100278925"	2
"GO:0042752"	"GO:0042752"	"regulation of circadian rhythm"	"2/405"	"13/7535"	0.152199271938395	0.866112403620651	0.833321269302988	"LOC100192612/LOC100273233"	2
"GO:0046034"	"GO:0046034"	"ATP metabolic process"	"2/405"	"13/7535"	0.152199271938395	0.866112403620651	0.833321269302988	"LOC100283237/LOC542589"	2
"GO:0006626"	"GO:0006626"	"protein targeting to mitochondrion"	"3/405"	"26/7535"	0.161461161238859	0.892394612604168	0.858608430251931	"LOC100285234/LOC100283111/LOC100272696"	3
"GO:0006637"	"GO:0006637"	"acyl-CoA metabolic process"	"3/405"	"26/7535"	0.161461161238859	0.892394612604168	0.858608430251931	"LOC103644210/LOC100284269/LOC542607"	3
"GO:0035383"	"GO:0035383"	"thioester metabolic process"	"3/405"	"26/7535"	0.161461161238859	0.892394612604168	0.858608430251931	"LOC103644210/LOC100284269/LOC542607"	3
"GO:0009100"	"GO:0009100"	"glycoprotein metabolic process"	"8/405"	"99/7535"	0.162129924606762	0.892394612604168	0.858608430251931	"LOC100285254/LOC100278369/LOC100384410/LOC100280586/LOC100192822/LOC100192632/LOC100282742/LOC541686"	8
"GO:0032787"	"GO:0032787"	"monocarboxylic acid metabolic process"	"13/405"	"179/7535"	0.165601077169348	0.892394612604168	0.858608430251931	"LOC100283031/LOC100273990/LOC103644177/LOC103644210/LOC100272481/LOC542177/LOC100381658/LOC103651223/LOC100276918/LOC542607/LOC100283732/LOC542578/LOC100282353"	13
"GO:0048589"	"GO:0048589"	"developmental growth"	"4/405"	"40/7535"	0.165783393639751	0.892394612604168	0.858608430251931	"LOC103643245/LOC103625908/LOC100278925/LOC100282280"	4
"GO:0007276"	"GO:0007276"	"gamete generation"	"2/405"	"14/7535"	0.171559671844996	0.892394612604168	0.858608430251931	"LOC100277514/LOC100193703"	2
"GO:0022412"	"GO:0022412"	"cellular process involved in reproduction in multicellular organism"	"2/405"	"14/7535"	0.171559671844996	0.892394612604168	0.858608430251931	"LOC100277514/LOC100193703"	2
"GO:0030150"	"GO:0030150"	"protein import into mitochondrial matrix"	"2/405"	"14/7535"	0.171559671844996	0.892394612604168	0.858608430251931	"LOC100283111/LOC100272696"	2
"GO:0035384"	"GO:0035384"	"thioester biosynthetic process"	"2/405"	"14/7535"	0.171559671844996	0.892394612604168	0.858608430251931	"LOC103644210/LOC542607"	2
"GO:0048232"	"GO:0048232"	"male gamete generation"	"2/405"	"14/7535"	0.171559671844996	0.892394612604168	0.858608430251931	"LOC100277514/LOC100193703"	2
"GO:0071616"	"GO:0071616"	"acyl-CoA biosynthetic process"	"2/405"	"14/7535"	0.171559671844996	0.892394612604168	0.858608430251931	"LOC103644210/LOC542607"	2
"GO:0040007"	"GO:0040007"	"growth"	"5/405"	"55/7535"	0.171881336242527	0.892394612604168	0.858608430251931	"LOC103643245/LOC103625908/LOC101027210/LOC100278925/LOC100282280"	5
"GO:0048284"	"GO:0048284"	"organelle fusion"	"3/405"	"27/7535"	0.174868729397783	0.892394612604168	0.858608430251931	"LOC100284712/LOC100274013/LOC100283387"	3
"GO:0070585"	"GO:0070585"	"protein localization to mitochondrion"	"3/405"	"27/7535"	0.174868729397783	0.892394612604168	0.858608430251931	"LOC100285234/LOC100283111/LOC100272696"	3
"GO:0072655"	"GO:0072655"	"establishment of protein localization to mitochondrion"	"3/405"	"27/7535"	0.174868729397783	0.892394612604168	0.858608430251931	"LOC100285234/LOC100283111/LOC100272696"	3
"GO:0016050"	"GO:0016050"	"vesicle organization"	"5/405"	"56/7535"	0.181030348727979	0.917916704127122	0.883164251891556	"LOC100191458/LOC100284712/LOC100274013/LOC100283387/LOC100283879"	5
"GO:0009199"	"GO:0009199"	"ribonucleoside triphosphate metabolic process"	"3/405"	"28/7535"	0.188573592701498	0.922634649007389	0.887703574731975	"LOC100282453/LOC100283237/LOC542589"	3
"GO:0006396"	"GO:0006396"	"RNA processing"	"26/405"	"403/7535"	0.189548987138682	0.922634649007389	0.887703574731975	"LOC100274446/LOC100285982/LOC100191368/LOC100284614/LOC100383526/LOC100194265/LOC100277089/LOC100286216/LOC100284070/LOC100191959/LOC103654440/LOC100304208/LOC100285583/LOC100216667/LOC100216595/LOC100272442/LOC100276488/LOC100278925/LOC100191832/LOC100383403/LOC100282531/LOC100274227/LOC100303837/LOC103640907/LOC100193106/LOC103642006"	26
"GO:0006071"	"GO:0006071"	"glycerol metabolic process"	"2/405"	"15/7535"	0.191292139617208	0.922634649007389	0.887703574731975	"LOC100272481/LOC103627358"	2
"GO:0006613"	"GO:0006613"	"cotranslational protein targeting to membrane"	"2/405"	"15/7535"	0.191292139617208	0.922634649007389	0.887703574731975	"LOC100276798/LOC100192526"	2
"GO:0006614"	"GO:0006614"	"SRP-dependent cotranslational protein targeting to membrane"	"2/405"	"15/7535"	0.191292139617208	0.922634649007389	0.887703574731975	"LOC100276798/LOC100192526"	2
"GO:0019400"	"GO:0019400"	"alditol metabolic process"	"2/405"	"15/7535"	0.191292139617208	0.922634649007389	0.887703574731975	"LOC100272481/LOC103627358"	2
"GO:0032543"	"GO:0032543"	"mitochondrial translation"	"2/405"	"15/7535"	0.191292139617208	0.922634649007389	0.887703574731975	"LOC100383520/LOC103640907"	2
"GO:0051205"	"GO:0051205"	"protein insertion into membrane"	"2/405"	"15/7535"	0.191292139617208	0.922634649007389	0.887703574731975	"LOC100285234/LOC100191268"	2
"GO:1901137"	"GO:1901137"	"carbohydrate derivative biosynthetic process"	"15/405"	"218/7535"	0.194531908163354	0.932574177922503	0.897266791719968	"LOC100285254/LOC100278369/LOC100384410/LOC100275459/LOC103644210/LOC100282453/LOC100280586/LOC100272481/LOC100192822/LOC100283237/LOC100192632/LOC100282742/LOC542607/LOC542589/LOC541686"	15
"GO:0006869"	"GO:0006869"	"lipid transport"	"4/405"	"43/7535"	0.19849920786932	0.945860683280915	0.910050268164351	"LOC100192718/LOC100193642/LOC100192926/LOC100383507"	4
"GO:0006839"	"GO:0006839"	"mitochondrial transport"	"3/405"	"29/7535"	0.202542327039916	0.959347189751939	0.923026173651809	"LOC100285234/LOC100283111/LOC100272696"	3
"GO:0016052"	"GO:0016052"	"carbohydrate catabolic process"	"9/405"	"122/7535"	0.208912341119663	0.977421882511827	0.94041655606634	"LOC100284904/LOC100273990/LOC103644177/LOC100272481/LOC542177/LOC100381658/LOC103651223/LOC103633554/LOC542578"	9
"GO:0009793"	"GO:0009793"	"embryo development ending in seed dormancy"	"4/405"	"44/7535"	0.209814534026614	0.977421882511827	0.94041655606634	"LOC100277110/LOC100285583/LOC100191148/LOC100383403"	4
"GO:0010628"	"GO:0010628"	"positive regulation of gene expression"	"2/405"	"16/7535"	0.211301064360964	0.977421882511827	0.94041655606634	"LOC542537/LOC542601"	2
"GO:0046364"	"GO:0046364"	"monosaccharide biosynthetic process"	"2/405"	"16/7535"	0.211301064360964	0.977421882511827	0.94041655606634	"LOC100272481/LOC100191165"	2
"GO:0006400"	"GO:0006400"	"tRNA modification"	"3/405"	"30/7535"	0.216742240064872	0.99676227843787	0.959024721951667	"LOC100191959/LOC100278925/LOC103640907"	3
"GO:0009150"	"GO:0009150"	"purine ribonucleotide metabolic process"	"6/405"	"76/7535"	0.223353876794873	0.999593327364301	0.961748586977696	"LOC542474/LOC103644210/LOC100284269/LOC100283237/LOC542607/LOC542589"	6
"GO:0006383"	"GO:0006383"	"transcription by RNA polymerase III"	"2/405"	"17/7535"	0.231499992725773	0.999593327364301	0.961748586977696	"LOC100283887/LOC103650985"	2
